# tick 10000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
475	4775.4731	0.3535	10001	0.4000	1,2,1	0.5000	25
505	2133.0361	0.2831	10001	0.4000	2,2,1	0.5000	41
477	4970.9717	0.1820	10001	0.4000	3,1,3	0.5000	55
491	3557.1602	0.1300	10001	0.4000	3,3,2	0.5000	62
479	3668.1245	-0.0857	10001	0.4000	3,2,1	0.5000	57
480	6629.0625	0.4021	10001	0.4000	0,3,3	0.5000	15
8589935484	1025.1489	0.4688	9850	0.4000	0,0,0	0.5000	0
482	1023.5413	-0.2269	10001	0.4000	0,0,2	0.5000	2
500	3891.0928	0.2809	10001	0.4000	2,2,0	0.5000	40
4294968165	1590.6992	-0.1994	9950	0.4000	2,3,2	0.5000	46
512	1250.0400	0.0971	10001	0.4000	0,1,2	0.5000	6
503	4771.7998	0.4325	10001	0.4000	0,3,0	0.5000	12
487	3091.5796	-0.2480	10001	0.4000	1,3,3	0.5000	31
17193	649.9564	-0.0477	1050	0.4000	1,0,3	0.5000	19
4294967865	4661.6689	0.1746	9700	0.4000	3,1,2	0.5000	54
4294967997	6120.8486	0.3743	9900	0.4000	3,3,0	0.5000	60
8589935287	1334.7002	-0.2999	9800	0.4000	0,0,3	0.5000	3
4294967909	2328.9106	-0.1077	9650	0.4000	2,2,3	0.5000	43
17179869874	2946.8208	-0.0187	9600	0.4000	0,1,2	0.5000	6
4294968083	491.5649	-0.2819	9550	0.4000	3,1,2	0.5000	54
4294967895	1792.8330	0.4978	9500	0.4000	1,2,0	0.5000	24
4294967841	4436.4194	0.3616	9450	0.4000	1,2,3	0.5000	27
8589935087	544.8755	0.4744	9400	0.4000	1,1,0	0.5000	20
8589935386	2539.0337	-0.0607	9350	0.4000	2,3,3	0.5000	47
8589935318	2746.7607	0.4385	9300	0.4000	0,3,3	0.5000	15
8589935089	1436.7271	0.3490	9250	0.4000	1,0,0	0.5000	16
8589935490	3324.5996	0.0247	9200	0.4000	0,2,1	0.5000	9
8589935373	4760.9062	0.1460	9150	0.4000	2,3,1	0.5000	45
4294967992	2786.2627	-0.0362	9100	0.4000	0,3,2	0.5000	14
4294967982	4973.0322	0.1539	9050	0.4000	0,3,2	0.5000	14
4294968268	3544.2119	0.1606	9000	0.4000	2,3,2	0.5000	46
4294968259	674.8975	0.3560	8950	0.4000	0,1,0	0.5000	4
996	1239.2856	0.1389	8900	0.4000	0,1,0	0.5000	4
1024	2007.3169	0.1201	8850	0.4000	2,0,2	0.5000	34
1059	3639.2324	0.4055	8800	0.4000	3,3,1	0.5000	61
16341	298.5921	-0.2710	1400	0.4000	0,1,2	0.5000	6
12884919381	220.7059	0.3956	550	0.4000	2,1,2	0.5000	38
1155	783.3203	0.3532	8650	0.4000	3,0,1	0.5000	49
1193	2582.2812	-0.1162	8600	0.4000	1,1,0	0.5000	20
1232	3935.0361	0.2243	8550	0.4000	3,0,0	0.5000	48
1273	3357.5469	-0.0569	8500	0.4000	0,2,1	0.5000	9
1308	1605.2788	0.4858	8450	0.4000	0,1,1	0.5000	5
1348	4787.7900	-0.2153	8400	0.4000	3,1,2	0.5000	54
1393	4311.2822	-0.2601	8350	0.4000	3,1,0	0.5000	52
1441	3831.4531	-0.0482	8300	0.4000	0,2,0	0.5000	8
