# tick 4000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
475	3034.4731	0.3535	4001	0.4000	1,2,1	0.5000	25
492	5255.3081	-0.0030	4001	0.4000	0,0,3	0.5000	3
4294967882	6432.4463	-0.2395	3980	0.4000	0,0,2	0.5000	2
478	6819.0400	0.4331	4001	0.4000	3,2,3	0.5000	59
479	2637.1245	-0.0857	4001	0.4000	3,2,1	0.5000	57
491	2683.1602	0.1300	4001	0.4000	3,3,2	0.5000	62
4294967924	1551.8560	-0.0316	3880	0.4000	3,1,3	0.5000	55
496	2205.8770	-0.2267	4001	0.4000	0,3,0	0.5000	12
483	1681.8284	-0.0611	4001	0.4000	0,0,1	0.5000	1
4294967942	5679.3848	0.1289	3820	0.4000	3,0,3	0.5000	51
485	3075.4526	0.1717	4001	0.4000	2,0,3	0.5000	35
4294968046	1416.1692	-0.2818	3840	0.4000	3,2,2	0.5000	58
4294968032	2637.6714	0.4691	3940	0.4000	3,0,3	0.5000	51
12884902463	2952.8264	0.0497	3640	0.4000	3,0,1	0.5000	49
12884902555	3458.3396	0.1242	3680	0.4000	3,3,2	0.5000	62
4294967803	3645.8198	0.4442	3760	0.4000	3,3,2	0.5000	62
4294967857	2515.0823	-0.2418	3740	0.4000	2,2,1	0.5000	41
4294967860	1517.9490	-0.1698	3700	0.4000	1,1,0	0.5000	20
1180	2686.2275	-0.1465	3120	0.4000	0,1,2	0.5000	6
17179869811	4042.2139	0.2627	3620	0.4000	3,2,1	0.5000	57
21474837110	3502.0466	0.3953	3600	0.4000	3,2,2	0.5000	58
4294967996	5891.3027	0.1583	3580	0.4000	3,2,3	0.5000	59
906	2496.9521	-0.2297	3320	0.4000	1,1,3	0.5000	23
4294967796	2272.2275	0.4553	3540	0.4000	2,3,0	0.5000	44
4294967858	2622.7778	0.1093	3520	0.4000	1,0,2	0.5000	18
776	1307.7153	0.2539	3500	0.4000	1,0,0	0.5000	16
847	808.9329	-0.2879	3440	0.4000	1,1,0	0.5000	20
4294968126	4450.0996	-0.0935	3400	0.4000	3,3,1	0.5000	61
4294968094	1924.5610	0.2191	3360	0.4000	3,0,1	0.5000	49
4294968092	1496.3989	-0.0499	3340	0.4000	0,1,1	0.5000	5
4294968224	4833.9824	-0.0517	3300	0.4000	0,0,2	0.5000	2
936	4345.0503	-0.0190	3280	0.4000	1,0,2	0.5000	18
957	1829.8998	-0.1720	3260	0.4000	2,3,3	0.5000	47
992	1288.4438	0.4627	3240	0.4000	1,0,1	0.5000	17
1024	1210.1179	0.2001	3220	0.4000	1,0,1	0.5000	17
1050	4382.8623	-0.1408	3200	0.4000	0,2,2	0.5000	10
1085	3442.4343	0.1538	3180	0.4000	0,0,1	0.5000	1
1120	2567.3074	0.4412	3160	0.4000	2,0,1	0.5000	33
1149	3226.4487	-0.0369	3140	0.4000	3,3,2	0.5000	62
1450	2989.4827	-0.2740	2960	0.4000	0,2,1	0.5000	9
1214	3880.9404	-0.0905	3080	0.4000	0,1,2	0.5000	6
1257	3137.5039	0.2344	3060	0.4000	0,0,1	0.5000	1
1295	1411.9633	0.4902	3040	0.4000	1,3,1	0.5000	29
1330	1262.9043	-0.1087	3020	0.4000	1,2,0	0.5000	24
1362	3225.8420	-0.1212	3000	0.4000	3,0,1	0.5000	49
1407	3547.2668	0.4068	2980	0.4000	1,2,0	0.5000	24
4294968609	564.1750	0.1250	2940	0.4000	2,2,0	0.5000	40
1493	4546.3955	0.2762	2920	0.4000	3,0,3	0.5000	51
1543	2296.1797	0.3749	2900	0.4000	1,1,3	0.5000	23
1591	3834.0244	0.2637	2880	0.4000	3,2,1	0.5000	57
1635	1451.9048	-0.2942	2860	0.4000	2,2,0	0.5000	40
1686	1787.8030	0.2384	2840	0.4000	3,1,0	0.5000	52
1721	1786.5171	-0.1957	2820	0.4000	2,2,3	0.5000	43
1763	1935.9087	-0.2559	2800	0.4000	1,1,2	0.5000	22
1816	2620.4490	0.0024	2780	0.4000	2,2,1	0.5000	41
1864	1919.9005	0.1861	2760	0.4000	2,2,2	0.5000	42
1909	4075.8000	0.0492	2740	0.4000	0,0,1	0.5000	1
1956	4454.1436	0.4963	2720	0.4000	3,2,2	0.5000	58
2006	4123.7534	0.2768	2700	0.4000	3,0,1	0.5000	49
2065	3099.3044	0.3476	2680	0.4000	1,0,3	0.5000	19
2116	2844.0105	0.2875	2660	0.4000	0,0,0	0.5000	0
2173	3851.8694	-0.0804	2640	0.4000	0,0,2	0.5000	2
2241	3478.0994	0.0639	2620	0.4000	3,0,1	0.5000	49
2304	1936.2998	-0.1390	2600	0.4000	0,2,0	0.5000	8
2357	2096.4634	-0.1219	2580	0.4000	3,2,0	0.5000	56
2421	1951.0046	0.2871	2560	0.4000	2,1,2	0.5000	38
2485	1801.3430	0.2326	2540	0.4000	2,0,0	0.5000	32
2536	4215.8789	0.4568	2520	0.4000	0,0,2	0.5000	2
2597	2250.9043	0.3636	2500	0.4000	1,1,1	0.5000	21
2667	4059.3203	0.1404	2480	0.4000	0,2,3	0.5000	11
2738	2244.3179	0.2954	2460	0.4000	2,2,1	0.5000	41
2802	3047.8354	-0.0102	2440	0.4000	0,1,2	0.5000	6
2865	3938.1934	0.4529	2420	0.4000	0,0,2	0.5000	2
2935	2833.5200	0.1252	2400	0.4000	3,1,0	0.5000	52
3014	2997.9067	0.1860	2380	0.4000	0,0,0	0.5000	0
3083	3299.8245	0.4557	2360	0.4000	2,1,3	0.5000	39
3147	3337.9072	0.0391	2340	0.4000	0,0,1	0.5000	1
3224	3230.2043	0.1362	2320	0.4000	3,0,1	0.5000	49
3291	2144.2251	0.4651	2300	0.4000	0,0,0	0.5000	0
3370	3192.6919	0.2719	2280	0.4000	0,1,1	0.5000	5
3446	2172.8586	0.2049	2260	0.4000	1,2,0	0.5000	24
3519	2986.2988	-0.1313	2240	0.4000	2,1,2	0.5000	38
3586	3375.3103	0.4825	2220	0.4000	3,2,2	0.5000	58
3666	1608.1661	0.2785	2200	0.4000	2,1,2	0.5000	38
3734	1156.9125	-0.0889	2180	0.4000	3,3,0	0.5000	60
3819	2061.4917	0.2534	2160	0.4000	1,0,0	0.5000	16
3890	3939.7256	0.4899	2140	0.4000	0,2,0	0.5000	8
