# tick 8000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
475	1844.4731	0.3535	8001	0.4000	1,2,1	0.5000	25
492	4363.3081	-0.0030	8001	0.4000	0,0,3	0.5000	3
4294967882	4784.4463	-0.2395	7980	0.4000	0,0,2	0.5000	2
478	5768.0400	0.4331	8001	0.4000	3,2,3	0.5000	59
479	1956.1245	-0.0857	8001	0.4000	3,2,1	0.5000	57
491	1863.1602	0.1300	8001	0.4000	3,3,2	0.5000	62
4294967924	580.8560	-0.0316	7880	0.4000	3,1,3	0.5000	55
496	808.8770	-0.2267	8001	0.4000	0,3,0	0.5000	12
62835	106.2644	0.2368	40	0.4000	3,0,0	0.5000	48
4294967942	4541.3848	0.1289	7820	0.4000	3,0,3	0.5000	51
485	1812.4526	0.1717	8001	0.4000	2,0,3	0.5000	35
60421	153.9916	0.4881	340	0.4000	3,2,0	0.5000	56
4294968032	1059.6714	0.4691	7940	0.4000	3,0,3	0.5000	51
12884902463	2280.8264	0.0497	7640	0.4000	3,0,1	0.5000	49
12884902555	2691.3396	0.1242	7680	0.4000	3,3,2	0.5000	62
4294967803	2647.8198	0.4442	7760	0.4000	3,3,2	0.5000	62
4294967857	1296.0823	-0.2418	7740	0.4000	2,2,1	0.5000	41
60865	287.3963	0.1132	280	0.4000	3,2,0	0.5000	56
1180	1580.2275	-0.1465	7120	0.4000	0,1,2	0.5000	6
17179869811	3339.2139	0.2627	7620	0.4000	3,2,1	0.5000	57
21474837110	2083.0466	0.3953	7600	0.4000	3,2,2	0.5000	58
4294967996	5019.3027	0.1583	7580	0.4000	3,2,3	0.5000	59
906	1945.9521	-0.2297	7320	0.4000	1,1,3	0.5000	23
4294967796	930.2275	0.4553	7540	0.4000	2,3,0	0.5000	44
4294967858	1279.7778	0.1093	7520	0.4000	1,0,2	0.5000	18
776	27.7153	0.2539	7500	0.4000	1,0,0	0.5000	16
53791	444.1852	0.4238	960	0.4000	3,2,2	0.5000	58
4294968126	3465.0996	-0.0935	7400	0.4000	3,3,1	0.5000	61
4294968094	905.5610	0.2191	7360	0.4000	3,0,1	0.5000	49
59707	711.7462	-0.2795	480	0.4000	0,0,2	0.5000	2
4294968224	4257.9824	-0.0517	7300	0.4000	0,0,2	0.5000	2
936	3445.0503	-0.0190	7280	0.4000	1,0,2	0.5000	18
957	957.8998	-0.1720	7260	0.4000	2,3,3	0.5000	47
4295000503	154.9228	0.3815	940	0.4000	1,1,0	0.5000	20
4294972840	161.8656	-0.2927	440	0.4000	1,2,1	0.5000	25
1050	3385.8623	-0.1408	7200	0.4000	0,2,2	0.5000	10
1085	2643.4343	0.1538	7180	0.4000	0,0,1	0.5000	1
1120	1872.3074	0.4412	7160	0.4000	2,0,1	0.5000	33
1149	1964.4487	-0.0369	7140	0.4000	3,3,2	0.5000	62
1450	1944.4827	-0.2740	6960	0.4000	0,2,1	0.5000	9
1214	2717.9404	-0.0905	7080	0.4000	0,1,2	0.5000	6
1257	2392.5039	0.2344	7060	0.4000	0,0,1	0.5000	1
4294993914	182.7489	0.2578	260	0.4000	2,0,2	0.5000	34
1330	506.9043	-0.1087	7020	0.4000	1,2,0	0.5000	24
1362	1946.8420	-0.1212	7000	0.4000	3,0,1	0.5000	49
1407	3080.2666	0.4068	6980	0.4000	1,2,0	0.5000	24
