# tick 16000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
35492	3218.2534	0.3803	10360	0.4000	2,2,0	0.5000	40
492	1736.3081	-0.0030	16001	0.4000	0,0,3	0.5000	3
4294967882	1044.4463	-0.2395	15980	0.4000	0,0,2	0.5000	2
478	3600.0400	0.4331	16001	0.4000	3,2,3	0.5000	59
40936	1194.5454	0.2944	9940	0.4000	0,1,3	0.5000	7
49608	1685.2480	0.2045	9280	0.4000	3,2,1	0.5000	57
56231	1677.5588	0.3482	8740	0.4000	3,2,0	0.5000	56
15030	2015.5671	0.0690	12340	0.4000	0,2,3	0.5000	11
7343	1635.8894	0.2636	13440	0.4000	1,3,2	0.5000	30
4294967942	5274.3848	0.1289	15820	0.4000	3,0,3	0.5000	51
4294968825	1371.0227	-0.1698	2660	0.4000	0,3,1	0.5000	13
25882	355.2339	0.2599	11200	0.4000	1,3,2	0.5000	30
1909	5144.7998	0.0492	14740	0.4000	0,0,1	0.5000	1
24860	4063.7520	0.2178	11300	0.4000	0,3,2	0.5000	14
57813	1044.2773	0.3730	8620	0.4000	0,3,1	0.5000	13
10489	1446.6047	-0.0747	12940	0.4000	3,2,3	0.5000	59
44619	1804.4412	0.3959	9660	0.4000	3,2,1	0.5000	57
60865	2160.3965	0.1132	8280	0.4000	3,2,0	0.5000	56
49088	3136.4470	0.2186	9320	0.4000	3,2,0	0.5000	56
12884917347	2904.1448	0.2429	3020	0.4000	3,2,1	0.5000	57
12884963160	1132.9464	0.3889	7580	0.4000	0,2,3	0.5000	11
4294967996	3346.3027	0.1583	15580	0.4000	3,2,3	0.5000	59
35032	1589.1631	-0.2056	10400	0.4000	3,3,0	0.5000	60
45915	426.3386	0.4767	9560	0.4000	1,3,2	0.5000	30
33150	1792.1487	-0.1939	10560	0.4000	3,2,1	0.5000	57
50184	991.5212	0.0570	9240	0.4000	2,3,3	0.5000	47
50726	1431.0537	0.1150	9200	0.4000	2,3,1	0.5000	45
4294968126	537.0996	-0.0935	15400	0.4000	3,3,1	0.5000	61
12884968590	4498.5557	0.0243	3120	0.4000	0,2,3	0.5000	11
24652	2423.0120	0.4954	11320	0.4000	3,1,0	0.5000	52
4294968224	2008.9824	-0.0517	15300	0.4000	0,0,2	0.5000	2
4295002775	3123.1680	-0.0790	2740	0.4000	3,2,2	0.5000	58
46436	752.3916	0.3761	9520	0.4000	0,3,1	0.5000	13
48542	981.0298	0.3916	9360	0.4000	2,3,3	0.5000	47
37025	686.0945	0.2710	10240	0.4000	0,3,3	0.5000	15
43551	485.9023	0.0598	9740	0.4000	2,0,2	0.5000	34
4295011693	1540.5527	-0.2239	3260	0.4000	2,0,1	0.5000	33
2667	3212.3203	0.1404	14480	0.4000	0,2,3	0.5000	11
8589980813	2472.6875	-0.0468	3220	0.4000	3,2,0	0.5000	56
4294993411	1796.6201	-0.2563	2600	0.4000	2,3,3	0.5000	47
12884953962	2729.1335	-0.2614	2880	0.4000	2,1,2	0.5000	38
8408	850.5916	0.4379	13260	0.4000	3,3,1	0.5000	61
21474857599	836.3074	-0.1935	3280	0.4000	3,3,0	0.5000	60
28597	912.2910	-0.1088	10960	0.4000	2,3,2	0.5000	46
58664	2408.6094	0.2896	8560	0.4000	3,1,1	0.5000	53
4295006418	3253.8855	0.3150	2340	0.4000	2,0,0	0.5000	32
4295006911	320.7783	0.3195	3100	0.4000	1,1,1	0.5000	21
1493	1598.3955	0.2762	14920	0.4000	3,0,3	0.5000	51
26344	151.4678	0.0804	11160	0.4000	1,2,3	0.5000	27
33610	2672.7495	0.2331	10520	0.4000	3,2,0	0.5000	56
42515	3481.9292	-0.2143	9820	0.4000	2,2,3	0.5000	43
1956	1453.1436	0.4963	14720	0.4000	3,2,2	0.5000	58
41209	1500.3047	-0.1197	9920	0.4000	1,2,3	0.5000	27
30877	1939.0947	0.2238	10760	0.4000	3,3,3	0.5000	63
8589980728	430.6136	0.2066	2980	0.4000	0,3,0	0.5000	12
12884941812	2547.6499	0.0672	2960	0.4000	2,1,1	0.5000	37
4294981791	3579.1558	0.2934	2100	0.4000	3,2,0	0.5000	56
4294996774	2764.8682	0.3185	2580	0.4000	3,1,1	0.5000	53
17179920243	2242.9829	0.1361	2820	0.4000	2,2,0	0.5000	40
12884902471	1026.2532	-0.2701	2800	0.4000	2,1,0	0.5000	36
8589973153	2033.0479	0.1639	2760	0.4000	0,0,0	0.5000	0
8589971413	1523.1528	-0.1213	2720	0.4000	3,0,3	0.5000	51
8589969470	2558.2822	0.3018	2700	0.4000	3,2,2	0.5000	58
4295010743	948.1445	0.3680	2680	0.4000	3,0,1	0.5000	49
8589970085	997.5465	0.4305	2640	0.4000	3,0,0	0.5000	48
4295006122	2446.2847	0.3113	2540	0.4000	2,2,0	0.5000	40
17179920204	1240.2631	0.4866	2560	0.4000	0,0,3	0.5000	3
4295016428	827.3692	0.1669	2520	0.4000	3,0,1	0.5000	49
21474893416	1997.6208	-0.1552	2500	0.4000	3,2,2	0.5000	58
17179879663	3300.3496	0.4530	2480	0.4000	3,2,0	0.5000	56
8589985546	2284.0752	0.0550	2460	0.4000	1,2,2	0.5000	26
4294968393	938.0458	0.3666	2440	0.4000	1,0,2	0.5000	18
4294974870	1221.5339	-0.0394	2420	0.4000	2,2,1	0.5000	41
8589991095	1069.5692	0.0321	2400	0.4000	3,0,1	0.5000	49
21474876346	580.3668	-0.1014	2380	0.4000	1,0,1	0.5000	17
4295006447	1833.5554	-0.0624	2360	0.4000	2,0,2	0.5000	34
12884950767	866.9718	0.4203	2320	0.4000	2,3,2	0.5000	46
4295008763	1739.3397	0.3825	2300	0.4000	3,3,3	0.5000	63
8589980298	3788.6572	0.4370	2280	0.4000	0,1,3	0.5000	7
4294984114	2847.1226	-0.0857	2260	0.4000	3,3,3	0.5000	63
4295032176	2501.2979	0.1548	2240	0.4000	3,2,3	0.5000	59
