# tick 6000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
475	2803.4731	0.3535	6001	0.4000	1,2,1	0.5000	25
492	5138.3081	-0.0030	6001	0.4000	0,0,3	0.5000	3
4294967882	5439.4463	-0.2395	5980	0.4000	0,0,2	0.5000	2
478	6594.0400	0.4331	6001	0.4000	3,2,3	0.5000	59
479	3067.1245	-0.0857	6001	0.4000	3,2,1	0.5000	57
491	2241.1602	0.1300	6001	0.4000	3,3,2	0.5000	62
4294967924	1457.8560	-0.0316	5880	0.4000	3,1,3	0.5000	55
496	1610.8770	-0.2267	6001	0.4000	0,3,0	0.5000	12
483	1094.8284	-0.0611	6001	0.4000	0,0,1	0.5000	1
4294967942	5478.3848	0.1289	5820	0.4000	3,0,3	0.5000	51
485	2810.4526	0.1717	6001	0.4000	2,0,3	0.5000	35
4294968046	917.1692	-0.2818	5840	0.4000	3,2,2	0.5000	58
4294968032	2194.6714	0.4691	5940	0.4000	3,0,3	0.5000	51
12884902463	2749.8264	0.0497	5640	0.4000	3,0,1	0.5000	49
12884902555	3171.3396	0.1242	5680	0.4000	3,3,2	0.5000	62
4294967803	3409.8198	0.4442	5760	0.4000	3,3,2	0.5000	62
4294967857	2254.0823	-0.2418	5740	0.4000	2,2,1	0.5000	41
4294967860	818.9490	-0.1698	5700	0.4000	1,1,0	0.5000	20
1180	2269.2275	-0.1465	5120	0.4000	0,1,2	0.5000	6
17179869811	4399.2139	0.2627	5620	0.4000	3,2,1	0.5000	57
21474837110	3223.0466	0.3953	5600	0.4000	3,2,2	0.5000	58
4294967996	5748.3027	0.1583	5580	0.4000	3,2,3	0.5000	59
906	2381.9521	-0.2297	5320	0.4000	1,1,3	0.5000	23
4294967796	1678.2275	0.4553	5540	0.4000	2,3,0	0.5000	44
4294967858	1991.7778	0.1093	5520	0.4000	1,0,2	0.5000	18
776	904.7153	0.2539	5500	0.4000	1,0,0	0.5000	16
847	145.9329	-0.2879	5440	0.4000	1,1,0	0.5000	20
4294968126	4473.0996	-0.0935	5400	0.4000	3,3,1	0.5000	61
4294968094	1781.5610	0.2191	5360	0.4000	3,0,1	0.5000	49
4294968092	841.3989	-0.0499	5340	0.4000	0,1,1	0.5000	5
4294968224	5284.9824	-0.0517	5300	0.4000	0,0,2	0.5000	2
936	4066.0503	-0.0190	5280	0.4000	1,0,2	0.5000	18
957	1352.8998	-0.1720	5260	0.4000	2,3,3	0.5000	47
992	500.4438	0.4627	5240	0.4000	1,0,1	0.5000	17
1024	598.1179	0.2001	5220	0.4000	1,0,1	0.5000	17
1050	4019.8623	-0.1408	5200	0.4000	0,2,2	0.5000	10
1085	3135.4343	0.1538	5180	0.4000	0,0,1	0.5000	1
1120	2568.3074	0.4412	5160	0.4000	2,0,1	0.5000	33
1149	2769.4487	-0.0369	5140	0.4000	3,3,2	0.5000	62
1450	3034.4827	-0.2740	4960	0.4000	0,2,1	0.5000	9
1214	3482.9404	-0.0905	5080	0.4000	0,1,2	0.5000	6
1257	3330.5039	0.2344	5060	0.4000	0,0,1	0.5000	1
1295	901.9633	0.4902	5040	0.4000	1,3,1	0.5000	29
1330	1418.9043	-0.1087	5020	0.4000	1,2,0	0.5000	24
1362	2923.8420	-0.1212	5000	0.4000	3,0,1	0.5000	49
1407	4037.2666	0.4068	4980	0.4000	1,2,0	0.5000	24
4294968609	481.1750	0.1250	4940	0.4000	2,2,0	0.5000	40
1493	4529.3955	0.2762	4920	0.4000	3,0,3	0.5000	51
1543	1981.1797	0.3749	4900	0.4000	1,1,3	0.5000	23
1591	3620.0244	0.2637	4880	0.4000	3,2,1	0.5000	57
1635	1169.9048	-0.2942	4860	0.4000	2,2,0	0.5000	40
1686	1267.8030	0.2384	4840	0.4000	3,1,0	0.5000	52
1721	1641.5171	-0.1957	4820	0.4000	2,2,3	0.5000	43
1763	1347.9087	-0.2559	4800	0.4000	1,1,2	0.5000	22
1816	1919.4490	0.0024	4780	0.4000	2,2,1	0.5000	41
1864	1838.9005	0.1861	4760	0.4000	2,2,2	0.5000	42
1909	4276.7998	0.0492	4740	0.4000	0,0,1	0.5000	1
1956	3919.1436	0.4963	4720	0.4000	3,2,2	0.5000	58
2006	3798.7534	0.2768	4700	0.4000	3,0,1	0.5000	49
2065	3125.3044	0.3476	4680	0.4000	1,0,3	0.5000	19
2116	3072.0105	0.2875	4660	0.4000	0,0,0	0.5000	0
2173	3642.8694	-0.0804	4640	0.4000	0,0,2	0.5000	2
2241	3760.0994	0.0639	4620	0.4000	3,0,1	0.5000	49
2304	1832.2998	-0.1390	4600	0.4000	0,2,0	0.5000	8
2357	2258.4634	-0.1219	4580	0.4000	3,2,0	0.5000	56
2421	1609.0046	0.2871	4560	0.4000	2,1,2	0.5000	38
2485	1271.3430	0.2326	4540	0.4000	2,0,0	0.5000	32
2536	3612.8789	0.4568	4520	0.4000	0,0,2	0.5000	2
2597	2202.9043	0.3636	4500	0.4000	1,1,1	0.5000	21
2667	4035.3203	0.1404	4480	0.4000	0,2,3	0.5000	11
2738	2118.3179	0.2954	4460	0.4000	2,2,1	0.5000	41
2802	2672.8354	-0.0102	4440	0.4000	0,1,2	0.5000	6
2865	3785.1934	0.4529	4420	0.4000	0,0,2	0.5000	2
2935	2467.5200	0.1252	4400	0.4000	3,1,0	0.5000	52
3014	3011.9067	0.1860	4380	0.4000	0,0,0	0.5000	0
3083	2777.8245	0.4557	4360	0.4000	2,1,3	0.5000	39
3147	2690.9072	0.0391	4340	0.4000	0,0,1	0.5000	1
3224	3941.2043	0.1362	4320	0.4000	3,0,1	0.5000	49
3291	1707.2251	0.4651	4300	0.4000	0,0,0	0.5000	0
3370	3510.6919	0.2719	4280	0.4000	0,1,1	0.5000	5
3446	1567.8586	0.2049	4260	0.4000	1,2,0	0.5000	24
3519	2982.2988	-0.1313	4240	0.4000	2,1,2	0.5000	38
3586	3110.3103	0.4825	4220	0.4000	3,2,2	0.5000	58
3666	1692.1661	0.2785	4200	0.4000	2,1,2	0.5000	38
3734	877.9125	-0.0889	4180	0.4000	3,3,0	0.5000	60
3819	2660.4917	0.2534	4160	0.4000	1,0,0	0.5000	16
3890	3700.7256	0.4899	4140	0.4000	0,2,0	0.5000	8
3963	3293.5264	-0.1738	4120	0.4000	2,2,2	0.5000	42
4046	2663.3301	0.3603	4100	0.4000	3,1,0	0.5000	52
4126	3053.3640	0.2895	4080	0.4000	2,1,0	0.5000	36
4208	1501.9907	-0.1380	4060	0.4000	0,1,2	0.5000	6
