# tick 26000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
30064774490	1585.5043	-0.0258	700	0.4000	0,1,2	0.5000	6
30064772873	1147.2246	0.0559	2100	0.4000	3,3,0	0.5000	60
30064775864	1986.8762	0.2959	1900	0.4000	1,0,2	0.5000	18
25769808858	537.6915	-0.2722	3450	0.4000	2,1,2	0.5000	38
25769811851	185.4551	-0.0468	4100	0.4000	0,1,3	0.5000	7
17179870367	688.1030	-0.1499	4800	0.4000	3,2,2	0.5000	58
30064778920	1840.1881	0.2919	650	0.4000	3,2,0	0.5000	56
21474843158	1057.8680	-0.0014	3600	0.4000	3,2,1	0.5000	57
21474841189	787.0757	0.4312	5450	0.4000	3,1,3	0.5000	55
30064773601	1292.1256	-0.0783	1450	0.4000	0,3,0	0.5000	12
21474844567	1472.0968	0.3902	1650	0.4000	1,0,1	0.5000	17
17179877098	182.2340	0.4690	4450	0.4000	3,3,3	0.5000	63
30064777388	1060.8898	0.1210	150	0.4000	1,3,3	0.5000	31
34359742863	260.0906	-0.0556	50	0.4000	2,3,0	0.5000	44
30064777168	876.6166	0.4492	200	0.4000	1,1,3	0.5000	23
25769808390	1361.6466	0.0066	450	0.4000	1,1,3	0.5000	23
30064778122	1560.3556	0.1219	1250	0.4000	3,3,1	0.5000	61
17179874955	635.9516	-0.0269	6200	0.4000	0,0,1	0.5000	1
34359740921	1178.4213	-0.1174	2150	0.4000	3,2,3	0.5000	59
34359741124	1497.4735	0.1061	1800	0.4000	0,0,1	0.5000	1
34359744537	1522.0656	-0.1692	1100	0.4000	3,2,1	0.5000	57
21474841917	370.6945	0.4393	5000	0.4000	1,2,1	0.5000	25
25769809508	460.7736	0.3935	6300	0.4000	0,0,0	0.5000	0
30064774503	1034.6538	0.3380	3200	0.4000	3,1,3	0.5000	55
55834581160	1136.7843	-0.1930	300	0.4000	1,1,3	0.5000	23
30064778890	2040.7793	0.4437	1150	0.4000	1,0,0	0.5000	16
30064773543	2264.8423	0.1357	1350	0.4000	3,1,0	0.5000	52
25769809698	891.8195	-0.1928	3700	0.4000	2,3,3	0.5000	47
34359743391	1367.4105	0.0044	500	0.4000	1,3,2	0.5000	30
25769809953	433.3279	0.4961	4600	0.4000	0,0,3	0.5000	3
30064776456	1288.2620	0.3827	3800	0.4000	3,2,2	0.5000	58
21474841963	216.6863	-0.2930	4200	0.4000	3,1,2	0.5000	54
25769811872	392.9729	0.0373	3500	0.4000	3,1,0	0.5000	52
21474844358	908.7305	-0.2908	3850	0.4000	2,1,0	0.5000	36
17179871646	66.5684	0.0618	7650	0.4000	2,3,3	0.5000	47
25769811865	1019.3997	-0.0519	4300	0.4000	3,2,2	0.5000	58
21474841950	1452.4152	0.3409	2500	0.4000	3,2,2	0.5000	58
21474842033	1474.7222	0.2736	3750	0.4000	2,1,0	0.5000	36
42949675786	1952.6984	-0.1251	550	0.4000	1,2,3	0.5000	27
42949673659	768.5903	-0.0837	4650	0.4000	0,1,2	0.5000	6
42949675012	1127.6824	0.0448	400	0.4000	3,3,0	0.5000	60
21474838732	463.2785	-0.2758	3550	0.4000	2,3,0	0.5000	44
25769810733	1063.5752	0.3152	2600	0.4000	1,2,0	0.5000	24
21474841960	1632.1497	-0.2713	1550	0.4000	0,2,0	0.5000	8
38654710422	1859.8611	0.4175	600	0.4000	3,3,2	0.5000	62
47244645429	1015.4600	0.3259	3250	0.4000	3,0,2	0.5000	50
21474843290	428.1768	0.1258	3900	0.4000	2,1,1	0.5000	37
30064778767	2005.7158	0.0861	1000	0.4000	1,2,0	0.5000	24
38654710572	2259.9150	-0.2532	1200	0.4000	1,2,1	0.5000	25
21474841401	516.8621	0.3077	2950	0.4000	0,0,1	0.5000	1
30064773962	1267.3215	-0.1731	1950	0.4000	3,3,2	0.5000	62
34359742792	499.5678	0.2465	3150	0.4000	0,1,1	0.5000	5
25769809892	1357.8315	0.1118	1850	0.4000	3,1,2	0.5000	54
25769809363	910.7511	0.2559	2900	0.4000	3,2,0	0.5000	56
30064774506	1578.2665	0.1082	900	0.4000	0,2,0	0.5000	8
38654706205	772.1750	0.4309	2700	0.4000	2,0,1	0.5000	33
38654707493	734.8920	-0.0959	3400	0.4000	1,2,0	0.5000	24
21474841680	52.1124	0.4479	6550	0.4000	2,0,3	0.5000	35
38654709895	2051.1899	0.4289	800	0.4000	3,3,2	0.5000	62
30064775204	740.4844	-0.2466	3300	0.4000	2,1,1	0.5000	37
21474844015	784.9776	0.0139	5800	0.4000	0,3,1	0.5000	13
17179874342	1039.3849	0.2915	3050	0.4000	0,3,3	0.5000	15
25769807761	2007.1748	0.0375	1400	0.4000	3,0,3	0.5000	51
25769805039	1705.1226	-0.0070	3350	0.4000	3,0,1	0.5000	49
34359742229	176.6540	0.4247	3650	0.4000	0,0,0	0.5000	0
21474839547	1832.6511	0.2904	850	0.4000	1,0,1	0.5000	17
25769809092	590.0576	-0.0565	4400	0.4000	3,0,0	0.5000	48
42949673642	1356.5364	0.1541	350	0.4000	0,2,2	0.5000	10
30064774302	1540.3312	-0.0516	1700	0.4000	1,0,1	0.5000	17
21474838008	931.3994	-0.1900	2850	0.4000	0,3,3	0.5000	15
30064776721	2299.5928	-0.2650	1500	0.4000	3,0,3	0.5000	51
25769808398	25.1355	0.1376	8250	0.4000	3,3,1	0.5000	61
21474844231	1203.2158	-0.1724	4000	0.4000	3,0,3	0.5000	51
25769808269	705.3192	0.4761	4350	0.4000	3,1,1	0.5000	53
30064772344	1259.0780	0.0002	2650	0.4000	0,2,3	0.5000	11
34359744038	833.3969	0.4444	4150	0.4000	3,2,2	0.5000	58
25769807403	1480.3281	0.1359	2050	0.4000	2,0,3	0.5000	35
17179873231	500.0848	-0.2716	4050	0.4000	1,2,3	0.5000	27
17179877115	979.9879	0.3459	2550	0.4000	0,2,2	0.5000	10
38654710895	1245.3718	0.2574	3000	0.4000	2,2,0	0.5000	40
4294975013	28.2697	-0.2868	5550	0.4000	3,3,1	0.5000	61
