# tick 16000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
12884907729	1431.7501	-0.2904	2550	0.4000	1,3,1	0.5000	29
17179871351	1410.7765	-0.1829	1250	0.4000	0,1,3	0.5000	7
17179871032	1777.0225	0.3067	900	0.4000	1,0,3	0.5000	19
8589937039	534.8571	-0.2192	6250	0.4000	1,3,3	0.5000	31
8589937799	724.6763	0.0689	2700	0.4000	2,1,0	0.5000	36
12884909397	1475.5341	0.0929	450	0.4000	0,2,2	0.5000	10
17179869867	1902.0579	-0.2079	500	0.4000	3,2,0	0.5000	56
12884906897	778.3742	0.0105	3650	0.4000	1,1,2	0.5000	22
8589935968	1496.4237	-0.1362	1500	0.4000	0,1,0	0.5000	4
12884905945	378.5742	0.4042	5650	0.4000	1,1,1	0.5000	21
8589940417	1818.9187	0.0121	2000	0.4000	0,0,2	0.5000	2
21474838548	305.3804	0.1254	3700	0.4000	3,1,2	0.5000	54
8589939999	2428.5918	-0.0761	2350	0.4000	1,0,0	0.5000	16
21474842989	450.1300	0.2142	50	0.4000	2,2,1	0.5000	41
12884905833	2069.1382	0.1415	1050	0.4000	3,3,3	0.5000	63
8589938785	558.1192	0.0132	4000	0.4000	1,3,2	0.5000	30
12884904358	1154.2678	0.1914	1700	0.4000	1,3,3	0.5000	31
7572	164.1138	0.1312	9550	0.4000	3,0,1	0.5000	49
38654706169	647.9468	-0.0662	100	0.4000	2,3,0	0.5000	44
4294971256	1019.7020	-0.0352	5950	0.4000	3,1,0	0.5000	52
8589940951	529.8308	-0.1833	3950	0.4000	0,3,1	0.5000	13
8589939005	593.7697	0.3697	3600	0.4000	1,2,0	0.5000	24
4294971733	76.1309	0.2642	5050	0.4000	1,1,1	0.5000	21
8589937916	1027.7924	-0.1496	4150	0.4000	0,0,2	0.5000	2
12884908625	1297.7126	0.1339	400	0.4000	0,2,2	0.5000	10
12884905186	822.6981	0.0491	3850	0.4000	1,2,0	0.5000	24
30064771740	713.9374	-0.0617	3300	0.4000	0,0,1	0.5000	1
12884907432	186.0506	-0.2227	4350	0.4000	1,2,3	0.5000	27
21474838400	740.3646	0.2398	3800	0.4000	2,1,0	0.5000	36
17179876292	1322.8634	0.2584	2800	0.4000	1,1,1	0.5000	21
12884906221	35.3189	0.4800	3750	0.4000	3,2,3	0.5000	59
12884907099	1074.3300	0.0145	2100	0.4000	3,0,0	0.5000	48
8589942308	886.3615	-0.1163	200	0.4000	1,2,0	0.5000	24
12884902433	656.8063	0.0751	5300	0.4000	3,0,1	0.5000	49
34359739201	557.2313	0.1646	5800	0.4000	2,3,0	0.5000	44
17179873693	2195.6851	0.3464	850	0.4000	0,0,3	0.5000	3
8589940214	817.0101	0.0895	3550	0.4000	3,1,3	0.5000	55
8589942418	240.2943	0.3715	4200	0.4000	1,3,2	0.5000	30
4294974617	64.8071	0.2597	5700	0.4000	3,0,2	0.5000	50
21474840018	1211.6136	0.4331	1850	0.4000	3,1,2	0.5000	54
12884909419	745.6501	-0.2553	3250	0.4000	1,2,2	0.5000	26
17179877260	1750.1724	-0.0757	700	0.4000	3,2,3	0.5000	59
12884903987	1884.6138	0.2197	1950	0.4000	3,3,0	0.5000	60
17179876548	2205.0347	0.0075	800	0.4000	0,1,1	0.5000	5
8589938744	1966.2542	-0.2526	2900	0.4000	1,0,2	0.5000	18
21474839107	1199.7788	0.3491	2650	0.4000	2,1,0	0.5000	36
12884907593	2162.1628	0.4169	1100	0.4000	3,3,1	0.5000	61
12884903582	1115.1060	-0.1386	300	0.4000	1,1,2	0.5000	22
17179876207	1832.1456	0.1889	750	0.4000	0,1,0	0.5000	4
17179870122	1985.2476	0.2905	1400	0.4000	3,0,1	0.5000	49
12884904850	1246.4967	0.4684	1300	0.4000	2,3,3	0.5000	47
17179874982	259.4110	-0.2498	4400	0.4000	0,3,3	0.5000	15
12884908350	115.7113	-0.0386	5150	0.4000	1,1,0	0.5000	20
8589936133	1988.8662	0.2455	1900	0.4000	1,3,0	0.5000	28
17179873992	449.4660	0.3571	4300	0.4000	3,0,0	0.5000	48
4294970748	610.0327	0.1625	8850	0.4000	1,0,3	0.5000	19
12884908933	1263.5724	0.2055	4500	0.4000	1,0,3	0.5000	19
8589937531	535.2546	-0.0854	3350	0.4000	1,1,1	0.5000	21
12884903701	858.0042	-0.2899	3100	0.4000	3,0,3	0.5000	51
17179872409	1077.2131	-0.1439	550	0.4000	1,3,1	0.5000	29
12884909596	1688.7773	0.0219	1350	0.4000	3,2,1	0.5000	57
12884906458	581.3821	-0.2377	4900	0.4000	3,3,1	0.5000	61
42949673552	1607.6648	0.1519	1800	0.4000	0,0,0	0.5000	0
12884905119	321.5764	0.2806	2950	0.4000	2,3,1	0.5000	45
25769807213	181.9849	0.0391	2600	0.4000	2,3,2	0.5000	46
8589939279	882.2173	-0.2659	5350	0.4000	1,3,1	0.5000	29
12884908605	1271.2206	0.3202	2150	0.4000	3,2,3	0.5000	59
17179876803	2071.0259	0.3230	950	0.4000	2,3,1	0.5000	45
17179875030	561.0518	0.2370	150	0.4000	1,1,3	0.5000	23
4294972066	305.3870	0.4285	5100	0.4000	2,1,3	0.5000	39
12884906792	1561.9231	0.1327	1650	0.4000	2,1,2	0.5000	38
8589942113	435.4220	-0.1308	3450	0.4000	2,0,1	0.5000	33
12884909056	1486.1462	0.3420	2400	0.4000	0,2,0	0.5000	8
4294970847	381.2713	0.1832	6850	0.4000	2,0,3	0.5000	35
