# tick 8000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
4593	941.8940	0.0974	3300	0.4000	3,0,3	0.5000	51
492	5225.3086	0.3210	8001	0.4000	3,1,0	0.5000	52
7701	2035.5981	-0.0126	1500	0.4000	1,0,2	0.5000	18
508	1321.7030	0.1770	8001	0.4000	2,3,3	0.5000	47
495	320.4586	-0.0875	8001	0.4000	3,2,0	0.5000	56
488	2729.1172	0.4693	8001	0.4000	1,3,3	0.5000	31
6546	1942.0630	0.0662	2250	0.4000	3,3,1	0.5000	61
7831	2089.3105	0.1228	1450	0.4000	3,3,1	0.5000	61
17179870015	448.9453	0.4636	7650	0.4000	3,0,0	0.5000	48
4294969922	1476.8458	0.0796	900	0.4000	0,3,0	0.5000	12
7944	1850.8796	0.2002	1200	0.4000	0,3,2	0.5000	14
17179869998	126.0656	0.2098	7450	0.4000	1,1,0	0.5000	20
4294967898	19.5139	-0.2000	7400	0.4000	2,3,3	0.5000	47
4065	1272.7336	0.3442	3650	0.4000	1,0,3	0.5000	19
8589935275	2074.6313	0.1978	1250	0.4000	1,3,2	0.5000	30
4294970479	927.1367	-0.1841	250	0.4000	1,2,1	0.5000	25
17179869838	41.9237	0.4974	7150	0.4000	3,2,0	0.5000	56
7572	2270.8196	0.1312	1550	0.4000	3,0,1	0.5000	49
4294973849	1533.2126	0.0936	450	0.4000	1,2,2	0.5000	26
4294969645	880.6568	0.3181	1850	0.4000	1,2,2	0.5000	26
4294973232	1003.2588	0.1066	300	0.4000	3,2,3	0.5000	59
4294973308	1494.4905	0.2422	1100	0.4000	2,2,1	0.5000	41
4294967886	125.7940	-0.1147	6850	0.4000	1,3,3	0.5000	31
12884902481	62.8223	-0.1423	6800	0.4000	1,2,3	0.5000	27
8589935117	83.5930	0.4342	6750	0.4000	3,1,1	0.5000	53
7230	1098.6978	0.1012	1900	0.4000	1,3,3	0.5000	31
8589935427	58.6115	0.2992	6650	0.4000	1,1,0	0.5000	20
7350	2931.3833	-0.1730	1750	0.4000	2,3,1	0.5000	45
12884909092	1486.5840	0.1308	750	0.4000	1,2,2	0.5000	26
4294973791	2142.8726	0.2721	1400	0.4000	3,1,1	0.5000	53
4294974295	1545.3755	-0.0924	1000	0.4000	0,1,3	0.5000	7
4294969639	2082.1287	-0.2425	1800	0.4000	3,3,2	0.5000	62
996	63.4269	0.4625	6350	0.4000	0,1,0	0.5000	4
4294968248	1709.8586	0.1094	700	0.4000	3,1,1	0.5000	53
6894	1302.4484	0.3830	2050	0.4000	1,2,0	0.5000	24
1098	461.1642	0.1184	6200	0.4000	1,3,1	0.5000	29
8589936506	1021.7846	0.0339	350	0.4000	0,2,3	0.5000	11
1169	100.5572	0.2749	6100	0.4000	0,1,2	0.5000	6
1202	263.2039	-0.2084	6050	0.4000	2,0,2	0.5000	34
1232	175.4690	-0.1185	6000	0.4000	2,2,3	0.5000	43
4294971642	2356.1218	0.4653	1050	0.4000	1,1,1	0.5000	21
8072	1606.5604	-0.1384	1150	0.4000	1,1,0	0.5000	20
4294973252	1908.3219	0.4842	800	0.4000	0,2,0	0.5000	8
4294970694	2254.7053	-0.1660	1700	0.4000	2,2,2	0.5000	42
1451	115.8635	-0.0380	5700	0.4000	3,2,3	0.5000	59
4294972981	281.6863	0.3170	100	0.4000	1,3,0	0.5000	28
1537	250.3707	0.3292	5600	0.4000	0,3,0	0.5000	12
4294968882	1781.2255	0.2017	1350	0.4000	2,1,2	0.5000	38
4294972267	827.9265	-0.0306	150	0.4000	0,0,1	0.5000	1
4294973268	1524.5249	-0.2660	650	0.4000	0,3,0	0.5000	12
1723	116.6385	-0.2860	5400	0.4000	2,1,0	0.5000	36
8589935435	1690.7717	-0.0670	1300	0.4000	0,3,0	0.5000	12
7118	1639.6184	-0.1512	1950	0.4000	3,1,2	0.5000	54
4294968715	1523.4924	0.4570	550	0.4000	1,1,3	0.5000	23
4294973557	1275.0116	-0.2010	400	0.4000	3,1,1	0.5000	53
4294970748	1909.5452	0.1625	850	0.4000	1,0,3	0.5000	19
7009	836.0261	0.4915	2000	0.4000	1,0,2	0.5000	18
2096	517.5153	0.1926	5050	0.4000	1,3,0	0.5000	28
8589936239	1640.6865	0.2928	500	0.4000	3,0,1	0.5000	49
2210	150.7681	-0.0746	4950	0.4000	0,1,2	0.5000	6
2270	337.3784	0.0248	4900	0.4000	1,3,1	0.5000	29
4294970414	1270.0627	-0.2181	1650	0.4000	0,3,2	0.5000	14
4294971997	1612.8237	0.3876	600	0.4000	3,2,1	0.5000	57
2457	228.1008	0.0770	4750	0.4000	2,2,0	0.5000	40
2514	381.6184	0.3808	4700	0.4000	0,3,3	0.5000	15
4294969079	1626.0887	0.0365	950	0.4000	2,0,2	0.5000	34
2635	256.5898	0.1474	4600	0.4000	0,0,3	0.5000	3
2712	155.6320	0.4201	4550	0.4000	3,3,2	0.5000	62
2769	580.3425	-0.0547	4500	0.4000	1,0,1	0.5000	17
2844	765.0031	-0.1976	4450	0.4000	3,1,1	0.5000	53
2907	236.2928	-0.2743	4400	0.4000	3,1,3	0.5000	55
7462	2443.9390	0.3113	1600	0.4000	0,0,1	0.5000	1
3045	643.5264	0.1574	4300	0.4000	1,1,2	0.5000	22
3116	467.7153	-0.0530	4250	0.4000	2,3,2	0.5000	46
3197	782.4142	-0.2515	4200	0.4000	0,2,2	0.5000	10
3263	109.7321	-0.0862	4150	0.4000	2,2,2	0.5000	42
3337	26.5407	-0.2564	4100	0.4000	3,0,3	0.5000	51
3405	789.2724	0.2037	4050	0.4000	1,1,2	0.5000	22
3496	267.3525	-0.0420	4000	0.4000	0,1,3	0.5000	7
3580	717.0782	0.0146	3950	0.4000	0,0,2	0.5000	2
3652	731.9720	0.3866	3900	0.4000	1,1,1	0.5000	21
3734	120.5163	0.4792	3850	0.4000	3,1,1	0.5000	53
3820	311.2162	0.2595	3800	0.4000	2,2,2	0.5000	42
3896	916.7086	-0.1193	3750	0.4000	2,3,3	0.5000	47
3982	432.8521	-0.2168	3700	0.4000	1,2,2	0.5000	26
4294970023	567.5433	0.4490	200	0.4000	2,1,1	0.5000	37
4141	1819.6550	0.4129	3550	0.4000	3,1,1	0.5000	53
4227	601.9861	0.2625	3500	0.4000	3,0,3	0.5000	51
4318	1023.3284	-0.1255	3450	0.4000	3,0,3	0.5000	51
4403	527.8771	-0.0061	3400	0.4000	0,0,1	0.5000	1
4483	592.2540	0.3719	3350	0.4000	3,3,2	0.5000	62
4294971008	969.6338	-0.0395	3250	0.4000	1,3,2	0.5000	30
4677	1204.8459	0.4727	3200	0.4000	2,3,1	0.5000	45
4757	912.9852	0.1770	3150	0.4000	1,2,1	0.5000	25
4850	1787.2515	0.4718	3100	0.4000	1,0,3	0.5000	19
4945	1029.9058	0.0363	3050	0.4000	2,0,2	0.5000	34
5036	548.9616	-0.1499	3000	0.4000	0,0,0	0.5000	0
5131	640.3373	-0.2628	2950	0.4000	3,1,3	0.5000	55
5235	1000.0878	-0.1134	2900	0.4000	0,1,3	0.5000	7
5331	522.1201	0.0780	2850	0.4000	2,0,0	0.5000	32
5421	605.1218	-0.2492	2800	0.4000	3,2,3	0.5000	59
5517	689.1364	-0.0501	2750	0.4000	0,3,2	0.5000	14
5617	655.1252	0.3660	2700	0.4000	1,3,0	0.5000	28
5724	915.2156	0.4495	2650	0.4000	0,2,3	0.5000	11
5823	1022.3385	-0.0319	2600	0.4000	1,2,2	0.5000	26
5911	1366.0032	0.4482	2550	0.4000	0,3,3	0.5000	15
6019	1026.4207	-0.0030	2500	0.4000	2,0,1	0.5000	33
6134	729.4020	0.1508	2450	0.4000	2,3,3	0.5000	47
