# tick 12000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
17179869981	928.8940	0.1130	2400	0.4000	2,3,0	0.5000	44
492	1681.3086	0.3210	12001	0.4000	3,1,0	0.5000	52
8589940550	471.1785	0.0150	100	0.4000	0,2,1	0.5000	9
8589937039	1893.9634	-0.2192	2250	0.4000	1,3,3	0.5000	31
8589940444	503.2310	0.4181	2750	0.4000	2,0,1	0.5000	33
4294974816	1328.0453	-0.1575	1600	0.4000	1,3,1	0.5000	29
8589939330	1988.5186	0.1265	1400	0.4000	2,3,3	0.5000	47
7831	325.4132	0.1228	5450	0.4000	3,3,1	0.5000	61
8589937430	901.2944	0.2141	3100	0.4000	3,3,3	0.5000	63
12884905945	2265.9736	0.4042	1650	0.4000	1,1,1	0.5000	21
7944	354.8801	0.2002	5200	0.4000	0,3,2	0.5000	14
4294970667	194.1389	-0.2624	3800	0.4000	3,1,0	0.5000	52
4294972059	640.4166	0.2284	4050	0.4000	2,3,2	0.5000	46
8589938551	878.4829	-0.2495	2100	0.4000	2,0,0	0.5000	32
8589939604	1551.0331	-0.0499	1200	0.4000	0,2,2	0.5000	10
4294970479	222.5355	-0.1841	4250	0.4000	1,2,1	0.5000	25
4294974274	871.7381	-0.2455	3700	0.4000	1,0,0	0.5000	16
7572	371.3152	0.1312	5550	0.4000	3,0,1	0.5000	49
17179873884	2066.0098	0.2840	700	0.4000	1,2,1	0.5000	25
4294971256	1836.6060	-0.0352	1950	0.4000	3,1,0	0.5000	52
4294973232	85.8589	0.1066	4300	0.4000	3,2,3	0.5000	59
4294973308	199.7897	0.2422	5100	0.4000	2,2,1	0.5000	41
4294971733	2029.6370	0.2642	1050	0.4000	1,1,1	0.5000	21
8589937916	721.8974	-0.1496	150	0.4000	0,0,2	0.5000	2
12884904320	2077.8428	0.2059	1450	0.4000	3,3,0	0.5000	60
7230	105.3054	0.1012	5900	0.4000	1,3,3	0.5000	31
4294972163	317.0965	0.2931	3850	0.4000	2,3,0	0.5000	44
12884907432	1047.7433	-0.2227	350	0.4000	1,2,3	0.5000	27
12884909092	119.2845	0.1308	4750	0.4000	1,2,2	0.5000	26
4294973791	708.1757	0.2721	5400	0.4000	3,1,1	0.5000	53
4294974295	138.6784	-0.0924	5000	0.4000	0,1,3	0.5000	7
4294974258	1620.3179	0.0913	1750	0.4000	2,3,2	0.5000	46
21474842263	1222.0105	-0.1135	1000	0.4000	0,0,2	0.5000	2
12884902433	1509.2158	0.0751	1300	0.4000	3,0,1	0.5000	49
34359739201	1313.2264	0.1646	1800	0.4000	2,3,0	0.5000	44
17179871185	1188.6122	-0.0979	550	0.4000	0,2,2	0.5000	10
8589936506	328.4765	0.0339	4350	0.4000	0,2,3	0.5000	11
8589942418	779.9952	0.3715	200	0.4000	1,3,2	0.5000	30
4294974617	1927.2063	0.2597	1700	0.4000	3,0,2	0.5000	50
6134	546.0085	0.1508	6450	0.4000	2,3,3	0.5000	47
4294971642	236.4145	0.4653	5050	0.4000	1,1,1	0.5000	21
8589937670	859.7341	-0.1137	250	0.4000	0,0,0	0.5000	0
4294973252	921.7261	0.4842	4800	0.4000	0,2,0	0.5000	8
8589936079	1805.3444	0.1766	750	0.4000	2,0,1	0.5000	33
4294974668	283.2435	-0.2909	3750	0.4000	2,0,3	0.5000	35
4294972981	385.2874	0.3170	4100	0.4000	1,3,0	0.5000	28
4294972310	448.0252	0.0702	3550	0.4000	1,1,0	0.5000	20
8589938113	1367.5469	0.4038	450	0.4000	2,3,0	0.5000	44
17179869772	1594.9534	-0.0661	950	0.4000	3,1,1	0.5000	53
4294973268	562.1198	-0.2660	4650	0.4000	0,3,0	0.5000	12
4294972373	135.9853	0.1153	3900	0.4000	0,3,3	0.5000	15
17179874982	1471.5126	-0.2498	400	0.4000	0,3,3	0.5000	15
12884908350	1676.7097	-0.0386	1150	0.4000	1,1,0	0.5000	20
4294968715	488.7921	0.4570	4550	0.4000	1,1,3	0.5000	23
17179873992	1210.0621	0.3571	300	0.4000	3,0,0	0.5000	48
4294970748	922.4376	0.1625	4850	0.4000	1,0,3	0.5000	19
12884908933	1618.3733	0.2055	500	0.4000	1,0,3	0.5000	19
8589941302	435.6576	0.0668	3450	0.4000	1,3,2	0.5000	30
8589936239	286.0871	0.2928	4500	0.4000	3,0,1	0.5000	49
12884906667	1766.2338	-0.0510	850	0.4000	1,0,3	0.5000	19
8589939564	1741.8403	-0.1598	1900	0.4000	1,3,2	0.5000	30
12884906458	1718.5770	-0.2377	900	0.4000	3,3,1	0.5000	61
4294971997	551.7202	0.3876	4600	0.4000	3,2,1	0.5000	57
4294970504	545.4837	-0.1398	3650	0.4000	1,3,1	0.5000	29
8589942047	803.1188	0.4396	3500	0.4000	3,2,0	0.5000	56
8589939279	2350.1235	-0.2659	1350	0.4000	1,3,1	0.5000	29
5724	519.3181	0.4495	6650	0.4000	0,2,3	0.5000	11
8589936677	1826.0548	0.0244	600	0.4000	1,2,1	0.5000	25
4294974091	1017.6975	0.3494	2700	0.4000	2,0,2	0.5000	34
4294972066	1757.9886	0.4285	1100	0.4000	2,1,3	0.5000	39
12884907288	762.2344	0.4431	3300	0.4000	2,0,1	0.5000	33
7462	189.5422	0.3113	5600	0.4000	0,0,1	0.5000	1
8589935764	1403.6385	0.1672	2600	0.4000	2,0,3	0.5000	35
4294970847	849.1703	0.1832	2850	0.4000	2,0,3	0.5000	35
12884904399	1422.9624	0.1733	1500	0.4000	2,3,3	0.5000	47
6346	373.1180	-0.2715	6350	0.4000	3,3,3	0.5000	63
4294972441	702.4869	0.4696	4000	0.4000	3,2,1	0.5000	57
21474837243	663.8027	0.3154	2500	0.4000	0,1,3	0.5000	7
8589942343	1032.5280	0.2219	3600	0.4000	0,2,2	0.5000	10
4294970191	1613.1365	0.0130	2150	0.4000	2,0,1	0.5000	33
8589941734	820.1841	-0.2635	2000	0.4000	1,2,2	0.5000	26
4294971500	1594.8696	0.1947	2650	0.4000	1,1,2	0.5000	22
4294970448	365.8848	0.0800	3250	0.4000	3,1,0	0.5000	52
21474837272	175.3983	-0.0969	3150	0.4000	1,3,2	0.5000	30
17179869745	1034.1853	0.4696	2200	0.4000	2,3,3	0.5000	47
4294970023	642.7426	0.4490	4200	0.4000	2,1,1	0.5000	37
8589935961	1899.1696	0.4441	800	0.4000	2,0,1	0.5000	33
4294974314	543.0018	0.1459	3350	0.4000	2,3,0	0.5000	44
4318	790.1342	-0.1255	7450	0.4000	3,0,3	0.5000	51
8589936250	1941.4448	0.4943	2450	0.4000	3,1,2	0.5000	54
12884903295	1281.1248	-0.2056	2550	0.4000	1,2,1	0.5000	25
4294972158	2010.6143	-0.2774	2050	0.4000	2,3,3	0.5000	47
4677	421.4513	0.4727	7200	0.4000	2,3,1	0.5000	45
8589940126	2012.3145	-0.2466	1850	0.4000	2,2,1	0.5000	41
8589936797	1683.9861	0.2730	1550	0.4000	0,1,0	0.5000	4
12884907159	1926.8608	0.1403	650	0.4000	3,2,0	0.5000	56
12884903129	908.6350	0.4193	2350	0.4000	3,3,0	0.5000	60
4294971542	100.9078	-0.0225	3200	0.4000	1,3,2	0.5000	30
8589937977	1787.5559	-0.1927	1250	0.4000	0,1,3	0.5000	7
8589935870	996.0665	-0.2200	3050	0.4000	3,2,2	0.5000	58
8589936626	1191.3928	0.0759	3000	0.4000	2,2,3	0.5000	43
4294970266	654.0958	0.1308	2950	0.4000	0,0,2	0.5000	2
8589937062	1191.0032	-0.1008	2900	0.4000	0,2,1	0.5000	9
8589938055	574.3991	0.0617	2800	0.4000	1,3,3	0.5000	31
12884904551	1335.4609	0.1841	2300	0.4000	2,2,2	0.5000	42
17179871724	493.9656	-0.0015	50	0.4000	2,3,0	0.5000	44

[relationships]
entity	agent_a	agent_b	trust	age	last_reinforced
4294974962	4294972373	8589937430	-0.1814	3085	11946
