# tick 22000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
25769804565	1854.5250	-0.0262	1350	0.4000	1,1,3	0.5000	23
12884909249	854.3388	-0.1998	3250	0.4000	0,1,3	0.5000	7
25769804270	941.3955	0.3074	2250	0.4000	1,1,3	0.5000	23
17179875536	470.5397	0.4763	5150	0.4000	1,3,3	0.5000	31
25769807357	181.5286	-0.0795	4200	0.4000	0,1,2	0.5000	6
17179870367	1796.6982	-0.1499	800	0.4000	3,2,2	0.5000	58
21474840554	1598.0963	-0.2883	550	0.4000	3,0,3	0.5000	51
17179872647	376.1197	0.0134	3750	0.4000	0,3,2	0.5000	14
21474841189	1687.8760	0.4312	1450	0.4000	3,1,3	0.5000	55
17179875850	1610.3669	-0.1847	1650	0.4000	2,2,3	0.5000	43
21474840514	901.4082	0.0711	2500	0.4000	2,0,3	0.5000	35
17179877098	1819.7344	0.4690	450	0.4000	3,3,3	0.5000	63
21474838232	1723.9551	0.3454	1100	0.4000	3,2,2	0.5000	58
12884909665	1289.3456	0.1470	500	0.4000	1,1,1	0.5000	21
21474844170	1975.7686	0.3414	1850	0.4000	2,1,2	0.5000	38
25769809121	1031.5743	0.3903	4000	0.4000	1,2,1	0.5000	25
25769811678	1975.5316	-0.2946	1200	0.4000	0,0,3	0.5000	3
17179874955	1550.1565	-0.0269	2200	0.4000	0,0,1	0.5000	1
17179874775	1941.7998	0.1408	1950	0.4000	2,0,3	0.5000	35
17179875517	929.4414	0.2529	2400	0.4000	2,1,3	0.5000	39
17179875456	738.4478	0.0666	4050	0.4000	2,2,1	0.5000	41
21474841917	1430.4933	0.4393	1000	0.4000	1,2,1	0.5000	25
25769809508	1132.2756	0.3935	2300	0.4000	0,0,0	0.5000	0
21474843529	749.8802	0.1916	4350	0.4000	0,1,3	0.5000	7
30064776591	1403.7960	0.3045	1750	0.4000	0,1,2	0.5000	6
25769806833	967.5095	0.2707	3500	0.4000	2,3,0	0.5000	44
17179875630	602.9868	-0.0431	4900	0.4000	2,0,3	0.5000	35
8589936251	201.5192	-0.2928	5750	0.4000	3,2,3	0.5000	59
21474844452	1878.4819	-0.0673	1300	0.4000	2,0,2	0.5000	34
25769809953	1653.9279	0.4961	600	0.4000	0,0,3	0.5000	3
17179873773	78.1372	-0.1684	6000	0.4000	0,0,2	0.5000	2
17179872698	470.1680	0.2020	3800	0.4000	3,3,3	0.5000	63
21474837999	171.6250	-0.2509	4550	0.4000	0,0,0	0.5000	0
17179871171	138.8386	0.4572	4400	0.4000	0,2,0	0.5000	8
17179871646	1077.1770	0.0618	3650	0.4000	2,3,3	0.5000	47
25769811865	1493.5980	-0.0519	300	0.4000	3,2,2	0.5000	58
25769809716	315.6830	-0.0780	3050	0.4000	3,2,0	0.5000	56
21474844070	174.0339	0.1885	5850	0.4000	0,1,0	0.5000	4
25769806480	2091.2910	0.1013	1250	0.4000	3,1,0	0.5000	52
42949673659	2233.4939	-0.0837	650	0.4000	0,1,2	0.5000	6
21474842519	1753.7290	0.0990	700	0.4000	1,1,1	0.5000	21
17179877260	53.0819	-0.0757	6700	0.4000	3,2,3	0.5000	59
34359740629	847.8071	0.3206	3100	0.4000	1,2,1	0.5000	25
25769806213	1539.7030	0.2815	1900	0.4000	2,3,0	0.5000	44
21474841922	1755.4269	-0.0559	2150	0.4000	3,0,1	0.5000	49
17179875812	560.8162	0.2860	3350	0.4000	1,0,2	0.5000	18
12884907593	90.8620	0.4169	7100	0.4000	3,3,1	0.5000	61
30064774580	1597.0540	0.1287	3000	0.4000	0,3,1	0.5000	13
25769805131	1917.6641	0.2327	1400	0.4000	2,3,2	0.5000	46
21474841183	916.0374	-0.0699	2700	0.4000	1,2,1	0.5000	25
25769806553	1327.9213	0.3660	2850	0.4000	2,3,0	0.5000	44
12884903946	540.2208	-0.0045	5250	0.4000	3,1,0	0.5000	52
21474843306	372.6959	-0.0089	5550	0.4000	0,2,0	0.5000	8
12884907815	914.7676	0.4233	2950	0.4000	1,3,2	0.5000	30
17179876290	2154.8662	0.4181	2050	0.4000	2,3,1	0.5000	45
21474839294	521.2427	-0.2449	3700	0.4000	2,1,1	0.5000	37
21474841605	429.4127	-0.2573	3850	0.4000	0,0,0	0.5000	0
17179873013	820.5649	0.2256	4100	0.4000	2,2,2	0.5000	42
21474840007	1441.7732	-0.1254	850	0.4000	2,2,0	0.5000	40
17179872409	264.9288	-0.1439	6550	0.4000	1,3,1	0.5000	29
21474844015	1616.7777	0.0139	1800	0.4000	0,3,1	0.5000	13
17179870612	600.8235	0.2068	5500	0.4000	3,0,3	0.5000	51
21474843439	1034.8911	-0.1577	2800	0.4000	1,1,1	0.5000	21
8589942249	418.9564	0.0760	5900	0.4000	0,2,0	0.5000	8
21474838142	210.1640	-0.0584	5600	0.4000	0,3,0	0.5000	12
17179873053	1283.7246	-0.2099	2450	0.4000	3,0,0	0.5000	48
25769811840	705.8431	-0.0370	3600	0.4000	1,1,3	0.5000	23
34359744426	1978.4744	-0.2706	750	0.4000	2,1,2	0.5000	38
21474841551	2094.2539	0.4778	1700	0.4000	2,3,2	0.5000	46
17179876111	202.4569	-0.2781	5200	0.4000	3,1,1	0.5000	53
34359745922	1180.3040	0.0171	2600	0.4000	1,0,2	0.5000	18
25769808398	709.6335	0.1376	4250	0.4000	3,3,1	0.5000	61
17179871509	260.0438	-0.1628	3900	0.4000	2,0,2	0.5000	34
25769808269	1532.4193	0.4761	350	0.4000	3,1,1	0.5000	53
12884909748	340.9101	0.1346	6350	0.4000	2,0,0	0.5000	32
21474843322	257.1498	-0.1316	4650	0.4000	1,1,3	0.5000	23
17179875061	524.4750	-0.0669	4450	0.4000	2,0,3	0.5000	35
4294971297	276.8897	0.3655	5000	0.4000	3,2,1	0.5000	57
38654706455	957.5199	0.4808	3400	0.4000	3,3,2	0.5000	62
21474841696	782.3082	0.4192	3300	0.4000	2,3,1	0.5000	45
4294975013	1807.3687	-0.2868	1550	0.4000	3,3,1	0.5000	61
21474838791	888.5154	0.3668	5400	0.4000	0,3,2	0.5000	14
17179873675	79.3664	0.2258	5350	0.4000	2,0,1	0.5000	33
25769804884	1838.3447	0.0268	2100	0.4000	3,0,2	0.5000	50
12884903257	863.2754	0.4580	3950	0.4000	1,1,1	0.5000	21
34359742414	1803.7489	0.4364	1050	0.4000	3,2,0	0.5000	56
30064774177	1536.2069	0.0014	900	0.4000	0,2,0	0.5000	8
21474838262	1984.8477	-0.1961	2000	0.4000	0,2,1	0.5000	9
21474842570	1201.4467	0.0795	1600	0.4000	1,3,2	0.5000	30
17179872728	1017.4503	-0.2979	3200	0.4000	0,0,0	0.5000	0
17179873208	737.5278	0.4202	2350	0.4000	0,1,1	0.5000	5
17179874557	1297.2240	0.2397	2900	0.4000	0,2,0	0.5000	8
25769807000	1599.0189	-0.0395	1150	0.4000	3,3,2	0.5000	62
25769807602	653.9167	-0.1788	2750	0.4000	1,2,0	0.5000	24
21474840390	1729.6616	0.0410	1500	0.4000	0,2,0	0.5000	8
21474840598	540.5013	0.2757	4600	0.4000	0,2,0	0.5000	8
12884902902	1145.1287	0.1932	2650	0.4000	2,0,0	0.5000	32
21474837111	575.1299	-0.2403	3450	0.4000	0,3,0	0.5000	12
8589939533	1134.4685	0.0353	3150	0.4000	2,2,3	0.5000	43
17179873795	673.0552	-0.0992	3550	0.4000	0,2,1	0.5000	9
21474841680	643.6135	0.4479	2550	0.4000	2,0,3	0.5000	35
17179872070	2172.0876	0.3275	950	0.4000	3,3,2	0.5000	62
21474844114	794.1036	0.2362	4150	0.4000	2,0,3	0.5000	35
25769809092	1493.7571	-0.0565	400	0.4000	3,0,0	0.5000	48
34359746289	829.7050	0.3239	250	0.4000	2,0,1	0.5000	33
21474841963	872.3828	-0.2930	200	0.4000	3,1,2	0.5000	54
34359744038	630.4982	0.4444	150	0.4000	3,2,2	0.5000	58
25769811851	420.0514	-0.0468	100	0.4000	0,1,3	0.5000	7
17179873231	228.8888	-0.2716	50	0.4000	1,2,3	0.5000	27

[relationships]
entity	agent_a	agent_b	trust	age	last_reinforced
4294968521	12884909748	21474841551	-0.0443	1538	21814
30064779112	17179871509	21474837999	-0.0444	3887	21274
25769805899	21474843306	34359744426	0.1923	741	21727
30064774796	17179873773	30064774177	-0.0330	741	21977
25769811454	17179872647	34359745922	0.0027	2560	21465
21474839877	21474843439	34359742414	0.0609	1040	21882
21474838913	17179870612	30064774580	-0.1526	2958	21988
25769807618	21474843439	21474844114	-0.0635	2585	21288
21474843186	8589936251	21474844114	-0.1063	4126	21893
38654709633	21474840007	21474841680	0.2193	844	21971
30064773516	17179870367	21474841680	0.2260	777	21916
25769804686	21474843322	30064774177	0.0534	878	21982
25769807035	12884909748	17179877098	0.2800	434	21978
25769805678	21474838142	30064774580	-0.2301	2917	21922
21474842618	17179872070	21474838142	-0.0293	947	21959
17179876380	17179873208	25769809508	0.0273	2223	21857
25769806182	17179871509	17179877098	0.1386	433	21861
17179872861	25769808398	30064774580	-0.2838	2993	21973
4294973943	12884903946	21474843306	-0.2410	5228	21927
47244641314	12884907815	17179877098	0.5257	434	21998
21474838048	8589942249	21474841917	0.2279	878	21838
17179873022	21474841917	30064774177	0.0684	777	21864
12884902666	4294971297	21474840390	0.0841	1463	21961
30064776685	21474837111	21474842519	0.3489	533	21975
21474841042	17179871646	25769804884	-0.0781	2058	21519
30064778042	25769804565	30064776591	0.2709	1204	21983
34359743181	8589939533	21474842519	0.1202	611	21875
