# tick 8000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
491	3867.1602	0.1300	8001	0.4000	3,3,2	0.5000	62
476	3876.8965	-0.0483	8001	0.4000	1,1,3	0.5000	23
477	7926.9717	0.1820	8001	0.4000	3,1,3	0.5000	55
4294968227	4818.0405	-0.1955	7900	0.4000	3,3,1	0.5000	61
514	5295.3462	0.4614	8001	0.4000	2,2,2	0.5000	42
480	7171.0620	0.4021	8001	0.4000	0,3,3	0.5000	15
4294968166	4483.4634	0.1024	7950	0.4000	3,0,2	0.5000	50
500	8197.0928	0.2809	8001	0.4000	2,2,0	0.5000	40
502	7297.3271	0.0811	8001	0.4000	0,1,2	0.5000	6
497	4267.9453	0.3336	8001	0.4000	0,2,3	0.5000	11
485	2280.4526	0.1717	8001	0.4000	2,0,3	0.5000	35
513	3011.6748	0.1123	8001	0.4000	2,0,2	0.5000	34
487	1044.5796	-0.2480	8001	0.4000	1,3,3	0.5000	31
499	3440.3979	0.4231	8001	0.4000	3,3,2	0.5000	62
506	6992.5649	-0.1457	8001	0.4000	3,3,0	0.5000	60
504	4660.9741	0.1652	8001	0.4000	2,0,2	0.5000	34
8589935101	870.4414	0.0966	7850	0.4000	2,1,1	0.5000	37
4294967977	5183.4575	0.2750	7800	0.4000	0,2,2	0.5000	10
4294967813	2291.9346	0.0004	7750	0.4000	1,1,1	0.5000	21
8589935087	5874.6021	-0.0673	7700	0.4000	3,3,0	0.5000	60
12884902813	4366.2617	-0.1316	7650	0.4000	2,2,1	0.5000	41
8589935390	6744.4795	0.4531	7600	0.4000	0,2,2	0.5000	10
4294968052	5857.7666	0.4440	7550	0.4000	3,3,2	0.5000	62
4294968006	4712.1138	0.4859	7500	0.4000	2,1,3	0.5000	39
8589935384	5554.1387	0.3051	7450	0.4000	2,1,0	0.5000	36
8589935413	4230.1382	0.0156	7400	0.4000	2,2,2	0.5000	42
4294967944	6723.0791	0.1358	7350	0.4000	3,3,3	0.5000	63
4294968188	3541.9609	-0.1100	7300	0.4000	3,3,3	0.5000	63
4294968215	6795.0322	0.0088	7250	0.4000	1,3,1	0.5000	29
4294967966	5141.4160	0.1589	7200	0.4000	3,2,0	0.5000	56
4294968077	3572.2490	0.0454	7150	0.4000	1,1,2	0.5000	22
963	5615.5000	0.2006	7100	0.4000	0,2,0	0.5000	8
999	7558.5127	0.0363	7050	0.4000	1,3,1	0.5000	29
1030	4582.5801	-0.2373	7000	0.4000	0,0,1	0.5000	1
1062	4108.4795	-0.1223	6950	0.4000	0,0,0	0.5000	0
1093	4058.0391	-0.0860	6900	0.4000	0,1,0	0.5000	4
1124	4403.3701	0.1811	6850	0.4000	1,3,1	0.5000	29
1165	2894.1592	-0.1143	6800	0.4000	0,1,2	0.5000	6
1199	2591.5327	-0.2383	6750	0.4000	3,0,1	0.5000	49
1242	4296.0645	0.3730	6700	0.4000	2,2,0	0.5000	40
1283	3510.6699	-0.1909	6650	0.4000	2,3,2	0.5000	46
1319	4209.8242	-0.2541	6600	0.4000	0,0,0	0.5000	0
1356	5021.3589	-0.0171	6550	0.4000	2,0,1	0.5000	33
1393	4956.1289	-0.0129	6500	0.4000	0,3,2	0.5000	14
1442	4206.2969	-0.0808	6450	0.4000	2,3,0	0.5000	44
1486	5399.3232	0.3352	6400	0.4000	2,2,1	0.5000	41
1534	3832.1743	0.3804	6350	0.4000	0,3,0	0.5000	12
1584	3440.6208	0.3330	6300	0.4000	3,1,0	0.5000	52
1628	5074.1611	0.3247	6250	0.4000	1,1,0	0.5000	20
1680	3562.5850	0.4710	6200	0.4000	3,1,3	0.5000	55
1719	5042.1104	-0.0544	6150	0.4000	2,1,2	0.5000	38
1772	4326.6396	-0.0144	6100	0.4000	1,0,1	0.5000	17
1825	3325.2612	0.3838	6050	0.4000	3,1,1	0.5000	53
1880	4303.0532	0.1813	6000	0.4000	3,2,0	0.5000	56
1937	2519.3413	0.3574	5950	0.4000	1,3,1	0.5000	29
1982	5595.1631	-0.1627	5900	0.4000	1,2,0	0.5000	24
2046	5038.8882	0.1121	5850	0.4000	2,0,1	0.5000	33
