# tick 16000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
7074	450.6172	0.3497	10850	0.4000	1,0,1	0.5000	17
4294977694	3813.3315	0.2604	3250	0.4000	3,0,0	0.5000	48
477	3652.9717	0.1820	16001	0.4000	3,1,3	0.5000	55
4294968227	2991.0405	-0.1955	15900	0.4000	3,3,1	0.5000	61
4294968366	423.3230	-0.0068	1850	0.4000	0,0,2	0.5000	2
480	3183.0620	0.4021	16001	0.4000	0,3,3	0.5000	15
5925	897.1909	0.0448	11400	0.4000	1,1,3	0.5000	23
500	2986.0928	0.2809	16001	0.4000	2,2,0	0.5000	40
502	3894.3271	0.0811	16001	0.4000	0,1,2	0.5000	6
497	731.9453	0.3336	16001	0.4000	0,2,3	0.5000	11
10834	220.9478	-0.1384	9350	0.4000	1,1,1	0.5000	21
3658	721.2798	0.1454	12650	0.4000	1,2,1	0.5000	25
8133	1956.4932	0.2710	10400	0.4000	1,0,1	0.5000	17
499	721.3979	0.4231	16001	0.4000	3,3,2	0.5000	62
506	3378.5649	-0.1457	16001	0.4000	3,3,0	0.5000	60
504	465.9741	0.1652	16001	0.4000	2,0,2	0.5000	34
5499	750.6914	0.3560	11600	0.4000	1,3,1	0.5000	29
4294967977	2987.4575	0.2750	15800	0.4000	0,2,2	0.5000	10
4294974633	2594.0872	-0.2040	1500	0.4000	1,2,0	0.5000	24
8589935087	2892.6021	-0.0673	15700	0.4000	3,3,0	0.5000	60
6117	1740.7979	-0.2148	11300	0.4000	1,1,1	0.5000	21
8589935390	1396.4795	0.4531	15600	0.4000	0,2,2	0.5000	10
4294968052	2036.7666	0.4440	15550	0.4000	3,3,2	0.5000	62
6325	1018.7852	0.1158	11200	0.4000	2,1,1	0.5000	37
8589935384	3888.1387	0.3051	15450	0.4000	2,1,0	0.5000	36
4294980644	1750.5646	-0.1519	1000	0.4000	3,3,2	0.5000	62
4294967944	2529.0791	0.1358	15350	0.4000	3,3,3	0.5000	63
4294968188	1875.9609	-0.1100	15300	0.4000	3,3,3	0.5000	63
4294968215	4508.0322	0.0088	15250	0.4000	1,3,1	0.5000	29
4294967966	2347.4160	0.1589	15200	0.4000	3,2,0	0.5000	56
4950	1106.0542	-0.0933	11900	0.4000	2,2,2	0.5000	42
963	2271.5000	0.2006	15100	0.4000	0,2,0	0.5000	8
999	2566.5127	0.0363	15050	0.4000	1,3,1	0.5000	29
3422	2842.7349	0.3394	12800	0.4000	2,0,3	0.5000	35
5599	827.8101	-0.0983	11550	0.4000	2,3,3	0.5000	47
1093	1666.0391	-0.0860	14900	0.4000	0,1,0	0.5000	4
4294973047	2598.3740	0.3133	2400	0.4000	1,1,1	0.5000	21
10967	55.0154	0.1704	9300	0.4000	0,1,0	0.5000	4
10546	2650.6660	-0.2526	9450	0.4000	0,3,0	0.5000	12
1242	658.0645	0.3730	14700	0.4000	2,2,0	0.5000	40
5129	1747.7476	0.1172	11800	0.4000	3,3,2	0.5000	62
1319	1818.8242	-0.2541	14600	0.4000	0,0,0	0.5000	0
1356	424.3589	-0.0171	14550	0.4000	2,0,1	0.5000	33
1393	1641.1289	-0.0129	14500	0.4000	0,3,2	0.5000	14
4294970169	2391.4736	-0.1261	2150	0.4000	1,3,3	0.5000	31
1486	763.3232	0.3352	14400	0.4000	2,2,1	0.5000	41
7413	1004.7776	0.0827	10700	0.4000	0,0,1	0.5000	1
1584	943.6208	0.3330	14300	0.4000	3,1,0	0.5000	52
8589936878	1325.2173	0.1215	2100	0.4000	2,1,0	0.5000	36
8589945518	1610.5728	-0.0896	3450	0.4000	2,2,3	0.5000	43
1719	1235.1104	-0.0544	14150	0.4000	2,1,2	0.5000	38
1772	4974.6396	-0.0144	14100	0.4000	1,0,1	0.5000	17
7290	1839.9041	0.3609	10750	0.4000	3,0,0	0.5000	48
1880	2870.0532	0.1813	14000	0.4000	3,2,0	0.5000	56
4294970936	2868.5684	0.0823	2750	0.4000	1,2,2	0.5000	26
1982	4178.1631	-0.1627	13900	0.4000	1,2,0	0.5000	24
2046	649.8882	0.1121	13850	0.4000	2,0,1	0.5000	33
4294970038	1628.0645	0.2767	550	0.4000	2,3,3	0.5000	47
2152	1467.8379	0.1569	13750	0.4000	2,1,1	0.5000	37
2204	1823.2969	0.1902	13700	0.4000	3,2,1	0.5000	57
10412	2050.1377	-0.0457	9500	0.4000	1,0,0	0.5000	16
4142	2656.3110	-0.0462	12350	0.4000	2,0,1	0.5000	33
2395	3866.0791	-0.1402	13550	0.4000	1,0,3	0.5000	19
3895	721.2969	0.4937	12500	0.4000	3,1,2	0.5000	54
2516	872.3691	-0.1088	13450	0.4000	1,0,2	0.5000	18
2569	936.8418	0.4210	13400	0.4000	0,3,0	0.5000	12
8589942216	803.2715	-0.0366	2350	0.4000	0,3,1	0.5000	13
2698	449.2412	-0.0134	13300	0.4000	1,3,3	0.5000	31
8589943528	2225.8281	0.2218	1700	0.4000	0,2,1	0.5000	9
2837	2370.8154	-0.2370	13200	0.4000	1,3,1	0.5000	29
2907	711.4521	0.3480	13150	0.4000	0,0,3	0.5000	3
6542	1313.1328	0.0425	11100	0.4000	3,0,3	0.5000	51
4580	1453.0071	-0.0234	12100	0.4000	2,3,3	0.5000	47
6858	1008.2007	-0.0129	10950	0.4000	1,3,0	0.5000	28
7533	1566.3525	-0.2962	10650	0.4000	0,0,3	0.5000	3
8589939706	2407.3970	0.3250	2050	0.4000	3,2,1	0.5000	57
4294969289	4816.8506	-0.1391	2000	0.4000	1,2,1	0.5000	25
8589936335	1973.8538	0.2616	1900	0.4000	1,2,0	0.5000	24
4294971050	4167.5732	0.0443	1800	0.4000	1,2,1	0.5000	25
12884911040	1741.2926	0.1713	1750	0.4000	0,2,2	0.5000	10
4294974858	2948.2827	0.1331	1650	0.4000	2,2,2	0.5000	42
4294978185	1672.7069	-0.1820	1600	0.4000	3,2,2	0.5000	58
4294974042	2725.2427	0.0907	1550	0.4000	2,0,0	0.5000	32
12884906186	692.6764	0.3928	1350	0.4000	3,1,0	0.5000	52
4294978457	3570.7925	0.0909	1400	0.4000	2,2,1	0.5000	41
8589936895	2875.4966	0.2406	1300	0.4000	2,3,1	0.5000	45
12884914874	2313.3445	0.4213	1250	0.4000	3,1,2	0.5000	54
4294971584	1000.5375	-0.2239	1200	0.4000	3,2,3	0.5000	59
4294968274	921.0258	-0.1346	1150	0.4000	0,0,2	0.5000	2
4294973092	1837.7539	0.3739	1100	0.4000	2,2,3	0.5000	43
8589942032	2211.5327	-0.1012	1050	0.4000	2,2,3	0.5000	43
4294970150	1457.5767	-0.1943	950	0.4000	0,3,0	0.5000	12
4294974343	2526.7822	0.3646	900	0.4000	1,1,0	0.5000	20
4294973793	885.4987	0.3156	850	0.4000	0,1,2	0.5000	6
4294973850	2727.4771	-0.1022	800	0.4000	2,1,2	0.5000	38
4294978157	1298.4519	0.3455	750	0.4000	3,3,3	0.5000	63
4294976846	2293.0347	0.4727	700	0.4000	3,1,2	0.5000	54
4294969645	593.0652	0.1375	650	0.4000	2,3,3	0.5000	47
4294975392	2135.8411	0.2118	600	0.4000	1,1,1	0.5000	21
8589946146	981.5621	0.3193	500	0.4000	0,1,1	0.5000	5
4294972496	1528.4805	-0.0084	450	0.4000	1,1,2	0.5000	22
4294974090	1185.8958	0.2378	400	0.4000	1,2,2	0.5000	26
4294978746	217.3189	-0.1382	350	0.4000	3,0,3	0.5000	51
4294970138	817.7981	-0.2149	300	0.4000	0,1,2	0.5000	6
4294970252	555.8090	0.3504	250	0.4000	1,1,1	0.5000	21
4294977040	527.2971	0.3522	200	0.4000	0,3,2	0.5000	14
4294972022	273.9997	0.3319	150	0.4000	0,2,0	0.5000	8
4294971245	429.0773	-0.0912	100	0.4000	0,2,0	0.5000	8
4294974118	233.6223	0.3629	50	0.4000	2,0,0	0.5000	32

[relationships]
entity	agent_a	agent_b	trust	age	last_reinforced
8589941758	2569	4294970169	-0.1746	2144	15821
4294978606	1486	4294974633	-0.3135	1492	15848
4294972690	1393	4294970784	-0.0001	4169	11831
5549	1880	5499	-0.2759	11578	15927
4294968116	497	499	-0.0138	15915	15954
4294972603	1319	4294973047	-0.1240	2351	15687
8589935289	499	506	0.1350	15920	15865
12884916104	3895	8589949262	-0.0000	5664	10336
4294968209	477	504	-0.1515	15955	15926
17179871259	1982	8589942216	0.1774	2164	15984
4294976469	4142	12884908515	-0.0001	4320	11680
12884915277	1719	17179882781	-0.0000	5256	10744
4294968431	2907	8589942216	-0.1139	2301	15615
7237	7074	4294968188	-0.2014	10779	15787
21474842829	4142	4294968366	-0.1474	1826	15802
17179877762	4294967966	8589936878	-0.2571	1826	15830
12884910252	7290	4294973263	-0.0014	2825	13175
8589939059	4294967966	8589945518	-0.2284	3238	15986
8589940812	5129	4294973047	0.0002	2164	15963
5170	3658	4950	0.0414	11783	15838
8589935088	497	502	-0.1663	15925	15796
4294967929	499	504	-0.2588	15951	15886
6486	6325	4294968227	0.1506	11126	15889
8589939071	4294967944	4294977694	-0.1714	3239	15996
4294968038	477	4294968227	-0.1707	15882	15640
8589938176	2516	4294973047	-0.1685	1828	15748
4294978039	4294967944	4294979413	-0.0002	3976	12024
8589945159	4294967966	4294977694	-0.1571	2967	15870
12884906405	4294970936	8589946003	-0.0038	2558	13442
8589935499	500	4294968227	0.2436	15870	15997
4294967804	497	4294968227	-0.0937	15875	15749
5926	2516	5925	0.9782	11399	15989
4294968185	480	497	0.1550	15936	15869
933	477	502	-0.1289	15957	15649
8589935532	502	4294968227	-0.2733	15884	15746
6033	502	5925	-0.3225	11350	15898
11179	506	10967	-0.1493	9225	15724
4294978046	4294974633	4294974858	0.0782	1492	15975
8589940583	1982	4294973047	0.4268	2165	15900
10741	5129	10546	-0.0020	9380	15748
4294976565	2907	4294970936	0.4615	2630	15964
4294967975	497	500	-0.1095	15923	15502
4294968830	7413	8589945518	-0.0676	3336	15943
8589936219	6858	8589936878	-0.2903	2069	15860
8589935179	504	506	-0.0219	15923	15917
7082	1772	7074	0.2029	10846	15982
883	497	504	-0.0607	15967	15134
12884903546	963	4294970169	-0.1952	2069	15923
5548	480	5499	-0.1483	11578	15714
784	480	500	-0.1252	15978	15853
8589937291	5129	4294977694	-0.1409	3180	15725
3566	1880	3422	-0.2434	12714	15948
4294974647	502	4294970169	-0.1480	2105	15911
5547	2516	5129	0.9900	11579	15995
569	499	500	-0.0077	15997	15825
7804	2837	7533	-0.1618	10544	15826
21474843900	999	4294968366	-0.1366	1829	15405
4294976101	2698	17179877606	-0.0002	4196	11804
801	502	506	-0.2753	15977	15796
4294981573	2837	17179881825	-0.0000	5851	10149
7323	999	7290	-0.1182	10740	15693
7322	7290	8589935384	0.1410	10740	15942
8589935423	477	506	-0.1041	15934	15762
5546	5129	4294968215	-0.1858	11579	15766
12312	2698	10967	-0.0431	8817	15912
7321	6542	7290	-0.1450	10741	15497
8589938141	4294967966	4294973047	0.1919	2169	15937
8589941072	4294968188	4294970169	-0.0763	2069	15322
8589943416	1093	4294975392	-0.0165	502	15802
7320	6117	7290	-0.1615	10741	15797
6291	5925	8589935384	-0.2153	11217	15816
21474840981	4294968366	8589939706	-0.1278	1829	15922
4294976692	4294967944	4294978778	-0.0000	5521	10479
8589947508	499	8589945518	-0.0596	3442	15024
12884902768	499	502	-0.1386	15890	15619
888	480	502	-0.0335	15966	15931
4294968414	7290	8589942216	0.0319	2187	15858
5804	499	5599	-0.1741	11451	15961
4294979369	4580	12884916558	-0.0000	5567	10433
942	477	480	-0.2949	15956	15862
4294968051	477	500	0.0287	15927	15954
833	500	502	-0.2079	15973	15956
885	500	504	0.2670	15967	15995
7959	1982	7290	-0.0015	10478	15707
4294968014	481	503	-0.0000	15947	53
720	477	499	-0.2146	15984	15968
10794	7074	10546	-0.1562	9362	15921
8589937342	4294968227	8589945518	-0.3047	3182	15966
5649	3895	5599	-0.0976	11529	15803
835	480	504	-0.1563	15973	15553
4294971731	2837	8589945518	-0.1317	3255	15985
834	502	504	-0.2658	15973	15795
8589936774	6542	4294973047	-0.2474	2170	15952
4294967984	480	506	0.1125	15934	15814
6883	2907	6542	-0.2627	10943	15882
8565	480	8133	-0.1024	10230	15600
611	497	506	-0.0285	15994	15598
612	500	506	-0.1280	15994	15889
4294978089	4294971050	4294974042	0.6230	1492	15994
8589938373	4294968215	4294968366	-0.0055	1830	15836
10933	2698	10834	-0.0010	9310	15615
7316	499	7290	0.0135	10743	15832
8589941057	1584	4294968366	-0.3492	1832	15965
8589938289	7533	8589936335	-0.0971	1832	15863
