# tick 26000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
4294970526	2647.5493	0.1684	9450	0.4000	2,0,2	0.5000	34
4294977694	1152.3315	0.2604	13250	0.4000	3,0,0	0.5000	48
8589941882	1809.5562	-0.1144	1800	0.4000	0,0,2	0.5000	2
4294968468	867.9265	-0.2720	9200	0.4000	1,0,2	0.5000	18
4294968692	3800.2017	-0.1973	7850	0.4000	1,0,2	0.5000	18
480	644.0620	0.4021	26001	0.4000	0,3,3	0.5000	15
4294974712	867.9355	-0.1329	9250	0.4000	0,1,3	0.5000	7
12884914874	1518.3445	0.4213	11250	0.4000	3,1,2	0.5000	54
502	2855.3271	0.0811	26001	0.4000	0,1,2	0.5000	6
4294972912	1266.7126	-0.2569	8300	0.4000	1,1,2	0.5000	22
12884905549	2137.6147	0.1389	750	0.4000	2,1,1	0.5000	37
4294981589	2324.3882	0.1137	9350	0.4000	3,2,0	0.5000	56
4294978457	436.7925	0.0909	11400	0.4000	2,2,1	0.5000	41
4294973850	3470.4771	-0.1022	10800	0.4000	2,1,2	0.5000	38
12884903623	1339.9813	0.0880	350	0.4000	0,2,2	0.5000	10
12884903893	3691.7778	0.4163	2200	0.4000	2,0,2	0.5000	34
12884915092	1414.8015	-0.2222	2800	0.4000	3,1,0	0.5000	52
4294967977	561.4575	0.2750	25800	0.4000	0,2,2	0.5000	10
4294974633	1028.0872	-0.2040	11500	0.4000	1,2,0	0.5000	24
8589936527	1684.5037	0.0017	650	0.4000	0,2,3	0.5000	11
30064783248	1991.8110	0.1587	1750	0.4000	1,0,0	0.5000	16
4294975431	2184.8281	-0.1812	3450	0.4000	2,3,2	0.5000	46
12884903476	2547.8535	0.1267	2550	0.4000	1,0,1	0.5000	17
4294969201	868.3086	0.0644	9400	0.4000	3,3,3	0.5000	63
21474840890	2911.0569	0.3407	2300	0.4000	3,1,0	0.5000	52
8589943106	239.0124	0.0326	50	0.4000	1,1,3	0.5000	23
4294976846	2011.0347	0.4727	10700	0.4000	3,1,2	0.5000	54
4294975815	1182.8667	0.2579	8850	0.4000	1,3,2	0.5000	30
4294968215	2527.0322	0.0088	25250	0.4000	1,3,1	0.5000	29
4294967966	686.4160	0.1589	25200	0.4000	3,2,0	0.5000	56
4294979502	4106.3984	-0.0948	8650	0.4000	3,2,1	0.5000	57
4294977040	358.2971	0.3522	10200	0.4000	0,3,2	0.5000	14
17179877906	1362.1560	0.3264	2450	0.4000	0,2,1	0.5000	9
3422	1097.7349	0.3394	22800	0.4000	2,0,3	0.5000	35
12884910136	2968.1387	0.1814	7300	0.4000	3,3,0	0.5000	60
4294970252	2470.8091	0.3504	10250	0.4000	1,1,1	0.5000	21
4294973047	1117.3740	0.3133	12400	0.4000	1,1,1	0.5000	21
4294977340	1796.0148	0.4993	8400	0.4000	0,2,0	0.5000	8
4294978185	2685.7070	-0.1820	11600	0.4000	3,2,2	0.5000	58
12884905434	2514.7073	-0.2887	7700	0.4000	3,3,2	0.5000	62
8589937982	4403.7944	-0.0139	3550	0.4000	2,2,1	0.5000	41
4294979142	2087.8306	-0.1070	8700	0.4000	3,2,2	0.5000	58
4294980338	1385.2231	0.4514	7950	0.4000	2,1,2	0.5000	38
8589935849	2820.5054	-0.0351	2000	0.4000	2,3,3	0.5000	47
4294970169	2254.4736	-0.1261	12150	0.4000	1,3,3	0.5000	31
8589935649	3869.9844	0.3539	8350	0.4000	3,2,0	0.5000	56
4294981967	2753.2529	0.1687	8550	0.4000	3,1,3	0.5000	55
4294970524	3286.7397	0.0712	8800	0.4000	2,0,1	0.5000	33
4294971245	2740.0774	-0.0912	10100	0.4000	0,2,0	0.5000	8
25769816444	798.1537	0.3859	2050	0.4000	3,3,2	0.5000	62
4294978579	1514.5186	-0.2027	6650	0.4000	0,2,0	0.5000	8
1772	2538.6396	-0.0144	24100	0.4000	1,0,1	0.5000	17
17179876305	1873.7759	0.2756	800	0.4000	3,0,2	0.5000	50
