# tick 20000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
7074	178.6172	0.3497	14850	0.4000	1,0,1	0.5000	17
4294977694	2208.3315	0.2604	7250	0.4000	3,0,0	0.5000	48
477	1784.9717	0.1820	20001	0.4000	3,1,3	0.5000	55
4294968227	539.0405	-0.1955	19900	0.4000	3,3,1	0.5000	61
4294968692	1575.2018	-0.1973	1850	0.4000	1,0,2	0.5000	18
480	1160.0620	0.4021	20001	0.4000	0,3,3	0.5000	15
12884908864	1334.0155	-0.2121	1600	0.4000	3,3,3	0.5000	63
500	1279.0928	0.2809	20001	0.4000	2,2,0	0.5000	40
502	2646.3271	0.0811	20001	0.4000	0,1,2	0.5000	6
4294972912	2020.7126	-0.2569	2300	0.4000	1,1,2	0.5000	22
8589948020	83.0287	0.0154	50	0.4000	0,3,2	0.5000	14
3658	279.2798	0.1454	16650	0.4000	1,2,1	0.5000	25
8133	1227.4932	0.2710	14400	0.4000	1,0,1	0.5000	17
499	527.3979	0.4231	20001	0.4000	3,3,2	0.5000	62
506	2385.5649	-0.1457	20001	0.4000	3,3,0	0.5000	60
504	549.9741	0.1652	20001	0.4000	2,0,2	0.5000	34
12884909292	378.2572	-0.0057	1000	0.4000	1,0,0	0.5000	16
4294967977	2456.4575	0.2750	19800	0.4000	0,2,2	0.5000	10
4294974633	1783.0872	-0.2040	5500	0.4000	1,2,0	0.5000	24
8589935087	1430.6021	-0.0673	19700	0.4000	3,3,0	0.5000	60
6117	1829.7979	-0.2148	15300	0.4000	1,1,1	0.5000	21
4294972717	1320.9910	0.0550	2950	0.4000	2,2,0	0.5000	40
4294968052	410.7666	0.4440	19550	0.4000	3,3,2	0.5000	62
6325	225.7852	0.1158	15200	0.4000	2,1,1	0.5000	37
8589935384	2659.1387	0.3051	19450	0.4000	2,1,0	0.5000	36
4294980644	1293.5645	-0.1519	5000	0.4000	3,3,2	0.5000	62
4294967944	907.0791	0.1358	19350	0.4000	3,3,3	0.5000	63
4294975815	1837.8667	0.2579	2850	0.4000	1,3,2	0.5000	30
4294968215	2885.0322	0.0088	19250	0.4000	1,3,1	0.5000	29
4294967966	2371.4160	0.1589	19200	0.4000	3,2,0	0.5000	56
4294979502	765.3987	-0.0948	2650	0.4000	3,2,1	0.5000	57
963	615.5000	0.2006	19100	0.4000	0,2,0	0.5000	8
999	1373.5127	0.0363	19050	0.4000	1,3,1	0.5000	29
3422	1799.7349	0.3394	16800	0.4000	2,0,3	0.5000	35
21474847180	260.9276	0.3716	2000	0.4000	2,3,0	0.5000	44
1093	894.0391	-0.0860	18900	0.4000	0,1,0	0.5000	4
4294973047	2009.3740	0.3133	6400	0.4000	1,1,1	0.5000	21
4294977340	1261.0148	0.4993	2400	0.4000	0,2,0	0.5000	8
10546	1681.6660	-0.2526	13450	0.4000	0,3,0	0.5000	12
12884905434	3281.7073	-0.2887	1700	0.4000	3,3,2	0.5000	62
5129	964.7476	0.1172	15800	0.4000	3,3,2	0.5000	62
1319	462.8242	-0.2541	18600	0.4000	0,0,0	0.5000	0
4294980338	2320.2231	0.4514	1950	0.4000	2,1,2	0.5000	38
8589936220	610.6425	-0.1926	2100	0.4000	2,2,3	0.5000	43
4294970169	787.4736	-0.1261	6150	0.4000	1,3,3	0.5000	31
8589935649	3576.9844	0.3539	2350	0.4000	3,2,0	0.5000	56
4294981967	3101.2529	0.1687	2550	0.4000	3,1,3	0.5000	55
4294970524	2687.7397	0.0712	2800	0.4000	2,0,1	0.5000	33
8589936878	821.2173	0.1215	6100	0.4000	2,1,0	0.5000	36
8589945518	740.5728	-0.0896	7450	0.4000	2,2,3	0.5000	43
4294978579	562.5184	-0.2027	650	0.4000	0,2,0	0.5000	8
1772	4973.6396	-0.0144	18100	0.4000	1,0,1	0.5000	17
8589946612	796.8723	-0.1760	1250	0.4000	0,3,0	0.5000	12
1880	2262.0532	0.1813	18000	0.4000	3,2,0	0.5000	56
4294970936	2345.5684	0.0823	6750	0.4000	1,2,2	0.5000	26
1982	3048.1631	-0.1627	17900	0.4000	1,2,0	0.5000	24
8589940499	335.8923	0.0868	2050	0.4000	1,3,3	0.5000	31
4294970038	2833.0645	0.2767	4550	0.4000	2,3,3	0.5000	47
2152	824.8379	0.1569	17750	0.4000	2,1,1	0.5000	37
2204	350.2969	0.1902	17700	0.4000	3,2,1	0.5000	57
10412	1591.1377	-0.0457	13500	0.4000	1,0,0	0.5000	16
4142	1219.3110	-0.0462	16350	0.4000	2,0,1	0.5000	33
2395	4423.0791	-0.1402	17550	0.4000	1,0,3	0.5000	19
4294968518	2419.6853	0.0071	2750	0.4000	0,2,2	0.5000	10
2516	96.3691	-0.1088	17450	0.4000	1,0,2	0.5000	18
17179869963	412.8753	0.0102	1100	0.4000	2,2,3	0.5000	43
12884907824	1306.1188	0.4491	2250	0.4000	0,1,1	0.5000	5
4294976550	4142.8408	-0.1238	2600	0.4000	3,0,3	0.5000	51
8589943528	2145.8281	0.2218	5700	0.4000	0,2,1	0.5000	9
2837	1275.8154	-0.2370	17200	0.4000	1,3,1	0.5000	29
4294972281	678.1426	0.2527	1800	0.4000	3,0,2	0.5000	50
6542	437.1328	0.0425	15100	0.4000	3,0,3	0.5000	51
8589943963	1096.7666	-0.2915	2900	0.4000	0,2,3	0.5000	11
4294968448	3678.0864	0.0432	2500	0.4000	1,3,3	0.5000	31
7533	236.3525	-0.2962	14650	0.4000	0,0,3	0.5000	3
8589939706	2209.3970	0.3250	6050	0.4000	3,2,1	0.5000	57
4294969289	4525.8506	-0.1391	6000	0.4000	1,2,1	0.5000	25
8589936335	2082.8538	0.2616	5900	0.4000	1,2,0	0.5000	24
4294971050	3385.5732	0.0443	5800	0.4000	1,2,1	0.5000	25
12884911040	492.2926	0.1713	5750	0.4000	0,2,2	0.5000	10
4294974858	1603.2827	0.1331	5650	0.4000	2,2,2	0.5000	42
4294978185	606.7069	-0.1820	5600	0.4000	3,2,2	0.5000	58
4294974042	1847.2427	0.0907	5550	0.4000	2,0,0	0.5000	32
12884914124	1026.2458	0.0177	1450	0.4000	1,0,1	0.5000	17
4294978457	2948.7925	0.0909	5400	0.4000	2,2,1	0.5000	41
8589936895	1425.4966	0.2406	5300	0.4000	2,3,1	0.5000	45
12884914874	1980.3445	0.4213	5250	0.4000	3,1,2	0.5000	54
12884910136	1605.1388	0.1814	1300	0.4000	3,3,0	0.5000	60
12884902918	546.5439	0.2084	750	0.4000	3,3,2	0.5000	62
4294973092	1102.7539	0.3739	5100	0.4000	2,2,3	0.5000	43
8589942032	1672.5327	-0.1012	5050	0.4000	2,2,3	0.5000	43
4294970150	134.5767	-0.1943	4950	0.4000	0,3,0	0.5000	12
4294974343	2468.7822	0.3646	4900	0.4000	1,1,0	0.5000	20
4294973793	600.4987	0.3156	4850	0.4000	0,1,2	0.5000	6
4294973850	3943.4771	-0.1022	4800	0.4000	2,1,2	0.5000	38
4294978157	1426.4519	0.3455	4750	0.4000	3,3,3	0.5000	63
4294976846	3347.0347	0.4727	4700	0.4000	3,1,2	0.5000	54
8589938404	662.5690	0.0710	1350	0.4000	3,3,1	0.5000	61
4294975392	3941.8408	0.2118	4600	0.4000	1,1,1	0.5000	21
8589946146	2111.5620	0.3193	4500	0.4000	0,1,1	0.5000	5
4294972496	2449.4805	-0.0084	4450	0.4000	1,1,2	0.5000	22
4294974090	3073.8958	0.2378	4400	0.4000	1,2,2	0.5000	26
4294978746	465.3189	-0.1382	4350	0.4000	3,0,3	0.5000	51
4294970138	1794.7981	-0.2149	4300	0.4000	0,1,2	0.5000	6
4294970252	2472.8091	0.3504	4250	0.4000	1,1,1	0.5000	21
4294977040	1653.2971	0.3522	4200	0.4000	0,3,2	0.5000	14
4294972022	955.9998	0.3319	4150	0.4000	0,2,0	0.5000	8
4294971245	3135.0774	-0.0912	4100	0.4000	0,2,0	0.5000	8
4294974118	1655.6223	0.3629	4050	0.4000	2,0,0	0.5000	32
4294976668	1654.4678	0.4776	4000	0.4000	0,1,0	0.5000	4
4294979142	3158.8306	-0.1070	2700	0.4000	3,2,2	0.5000	58
4294972172	1609.8811	0.1102	3900	0.4000	2,3,3	0.5000	47
4294979209	2865.1531	0.1146	3850	0.4000	2,0,0	0.5000	32
4294970837	3473.0527	0.0545	3800	0.4000	1,0,2	0.5000	18
