# tick 12000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
491	147.1602	0.1300	12001	0.4000	3,3,2	0.5000	62
476	666.8965	-0.0483	12001	0.4000	1,1,3	0.5000	23
477	4608.9717	0.1820	12001	0.4000	3,1,3	0.5000	55
4294968227	1548.0405	-0.1955	11900	0.4000	3,3,1	0.5000	61
514	1707.3462	0.4614	12001	0.4000	2,2,2	0.5000	42
480	4818.0620	0.4021	12001	0.4000	0,3,3	0.5000	15
4294968166	1299.4634	0.1024	11950	0.4000	3,0,2	0.5000	50
500	4905.0928	0.2809	12001	0.4000	2,2,0	0.5000	40
502	4045.3271	0.0811	12001	0.4000	0,1,2	0.5000	6
497	1924.9453	0.3336	12001	0.4000	0,2,3	0.5000	11
9524	431.5825	0.0186	5850	0.4000	0,3,0	0.5000	12
8244	1192.2715	0.4653	6350	0.4000	1,0,3	0.5000	19
11646	425.6323	-0.0038	5050	0.4000	3,0,1	0.5000	49
499	2245.3979	0.4231	12001	0.4000	3,3,2	0.5000	62
506	3795.5649	-0.1457	12001	0.4000	3,3,0	0.5000	60
504	1530.9741	0.1652	12001	0.4000	2,0,2	0.5000	34
12218	308.1555	0.1820	4850	0.4000	3,2,3	0.5000	59
4294967977	2975.4575	0.2750	11800	0.4000	0,2,2	0.5000	10
10682	770.1353	-0.1533	5400	0.4000	3,0,0	0.5000	48
8589935087	3804.6021	-0.0673	11700	0.4000	3,3,0	0.5000	60
12884902813	1308.2617	-0.1316	11650	0.4000	2,2,1	0.5000	41
8589935390	3701.4795	0.4531	11600	0.4000	0,2,2	0.5000	10
4294968052	3660.7666	0.4440	11550	0.4000	3,3,2	0.5000	62
4294968006	715.1138	0.4859	11500	0.4000	2,1,3	0.5000	39
8589935384	2877.1387	0.3051	11450	0.4000	2,1,0	0.5000	36
8589935413	728.1382	0.0156	11400	0.4000	2,2,2	0.5000	42
4294967944	4411.0791	0.1358	11350	0.4000	3,3,3	0.5000	63
4294968188	1066.9609	-0.1100	11300	0.4000	3,3,3	0.5000	63
4294968215	4206.0322	0.0088	11250	0.4000	1,3,1	0.5000	29
4294967966	2527.4160	0.1589	11200	0.4000	3,2,0	0.5000	56
4294968077	540.2490	0.0454	11150	0.4000	1,1,2	0.5000	22
963	3393.5000	0.2006	11100	0.4000	0,2,0	0.5000	8
999	4254.5127	0.0363	11050	0.4000	1,3,1	0.5000	29
1030	1526.5801	-0.2373	11000	0.4000	0,0,1	0.5000	1
1062	500.4795	-0.1223	10950	0.4000	0,0,0	0.5000	0
1093	1188.0391	-0.0860	10900	0.4000	0,1,0	0.5000	4
1124	1264.3701	0.1811	10850	0.4000	1,3,1	0.5000	29
7781	196.8618	0.4977	6550	0.4000	3,2,0	0.5000	56
8882	787.8193	-0.2322	6100	0.4000	1,0,3	0.5000	19
1242	2389.0645	0.3730	10700	0.4000	2,2,0	0.5000	40
4294979413	31.5855	-0.1092	100	0.4000	1,1,3	0.5000	23
1319	2393.8242	-0.2541	10600	0.4000	0,0,0	0.5000	0
1356	2030.3589	-0.0171	10550	0.4000	2,0,1	0.5000	33
1393	2130.1289	-0.0129	10500	0.4000	0,3,2	0.5000	14
1442	1474.2969	-0.0808	10450	0.4000	2,3,0	0.5000	44
1486	1938.3232	0.3352	10400	0.4000	2,2,1	0.5000	41
1534	883.1743	0.3804	10350	0.4000	0,3,0	0.5000	12
1584	718.6208	0.3330	10300	0.4000	3,1,0	0.5000	52
1628	1654.1611	0.3247	10250	0.4000	1,1,0	0.5000	20
1680	1073.5850	0.4710	10200	0.4000	3,1,3	0.5000	55
1719	1855.1104	-0.0544	10150	0.4000	2,1,2	0.5000	38
1772	1586.6396	-0.0144	10100	0.4000	1,0,1	0.5000	17
