# tick 18000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
7074	773.6172	0.3497	12850	0.4000	1,0,1	0.5000	17
4294977694	3237.3315	0.2604	5250	0.4000	3,0,0	0.5000	48
477	2733.9717	0.1820	18001	0.4000	3,1,3	0.5000	55
4294968227	1730.0405	-0.1955	17900	0.4000	3,3,1	0.5000	61
4294968366	178.3230	-0.0068	3850	0.4000	0,0,2	0.5000	2
480	2506.0620	0.4021	18001	0.4000	0,3,3	0.5000	15
5925	252.1909	0.0448	13400	0.4000	1,1,3	0.5000	23
500	2557.0928	0.2809	18001	0.4000	2,2,0	0.5000	40
502	3718.3271	0.0811	18001	0.4000	0,1,2	0.5000	6
4294972912	475.7126	-0.2569	300	0.4000	1,1,2	0.5000	22
10834	467.9478	-0.1384	11350	0.4000	1,1,1	0.5000	21
3658	965.2798	0.1454	14650	0.4000	1,2,1	0.5000	25
8133	1699.4932	0.2710	12400	0.4000	1,0,1	0.5000	17
499	1045.3979	0.4231	18001	0.4000	3,3,2	0.5000	62
506	3144.5649	-0.1457	18001	0.4000	3,3,0	0.5000	60
504	984.9741	0.1652	18001	0.4000	2,0,2	0.5000	34
5499	550.6914	0.3560	13600	0.4000	1,3,1	0.5000	29
4294967977	3013.4575	0.2750	17800	0.4000	0,2,2	0.5000	10
4294974633	2299.0872	-0.2040	3500	0.4000	1,2,0	0.5000	24
8589935087	2568.6021	-0.0673	17700	0.4000	3,3,0	0.5000	60
6117	1909.7979	-0.2148	13300	0.4000	1,1,1	0.5000	21
8589935390	1322.4795	0.4531	17600	0.4000	0,2,2	0.5000	10
4294968052	1636.7666	0.4440	17550	0.4000	3,3,2	0.5000	62
6325	535.7852	0.1158	13200	0.4000	2,1,1	0.5000	37
8589935384	3613.1387	0.3051	17450	0.4000	2,1,0	0.5000	36
4294980644	2236.5645	-0.1519	3000	0.4000	3,3,2	0.5000	62
4294967944	2018.0791	0.1358	17350	0.4000	3,3,3	0.5000	63
4294968188	965.9609	-0.1100	17300	0.4000	3,3,3	0.5000	63
4294968215	3944.0322	0.0088	17250	0.4000	1,3,1	0.5000	29
4294967966	3355.4160	0.1589	17200	0.4000	3,2,0	0.5000	56
4950	694.0542	-0.0933	13900	0.4000	2,2,2	0.5000	42
963	1625.5000	0.2006	17100	0.4000	0,2,0	0.5000	8
999	2356.5127	0.0363	17050	0.4000	1,3,1	0.5000	29
3422	3259.7349	0.3394	14800	0.4000	2,0,3	0.5000	35
5599	345.8101	-0.0983	13550	0.4000	2,3,3	0.5000	47
1093	1627.0391	-0.0860	16900	0.4000	0,1,0	0.5000	4
4294973047	2769.3740	0.3133	4400	0.4000	1,1,1	0.5000	21
4294977340	424.0148	0.4993	400	0.4000	0,2,0	0.5000	8
10546	2166.6660	-0.2526	11450	0.4000	0,3,0	0.5000	12
1242	143.0645	0.3730	16700	0.4000	2,2,0	0.5000	40
5129	1952.7476	0.1172	13800	0.4000	3,3,2	0.5000	62
1319	1508.8242	-0.2541	16600	0.4000	0,0,0	0.5000	0
1356	76.3589	-0.0171	16550	0.4000	2,0,1	0.5000	33
1393	562.1289	-0.0129	16500	0.4000	0,3,2	0.5000	14
4294970169	2358.4736	-0.1261	4150	0.4000	1,3,3	0.5000	31
1486	489.3232	0.3352	16400	0.4000	2,2,1	0.5000	41
7413	502.7776	0.0827	12700	0.4000	0,0,1	0.5000	1
1584	512.6208	0.3330	16300	0.4000	3,1,0	0.5000	52
8589936878	1749.2173	0.1215	4100	0.4000	2,1,0	0.5000	36
8589945518	1567.5728	-0.0896	5450	0.4000	2,2,3	0.5000	43
1719	747.1104	-0.0544	16150	0.4000	2,1,2	0.5000	38
1772	5665.6396	-0.0144	16100	0.4000	1,0,1	0.5000	17
7290	535.9041	0.3609	12750	0.4000	3,0,0	0.5000	48
1880	2854.0532	0.1813	16000	0.4000	3,2,0	0.5000	56
4294970936	2551.5684	0.0823	4750	0.4000	1,2,2	0.5000	26
1982	3971.1631	-0.1627	15900	0.4000	1,2,0	0.5000	24
2046	407.8882	0.1121	15850	0.4000	2,0,1	0.5000	33
4294970038	3438.0645	0.2767	2550	0.4000	2,3,3	0.5000	47
2152	1639.8379	0.1569	15750	0.4000	2,1,1	0.5000	37
2204	1304.2969	0.1902	15700	0.4000	3,2,1	0.5000	57
10412	2561.1377	-0.0457	11500	0.4000	1,0,0	0.5000	16
4142	1921.3110	-0.0462	14350	0.4000	2,0,1	0.5000	33
2395	4899.0791	-0.1402	15550	0.4000	1,0,3	0.5000	19
3895	521.2969	0.4937	14500	0.4000	3,1,2	0.5000	54
2516	1291.3691	-0.1088	15450	0.4000	1,0,2	0.5000	18
2569	285.8418	0.4210	15400	0.4000	0,3,0	0.5000	12
12884907824	282.1188	0.4491	250	0.4000	0,1,1	0.5000	5
2698	629.2412	-0.0134	15300	0.4000	1,3,3	0.5000	31
8589943528	2661.8281	0.2218	3700	0.4000	0,2,1	0.5000	9
2837	2584.8154	-0.2370	15200	0.4000	1,3,1	0.5000	29
2907	148.4521	0.3480	15150	0.4000	0,0,3	0.5000	3
6542	1536.1328	0.0425	13100	0.4000	3,0,3	0.5000	51
4580	988.0071	-0.0234	14100	0.4000	2,3,3	0.5000	47
4294968448	1595.0864	0.0432	500	0.4000	1,3,3	0.5000	31
7533	1123.3525	-0.2962	12650	0.4000	0,0,3	0.5000	3
8589939706	2891.3970	0.3250	4050	0.4000	3,2,1	0.5000	57
4294969289	5161.8506	-0.1391	4000	0.4000	1,2,1	0.5000	25
8589936335	2707.8538	0.2616	3900	0.4000	1,2,0	0.5000	24
4294971050	4297.5732	0.0443	3800	0.4000	1,2,1	0.5000	25
12884911040	1314.2926	0.1713	3750	0.4000	0,2,2	0.5000	10
4294974858	3089.2827	0.1331	3650	0.4000	2,2,2	0.5000	42
4294978185	1191.7069	-0.1820	3600	0.4000	3,2,2	0.5000	58
4294974042	3183.2427	0.0907	3550	0.4000	2,0,0	0.5000	32
12884906186	376.6764	0.3928	3350	0.4000	3,1,0	0.5000	52
4294978457	3936.7925	0.0909	3400	0.4000	2,2,1	0.5000	41
8589936895	2426.4966	0.2406	3300	0.4000	2,3,1	0.5000	45
12884914874	2868.3445	0.4213	3250	0.4000	3,1,2	0.5000	54
4294971584	321.5375	-0.2239	3200	0.4000	3,2,3	0.5000	59
4294968274	780.0259	-0.1346	3150	0.4000	0,0,2	0.5000	2
4294973092	2146.7539	0.3739	3100	0.4000	2,2,3	0.5000	43
8589942032	2529.5327	-0.1012	3050	0.4000	2,2,3	0.5000	43
4294970150	1390.5767	-0.1943	2950	0.4000	0,3,0	0.5000	12
4294974343	3596.7822	0.3646	2900	0.4000	1,1,0	0.5000	20
4294973793	1615.4987	0.3156	2850	0.4000	0,1,2	0.5000	6
4294973850	4737.4771	-0.1022	2800	0.4000	2,1,2	0.5000	38
4294978157	2294.4519	0.3455	2750	0.4000	3,3,3	0.5000	63
4294976846	4627.0347	0.4727	2700	0.4000	3,1,2	0.5000	54
4294969645	605.0652	0.1375	2650	0.4000	2,3,3	0.5000	47
4294975392	4794.8408	0.2118	2600	0.4000	1,1,1	0.5000	21
8589946146	2447.5620	0.3193	2500	0.4000	0,1,1	0.5000	5
4294972496	3639.4805	-0.0084	2450	0.4000	1,1,2	0.5000	22
4294974090	3770.8958	0.2378	2400	0.4000	1,2,2	0.5000	26
4294978746	810.3189	-0.1382	2350	0.4000	3,0,3	0.5000	51
4294970138	2792.7981	-0.2149	2300	0.4000	0,1,2	0.5000	6
4294970252	2974.8091	0.3504	2250	0.4000	1,1,1	0.5000	21
4294977040	2747.2971	0.3522	2200	0.4000	0,3,2	0.5000	14
4294972022	1807.9998	0.3319	2150	0.4000	0,2,0	0.5000	8
4294971245	3482.0774	-0.0912	2100	0.4000	0,2,0	0.5000	8
4294974118	2811.6223	0.3629	2050	0.4000	2,0,0	0.5000	32
4294976668	1995.4678	0.4776	2000	0.4000	0,1,0	0.5000	4
4294975866	1384.3685	0.4299	1950	0.4000	2,0,0	0.5000	32
4294972172	2134.8811	0.1102	1900	0.4000	2,3,3	0.5000	47
4294979209	3295.1531	0.1146	1850	0.4000	2,0,0	0.5000	32
4294970837	4078.0527	0.0545	1800	0.4000	1,0,2	0.5000	18
12884911774	1092.8689	0.4705	1750	0.4000	3,2,1	0.5000	57
4294971771	1524.3676	0.2714	1700	0.4000	2,0,0	0.5000	32
4294977965	1729.6836	-0.0928	1650	0.4000	0,3,2	0.5000	14
4294970626	2661.4844	0.0396	1600	0.4000	1,2,2	0.5000	26
4294970199	2441.8513	-0.2465	1550	0.4000	3,3,3	0.5000	63
4294975929	3314.6787	0.1018	1500	0.4000	1,3,2	0.5000	30
4294970526	2979.5493	0.1684	1450	0.4000	2,0,2	0.5000	34
4294969201	2024.3086	0.0644	1400	0.4000	3,3,3	0.5000	63
4294981589	2570.3882	0.1137	1350	0.4000	3,2,0	0.5000	56
4294979246	2164.5957	-0.1881	1300	0.4000	3,0,1	0.5000	49
4294974712	3039.9355	-0.1329	1250	0.4000	0,1,3	0.5000	7
4294968468	2754.9265	-0.2720	1200	0.4000	1,0,2	0.5000	18
4294979267	2840.8730	-0.1786	1150	0.4000	1,1,1	0.5000	21
4294976719	602.8228	0.3584	1100	0.4000	0,0,3	0.5000	3
4294976891	1360.6843	0.1665	1000	0.4000	1,2,0	0.5000	24
4294972717	1120.9910	0.0550	950	0.4000	2,2,0	0.5000	40
8589943963	1583.7667	-0.2915	900	0.4000	0,2,3	0.5000	11
4294975815	1434.8667	0.2579	850	0.4000	1,3,2	0.5000	30
4294970524	1647.7397	0.0712	800	0.4000	2,0,1	0.5000	33
4294968518	1814.6853	0.0071	750	0.4000	0,2,2	0.5000	10
4294979142	2192.8306	-0.1070	700	0.4000	3,2,2	0.5000	58
4294979502	434.3987	-0.0948	650	0.4000	3,2,1	0.5000	57
4294976550	1513.8406	-0.1238	600	0.4000	3,0,3	0.5000	51
4294981967	1423.2531	0.1687	550	0.4000	3,1,3	0.5000	55
8589935649	753.9844	0.3539	350	0.4000	3,2,0	0.5000	56
8589938780	239.6872	0.2844	150	0.4000	3,1,0	0.5000	52
8589936220	83.6425	-0.1926	100	0.4000	2,2,3	0.5000	43
8589940499	81.8923	0.0868	50	0.4000	1,3,3	0.5000	31

[relationships]
entity	agent_a	agent_b	trust	age	last_reinforced
8589941758	2569	4294970169	-0.1170	4144	17729
4294978606	1486	4294974633	-0.0261	3492	17965
4294972690	1393	4294970784	-0.0000	6169	11831
5549	1880	5499	-0.0710	13578	17403
12884906481	4294972912	4294979502	0.9802	209	17990
4294972603	1319	4294973047	-0.1477	4351	17902
8589935289	499	506	-0.1785	17920	17809
12884916104	3895	8589949262	-0.0000	7664	10336
4294968209	477	504	-0.0949	17955	17693
4294969980	4294970524	4294973793	0.9627	234	17981
4294976469	4142	12884908515	-0.0000	6320	11680
12884915277	1719	17179882781	-0.0000	7256	10744
4294970052	8589946146	12884907824	0.4527	234	17884
7237	7074	4294968188	0.1174	12779	17896
21474842829	4142	4294968366	-0.3858	3826	17987
17179877762	4294967966	8589936878	-0.1576	3826	17949
12884910252	7290	4294973263	-0.0000	4825	13175
8589939059	4294967966	8589945518	0.0210	5238	17731
8589940812	5129	4294973047	-0.0043	4164	17656
5170	3658	4950	-0.2027	13783	17885
12884904796	4294978746	8589935649	0.2290	211	17904
4294967929	499	504	0.0917	17951	17950
6486	6325	4294968227	-0.2685	13126	17964
8589939071	4294967944	4294977694	0.1457	5239	17791
4294968038	477	4294968227	-0.2140	17882	17994
8589938176	2516	4294973047	-0.1547	3828	17680
4294978039	4294967944	4294979413	-0.0000	5976	12024
8589945159	4294967966	4294977694	-0.1527	4967	17858
12884906405	4294970936	8589946003	-0.0001	4558	13442
8589935499	500	4294968227	0.1612	17870	17924
8589941561	4294968518	8589935649	0.8706	211	17951
5926	2516	5925	-0.0797	13399	17485
8589938421	4294969201	12884907824	0.0066	211	17789
933	477	502	-0.0473	17957	17921
8589935532	502	4294968227	0.1098	17884	17887
6033	502	5925	0.0406	13350	17969
4294977361	4294968366	4294977340	0.0498	396	17604
4294978046	4294974633	4294974858	-0.1767	3492	17835
8589940583	1982	4294973047	-0.1099	4165	17579
10741	5129	10546	-0.1383	11380	17907
4294976565	2907	4294970936	-0.1787	4630	17882
8589938309	2516	4294972912	-0.3183	211	17915
4294968830	7413	8589945518	0.3606	5336	17944
4294978812	1880	4294968448	0.2284	466	17825
8589935179	504	506	0.1911	17923	17996
7082	1772	7074	0.0830	12846	17939
8589945819	4294979142	12884911040	0.9802	212	17990
12884903546	963	4294970169	-0.1114	4069	17978
5548	480	5499	-0.0455	13578	17536
784	480	500	0.0210	17978	17872
8589937291	5129	4294977694	-0.0672	5180	17350
3566	1880	3422	-0.0238	14714	17693
4294974647	502	4294970169	-0.2981	4105	17938
5547	2516	5129	0.0253	13579	17786
569	499	500	0.0184	17997	17944
7804	2837	7533	-0.0321	12544	17917
21474843900	999	4294968366	-0.0780	3829	17858
4294976101	2698	17179877606	-0.0000	6196	11804
801	502	506	-0.1692	17977	17514
4294981573	2837	17179881825	-0.0000	7851	10149
7323	999	7290	-0.1099	12740	17864
7322	7290	8589935384	-0.2787	12740	17933
8589935423	477	506	0.4972	17934	17943
5546	5129	4294968215	-0.0983	13579	17683
4294977356	2907	4294976550	0.1605	397	17986
7321	6542	7290	-0.2796	12741	17806
8589938141	4294967966	4294973047	0.1240	4169	17714
8589941072	4294968188	4294970169	-0.1391	4069	17742
8589943416	1093	4294975392	-0.1416	2502	17931
7320	6117	7290	-0.2808	12741	17944
6291	5925	8589935384	-0.0684	13217	17988
21474840981	4294968366	8589939706	-0.1707	3829	17805
4294976692	4294967944	4294978778	-0.0000	7521	10479
8589947508	499	8589945518	-0.1459	5442	17821
12884902768	499	502	0.1803	17890	17991
888	480	502	-0.2175	17966	17832
4294970089	504	4294968448	0.6364	234	17894
5804	499	5599	-0.0512	13451	17743
4294979369	4580	12884916558	-0.0000	7567	10433
942	477	480	-0.0994	17956	17671
4294968051	477	500	-0.1914	17927	17635
833	500	502	-0.0957	17973	17695
885	500	504	-0.0248	17967	17860
7959	1982	7290	-0.0545	12478	17303
4294968014	481	503	-0.0000	17947	53
720	477	499	-0.1002	17984	17973
10794	7074	10546	-0.1129	11362	17669
8589937342	4294968227	8589945518	-0.0273	5182	17719
5649	3895	5599	-0.0111	13529	17817
835	480	504	-0.1132	17973	17916
4294971731	2837	8589945518	-0.0172	5255	16907
834	502	504	-0.1427	17973	17450
8589936774	6542	4294973047	-0.0416	4170	16830
4294967984	480	506	-0.1749	17934	17859
6883	2907	6542	-0.0333	12943	17341
8565	480	8133	-0.2101	12230	17856
8589935562	4294970138	4294977340	0.1526	212	17788
612	500	506	-0.0922	17994	17985
4294978089	4294971050	4294974042	-0.1561	3492	17949
8589938373	4294968215	4294968366	-0.1427	3830	17933
10933	2698	10834	-0.3401	11310	17999
7316	499	7290	-0.0557	12743	17842
8589941057	1584	4294968366	-0.1129	3832	17463
8589938289	7533	8589936335	0.0833	3832	17908
8717	1772	8133	-0.1211	12164	17892
8589941418	3422	4294968366	0.6660	3832	17950
4294975617	2152	8589945518	-0.0778	5352	17591
5544	2907	5499	-0.0816	13581	17328
17179869987	4294977340	4294978185	-0.3547	213	17787
4294967771	480	499	-0.1584	17864	17840
4294978106	1319	8589943528	0.1929	3492	17990
4294970093	4294968188	12884907824	-0.4966	234	17766
8589935164	504	4294968227	0.1766	17858	17896
6618	6542	8589935384	-0.1541	13067	17717
5206	506	5129	-0.0294	13764	17756
10924	2569	10546	0.0389	11314	17714
4294967884	499	4294968227	-0.2347	17847	17960
4294970164	4294971771	12884907824	0.0717	235	17967
8589937481	477	8589945518	-0.0971	5183	17741
8589939196	5599	4294977694	-0.1230	5183	17668
4294978309	4294968188	4294978185	-0.1359	3492	17827
4294977923	4294968448	4294976668	0.4948	466	17789
4294975784	1719	12884911040	-0.2689	3671	17874
4294967979	480	4294968227	0.0533	17839	17937
4294978592	4294974633	8589935087	-0.1380	3492	17665
4294978770	10546	4294970169	0.1538	4107	17975
7077	7074	4294968227	0.0667	12848	17953
4294967904	506	4294968227	-0.1293	17831	17987
4294978271	4294968227	4294974633	-0.0135	3492	17305
21474850153	6325	25769816930	-0.0000	8619	9381
4294969749	3658	4294970169	0.0073	4146	17648
8589938386	4142	8589936335	-0.0119	3834	17257
8788	499	8133	-0.2061	12138	17784
4631	2698	4580	-0.0814	14078	17830
4294977815	4294970252	4294981967	-0.1198	466	17875
4294975921	1393	4294970936	0.0409	4578	17721
8589935318	480	4294967977	-0.1265	17796	17803
4294968092	499	4294967977	-0.1809	17795	17823
4294968045	477	4294967977	-0.2901	17795	17922
8589935461	4294967977	4294968227	0.0049	17792	17607
4294980196	8589935087	21474850077	-0.0000	7209	10791
8589938368	7413	4294968366	-0.0721	3835	17238
5205	2569	4950	-0.2109	13765	17905
4294967903	504	4294967977	-0.0375	17787	17584
8589937210	2395	4294970169	-0.0795	4071	17662
6206	3658	6117	0.0467	13265	17919
8589935526	506	4294967977	-0.1833	17768	17939
10856	2152	10546	-0.1029	11341	17899
4294977325	7290	4294976550	-0.4640	466	17853
8589938529	4294968227	4294968366	0.0320	3835	17859
8589938230	1393	4294968366	0.0096	3836	17855
4294968243	500	4294967977	-0.1677	17754	17899
8589945794	4294974343	12884907824	0.0588	213	17787
7685	504	7533	-0.0336	12590	17342
12884912875	4294970936	8589935384	-0.1841	4515	17964
7076	1356	7074	-0.2111	12849	17775
4294972850	1093	8589945518	-0.1201	5426	17699
13496	999	13275	-0.0000	10424	7576
4412	2698	4142	-0.0057	14197	17073
4210	1486	4142	-0.2115	14309	17989
4294971875	4294970936	8589945518	-0.1423	4746	17955
4294971969	2046	4294970936	-0.1319	4582	17974
4294977324	4294967977	4294981967	-0.1094	466	17825
4294978055	4294974633	4294977694	-0.2647	3492	17907
7593	2698	7413	-0.0341	12631	17467
3618	2395	3422	-0.2088	14686	17955
8589938234	1880	8589936335	-0.0943	3836	17903
4294968821	10412	4294970169	-0.1233	4113	17832
17179874454	7533	8589936878	-0.2107	4072	17695
4294967801	480	8589935087	0.0194	17693	17810
4294967991	4294968227	8589935087	-0.1850	17692	17673
8589945077	7290	4294977340	-0.0065	213	17787
4294968043	504	8589935087	-0.0104	17691	16762
4294978345	5599	4294977340	0.0113	398	17848
4294978589	3422	4294974858	-0.2768	3493	17996
8589939656	8589935087	8589936335	-0.1873	3837	17736
4294979216	502	8589943528	0.1095	3493	17770
4294976040	7413	12884911040	-0.1780	3673	17949
4294967930	502	8589935087	0.0459	17679	17994
6670	480	6325	-0.1665	13041	17818
8589940344	4142	4294969645	-0.1063	2502	17601
4294968199	477	8589935087	-0.2116	17663	17836
4294971519	506	8589945518	-0.3289	5364	17928
4294968037	4294967977	8589935087	-0.1885	17658	17985
7327	2698	7290	-0.1778	12737	17782
8589937351	1319	4294978157	-0.1638	2503	17953
12884910182	2837	4294970169	-0.3043	4072	17911
8589936791	480	4294973047	0.0115	4272	17788
4294970274	506	4294972912	0.0953	235	17863
12884903018	1584	8589936878	-0.1630	4073	17759
4294968861	999	4294970169	0.3136	4117	17956
8589942271	4294970150	4294972912	0.2095	214	17942
4294973454	1242	4294970169	0.0278	4108	17814
4294974152	7290	4294970169	-0.1083	4118	17942
8589935366	499	8589935087	0.1075	17634	17945
4294967864	502	4294967977	-0.2579	17631	17980
4294979086	1356	4294974042	-0.1454	3494	17515
4294980029	2569	4294970936	0.0888	4667	17436
8589942445	10834	12884907824	0.0195	214	17786
8589936226	4294968188	8589936878	-0.1289	4074	17920
4294968058	500	8589935087	0.1069	17614	17816
4294971239	480	4294970169	0.1432	4121	17968
8589941462	4294968052	8589945518	-0.0986	5186	17591
7570	1486	7533	0.9361	12639	17967
4294970307	1772	8589935649	0.4986	235	17937
4294978451	2569	4294974042	0.0725	3494	17634
10797	500	10546	0.4108	11362	17857
4294967927	506	8589935390	0.2022	17596	17883
7095	6542	8589935087	0.2381	12842	17859
8589939665	2698	8589943963	0.7376	215	17848
12884911412	1880	4294973793	0.2694	2503	17882
4294972270	5599	8589945518	-0.1307	5355	17916
8589935099	502	8589935390	0.0186	17591	17793
7791	6117	7074	-0.0478	12548	17945
4294977998	4294977340	4294979502	0.0212	398	17846
8589935336	8589935087	8589935390	-0.1090	17589	17925
4294979105	4294974042	8589936878	-0.0717	3495	17657
4294967976	4294967977	8589935390	-0.1133	17586	17656
4294973061	4294967944	8589945518	-0.0604	5307	17680
8589935357	4294968227	8589935390	-0.0575	17579	17314
4294968190	480	8589935390	-0.0890	17579	17820
8589936232	1356	4294973047	-0.0759	4076	17877
4294967923	499	8589935390	-0.1225	17577	17960
8589941245	4950	4294968366	0.0747	3838	17875
5220	963	5129	-0.0381	13752	17793
4294967902	506	8589935087	-0.2234	17568	17974
4294967874	500	8589935390	0.1667	17564	17876
10984	1719	10834	-0.1800	11294	17710
5806	506	5499	0.0099	13450	17356
10464	6542	10412	-0.1028	11482	17905
4294977544	506	4294970524	0.6570	467	17964
4294968100	4294968052	8589935087	-0.1912	17548	17716
4294968141	4294967977	4294968052	0.1918	17547	18000
4294979287	504	4294974633	0.0767	3495	17981
4294975691	6117	12884911040	0.2339	3673	17974
4294967956	477	8589935390	-0.1114	17545	17964
8589935490	480	4294968052	-0.0031	17545	17934
4294967935	502	4294968052	0.0420	17545	17663
3599	2046	3422	0.1234	14695	17952
4294967919	4294968052	4294968227	-0.0216	17541	17910
4294971917	2152	4294970936	-0.2452	4668	17975
4294972604	7533	4294973047	-0.1800	4351	17761
8589935355	499	4294968052	0.2683	17536	17871
4294967860	504	8589935390	-0.1677	17534	17864
8589935391	500	4294968052	-0.2806	17531	17970
4294967836	4294968052	8589935390	-0.0368	17526	17974
4294974437	1319	4294977694	-0.1407	4983	17800
17179870021	506	4294968052	-0.0472	17522	17612
4644	504	4580	-0.0095	14072	16426
8589946431	4294968188	4294976891	-0.6177	215	17785
4294977352	4294968518	4294974343	0.8301	398	17907
4294968178	504	4294968052	-0.1262	17510	17834
4294977974	2698	4294977694	-0.1767	5056	17779
11378	6117	10546	0.2167	11148	17823
4294976198	4294967944	4294970936	0.0070	4636	17901
4294977611	4294968518	4294971050	0.5312	468	17838
8589935430	477	4294968052	-0.1504	17495	17956
4294977962	480	4294977694	-0.1419	5058	17443
4294975624	504	8589936335	-0.0623	3839	17766
4294977509	4294970524	8589943963	0.6229	469	17929
8589936247	500	4294973047	-0.1317	4177	17894
4294969384	5925	4294970169	-0.0942	4126	17502
4294974331	1393	4294977694	-0.2190	4985	17969
4294978464	2907	4294977694	-0.1969	5063	17762
8104	1242	7290	-0.0385	12413	17857
4294977350	480	4294976891	0.0557	398	17733
4207	4142	8589935390	-0.0764	14311	17378
4294979139	4294968448	4294970837	0.4082	398	17631
4294971888	4294968052	4294970936	-0.0678	4718	17633
4294977647	3895	8589945518	0.0003	5070	17851
4294974329	1584	4294977694	0.0341	4989	17922
8589936208	4294973047	4294976550	0.4306	216	17935
4294967955	477	8589935384	0.0042	17443	17676
4294977978	6325	4294970936	-0.1277	4589	17887
8589941502	8133	4294972912	-0.0777	217	17783
8589936237	4294973047	8589935384	-0.1265	4177	17687
8589941361	7413	4294970038	-0.1900	2503	17899
11555	10834	4294968215	-0.1531	11086	17819
11093	3422	10834	-0.1882	11253	17962
4294968245	504	8589935384	0.0171	17435	17536
17179870109	4294968215	4294970169	0.3420	4112	17907
3912	502	3658	-0.0667	14490	17329
4294968015	506	8589935384	-0.0747	17432	17295
4294968217	502	8589935384	-0.1067	17431	17773
4294968002	8589935384	8589935390	0.0265	17429	17677
4294977813	1242	8589943528	0.0075	3675	17761
4205	4142	4294968052	-0.0456	14312	17436
4294979958	500	8589945518	-0.0583	5309	17623
4294973886	1356	4294968366	0.1612	3840	17891
7792	5925	7413	-0.2101	12548	17981
4294968169	500	8589935384	-0.0592	17422	17545
8589935182	4294968227	8589935384	-0.0274	17420	17584
4294967943	480	8589935384	-0.2178	17418	17895
4294978340	4294979502	8589935087	-0.4929	398	17994
4294967867	4294967977	8589935384	0.0432	17405	17223
4294968196	4294968052	8589935384	-0.1078	17404	17812
6565	1719	6542	-0.0288	13090	16952
8589946645	4294973092	8589942032	-0.1640	2973	17943
12884906083	4294980644	8589936895	-0.0003	2974	17841
8589944146	5499	4294980644	-0.0728	2975	17772
8589943969	477	12884914874	-0.0386	2976	17407
8589945268	4950	4294973092	-0.2187	2976	17989
4294977506	4294967977	4294979142	0.0696	469	17790
4294967807	8589935087	8589935384	0.0852	17391	17922
5202	1982	5129	0.1755	13767	17855
4294975082	4950	8589939706	-0.0934	3840	17891
7583	1393	7533	0.0766	12634	17950
8589945245	6117	12884906186	0.0439	2976	17570
8589945327	4294968274	8589942032	-0.0470	2977	17953
8589941694	4294981589	4294981967	0.7161	217	17907
8589944995	4294974858	4294980644	-0.1259	2979	17817
5210	2698	4950	0.0311	13760	17739
4294978764	4294977694	8589935384	-0.0212	5074	17839
8589944904	2204	4294980644	-0.1748	2980	17725
4294977504	4294976550	4294979142	0.6542	470	17971
8589945243	999	8589936878	-0.0233	4078	17977
