# tick 18000
[agents]
entity	resources	trust_baseline	age	venture_chance
35388	9722.0439	0.4080	5400	0.4000
35653	8330.7129	0.0313	5350	0.4000
35897	7227.9697	-0.1760	5300	0.4000
36148	7312.2891	0.2138	5250	0.4000
36422	7355.1416	-0.1802	5200	0.4000
36714	5723.1562	-0.2820	5150	0.4000
36978	9555.5684	0.3700	5100	0.4000
37269	7711.7495	0.2258	5050	0.4000
37533	7406.8857	-0.1768	5000	0.4000
37779	6573.9033	-0.2547	4950	0.4000
38030	7014.5166	-0.2575	4900	0.4000
38291	9065.4590	0.2729	4850	0.4000
38543	7697.8521	0.1478	4800	0.4000
38814	7249.7153	0.0936	4750	0.4000
39096	8317.6816	0.4348	4700	0.4000
39380	7176.9766	0.1037	4650	0.4000
39666	8280.6885	0.3865	4600	0.4000
39938	6944.9512	0.1245	4550	0.4000
40215	6483.3804	0.0169	4500	0.4000
40500	6293.1123	-0.1819	4450	0.4000
40764	6605.2783	-0.2304	4400	0.4000
41044	8449.2031	0.3672	4350	0.4000
41336	6040.3296	0.0255	4300	0.4000
41606	8619.2852	0.4153	4250	0.4000
41890	5700.7734	0.0655	4200	0.4000
42195	7038.5938	0.1767	4150	0.4000
42470	5821.3730	-0.0056	4100	0.4000
42751	5339.9619	-0.0242	4050	0.4000
43046	7291.3340	0.4305	4000	0.4000
43315	5474.8037	-0.1420	3950	0.4000
43607	5305.4629	-0.1556	3900	0.4000
43870	8257.6152	0.4505	3850	0.4000
44151	7089.7227	0.2752	3800	0.4000
44447	5180.6055	-0.1195	3750	0.4000
44753	6941.5371	0.3542	3700	0.4000
45024	4551.3345	-0.2404	3650	0.4000
45331	7770.4321	0.4789	3600	0.4000
45636	4653.3530	-0.0405	3550	0.4000
45950	6163.4302	0.2087	3500	0.4000
46244	6408.2842	0.2853	3450	0.4000
46525	5338.7612	-0.2208	3400	0.4000
46834	6487.0190	0.2024	3350	0.4000
47140	5063.0605	-0.0464	3300	0.4000
47429	5362.9062	0.3311	3250	0.4000
47728	5198.6450	0.1778	3200	0.4000
48039	5368.9702	0.2451	3150	0.4000
48333	5169.3066	-0.1050	3100	0.4000
48637	4729.1514	0.1451	3050	0.4000
48952	3890.9604	0.0815	3000	0.4000
49269	5660.9253	0.2301	2950	0.4000
49530	6293.5073	0.3527	2900	0.4000
49831	4242.1763	-0.0756	2850	0.4000
50150	4525.6514	0.0270	2800	0.4000
50448	4682.8721	0.1718	2750	0.4000
50753	6725.7627	0.4589	2700	0.4000
51045	3847.6907	-0.0893	2650	0.4000
51377	4742.9692	0.1946	2600	0.4000
51719	4516.0615	0.1719	2550	0.4000
52034	5958.0264	0.4236	2500	0.4000
52365	3412.7021	-0.2296	2450	0.4000
52697	5510.2202	0.4109	2400	0.4000
53018	4613.9219	0.2987	2350	0.4000
53343	5241.0762	0.2895	2300	0.4000
53684	3998.2917	0.1840	2250	0.4000
54027	3433.3330	0.1639	2200	0.4000
54316	3413.5989	-0.1966	2150	0.4000
54639	5652.0977	0.4868	2100	0.4000
54946	2667.0815	-0.2376	2050	0.4000
55272	4194.0029	0.2976	2000	0.4000
55596	2339.9370	-0.1454	1950	0.4000
55923	2767.4324	-0.1138	1900	0.4000
56261	3467.8130	0.1947	1850	0.4000
56606	2790.6987	-0.2863	1800	0.4000
56890	4411.1128	0.3971	1750	0.4000
57201	2711.2468	-0.0066	1700	0.4000
57528	3275.0535	0.1942	1650	0.4000
57856	2399.8765	-0.2171	1600	0.4000
58190	2992.1802	0.0603	1550	0.4000
58539	2114.8828	-0.0751	1500	0.4000
58889	2106.6326	-0.2332	1450	0.4000
59225	2156.8291	-0.1585	1400	0.4000
59546	2033.9415	-0.0717	1350	0.4000
59872	2201.1594	-0.0211	1300	0.4000
60216	2222.6035	-0.2663	1250	0.4000
60554	2171.3906	-0.2609	1200	0.4000
60883	2359.5410	0.1398	1150	0.4000
61218	1857.8423	0.0688	1100	0.4000
61549	1650.5668	0.0185	1050	0.4000
61902	2250.2297	0.1787	1000	0.4000
62235	1551.7679	-0.0920	950	0.4000
62569	1379.9185	-0.2540	900	0.4000
62891	1734.4929	-0.0690	850	0.4000
63229	2184.7578	0.2947	800	0.4000
63590	1187.9515	-0.2507	750	0.4000
63930	1196.2369	-0.0889	700	0.4000
64272	1346.6587	0.0921	650	0.4000
64631	1545.9304	0.2385	600	0.4000
64943	1361.1982	0.1107	550	0.4000
65281	1497.4591	0.3479	500	0.4000
65647	1454.8535	0.4134	450	0.4000
65966	1119.8259	0.3667	400	0.4000
66330	753.0424	-0.0373	350	0.4000
66678	674.9491	-0.0342	300	0.4000
67028	576.7360	-0.0525	250	0.4000
67383	615.6476	0.2552	200	0.4000
67774	482.6890	-0.0119	150	0.4000
68114	382.8809	0.4280	100	0.4000
68478	143.5673	0.2251	50	0.4000

[relationships]
entity	agent_a	agent_b	trust	age	last_reinforced
495	476	493	-0.0402	18000	17705
496	479	482	0.0245	18000	17263
497	481	483	0.1552	18000	17951
498	482	493	0.2220	18000	17915
499	484	494	-0.1329	18000	17782
500	475	485	-0.0151	18000	17133
501	483	486	-0.0072	18000	17936
502	481	489	-0.0100	18000	16945
503	479	494	-0.0211	18000	17240
504	477	488	-0.0035	17999	17045
505	478	482	0.0530	17999	17474
506	479	489	-0.0046	17999	16611
507	480	481	0.0095	17999	17374
508	478	481	-0.0136	17999	17026
509	482	483	0.0328	17999	17852
510	485	490	-0.0498	17999	17449
511	489	494	-0.1197	17999	17938
512	481	491	0.0363	17999	17284
513	477	493	0.0323	17999	17516
514	475	483	0.0002	17998	17426
515	480	490	0.0769	17998	17540
516	482	492	0.1119	17998	17825
517	485	492	-0.0003	17998	16287
518	486	489	0.1638	17998	17993
519	483	487	-0.0051	17998	16719
520	487	490	0.0716	17998	17689
521	488	491	0.0121	17998	17339
522	475	477	0.0719	17997	17411
