# tick 8000
[agents]
entity	resources	trust_baseline	age	venture_chance
475	27344.4727	0.3535	8001	0.4000
476	29370.4375	0.1505	8001	0.4000
477	26953.0137	0.0672	8001	0.4000
478	25301.4648	-0.2501	8001	0.4000
479	31891.3496	0.4062	8001	0.4000
480	27532.9727	0.1820	8001	0.4000
481	25341.4180	0.0362	8001	0.4000
482	27132.7930	0.1083	8001	0.4000
483	30795.6348	0.3881	8001	0.4000
484	32503.9414	0.3295	8001	0.4000
485	25708.1250	-0.0857	8001	0.4000
486	24987.5820	0.0506	8001	0.4000
487	26749.8086	0.1805	8001	0.4000
488	28918.7676	0.3488	8001	0.4000
489	24274.7930	-0.2702	8001	0.4000
490	27388.3789	0.3627	8001	0.4000
491	30280.3945	0.3531	8001	0.4000
492	30518.2656	0.4483	8001	0.4000
493	25307.1367	0.1472	8001	0.4000
494	23994.4648	-0.0788	8001	0.4000
658	25432.0391	0.1627	7950	0.4000
699	25488.1367	-0.1374	7900	0.4000
719	21091.5918	-0.2379	7850	0.4000
738	31064.8516	0.4453	7800	0.4000
765	23819.5078	0.1304	7750	0.4000
789	26720.8867	0.2903	7700	0.4000
819	25063.7871	0.1452	7650	0.4000
841	23668.8848	0.0435	7600	0.4000
870	23945.2754	0.2187	7550	0.4000
896	26274.0391	0.3990	7500	0.4000
921	22564.6680	0.1386	7450	0.4000
954	27619.3320	0.4982	7400	0.4000
985	26282.0508	0.3623	7350	0.4000
1018	21542.6270	0.0939	7300	0.4000
1050	24036.9062	0.2954	7250	0.4000
1087	19090.8633	-0.0748	7200	0.4000
1114	19145.8750	0.1448	7150	0.4000
1148	22235.2402	0.2965	7100	0.4000
1184	19382.3555	-0.0927	7050	0.4000
1219	19783.0801	-0.0178	7000	0.4000
1255	18759.8457	-0.2533	6950	0.4000
1288	19309.0898	-0.0451	6900	0.4000
1328	19062.7969	0.0659	6850	0.4000
1373	23519.5664	0.4288	6800	0.4000
1405	19832.4805	0.2095	6750	0.4000
1454	22852.5449	0.4615	6700	0.4000
1502	17303.3086	0.0212	6650	0.4000
1550	19106.3164	-0.2005	6600	0.4000
1592	17665.1230	-0.0345	6550	0.4000
1641	18636.5430	0.1195	6500	0.4000
1691	16480.4180	-0.2580	6450	0.4000
1748	20836.3008	0.4186	6400	0.4000
1797	16791.3262	0.2156	6350	0.4000
1837	15772.6445	-0.1455	6300	0.4000
1886	18310.8516	0.1014	6250	0.4000
1935	14319.9590	-0.0609	6200	0.4000
1995	18886.0547	0.2927	6150	0.4000
2048	16834.7930	-0.0721	6100	0.4000
2105	15451.0068	0.1035	6050	0.4000
2153	14209.0312	-0.1700	6000	0.4000
2208	15032.8613	-0.0250	5950	0.4000
2259	19689.9062	0.4014	5900	0.4000
2316	16200.0947	0.1602	5850	0.4000
2374	18959.3711	0.3722	5800	0.4000
2447	14158.6797	-0.2070	5750	0.4000
2511	15470.9502	0.0638	5700	0.4000
2573	14199.5742	0.1065	5650	0.4000
2643	16375.5664	0.3876	5600	0.4000
2717	12085.5098	-0.0808	5550	0.4000
2771	14173.7422	0.1914	5500	0.4000
2835	16307.3086	0.2481	5450	0.4000
2893	14300.8359	0.2216	5400	0.4000
2959	14061.0898	0.2028	5350	0.4000
3035	14949.1553	0.3129	5300	0.4000
3109	12589.1719	-0.0408	5250	0.4000
3185	11574.5420	-0.0335	5200	0.4000
3255	10689.8594	0.0313	5150	0.4000
3328	15674.0059	0.4541	5100	0.4000
3391	11511.5615	-0.2073	5050	0.4000
3467	12226.3770	0.0854	5000	0.4000
3530	14282.8193	0.2177	4950	0.4000
3623	13112.9307	0.2066	4900	0.4000
3716	14277.1650	0.1700	4850	0.4000
3794	11903.0039	-0.0713	4800	0.4000
3871	13670.8340	0.3400	4750	0.4000
3961	11910.0830	0.2644	4700	0.4000
4034	10695.9756	-0.2349	4650	0.4000
4111	12357.7617	0.2571	4600	0.4000
4197	10804.2090	0.1370	4550	0.4000
4273	13489.3594	0.4641	4500	0.4000
4364	11454.7920	0.2711	4450	0.4000
4446	10975.4082	0.1701	4400	0.4000
4530	10965.5762	0.0205	4350	0.4000
4626	9664.5342	-0.2398	4300	0.4000
4721	12943.2988	0.4036	4250	0.4000
4802	13563.9922	0.4308	4200	0.4000
4896	8862.9316	0.1711	4150	0.4000
4992	10360.8965	0.1983	4100	0.4000
5075	9615.7695	0.1698	4050	0.4000
5179	11980.1074	0.3545	4000	0.4000
5268	9207.4844	0.0187	3950	0.4000
5345	8361.8496	-0.1886	3900	0.4000
5460	8604.9756	-0.2815	3850	0.4000
4294972912	9629.6953	0.3279	3750	0.4000
5707	7513.9165	-0.0821	3700	0.4000
5790	8145.4990	-0.0525	3650	0.4000
5878	6762.4312	-0.0463	3600	0.4000
5964	6842.6797	-0.2112	3550	0.4000
6058	9739.3584	0.3547	3500	0.4000
6167	8907.9111	0.2648	3450	0.4000
6265	6638.1455	-0.2718	3400	0.4000
6364	6560.7568	0.0892	3350	0.4000
6466	7206.0698	0.1764	3300	0.4000
6573	9120.7148	0.2222	3250	0.4000
6688	5963.6431	0.0271	3200	0.4000
6804	6739.0732	0.0103	3150	0.4000
6925	6697.2422	-0.0283	3100	0.4000
7042	6681.6899	-0.1669	3050	0.4000
7145	8614.2363	0.3032	3000	0.4000
7269	7915.1704	0.3993	2950	0.4000
7387	7006.7441	0.4087	2900	0.4000
7493	6329.9668	0.1216	2850	0.4000
7617	5866.2158	0.2986	2800	0.4000
7738	6355.7100	0.0227	2750	0.4000
7841	6168.4951	0.2355	2700	0.4000
7963	7207.2070	0.3651	2650	0.4000
8068	5482.5093	-0.2504	2600	0.4000
8187	4709.3306	-0.2798	2550	0.4000
8315	5802.0869	0.1972	2500	0.4000
8454	4168.7412	-0.2208	2450	0.4000
8563	7678.4692	0.3971	2400	0.4000
8682	4972.8384	0.0297	2350	0.4000
8798	5623.4014	0.4328	2300	0.4000
8931	3768.9773	-0.2521	2250	0.4000
9059	5144.7637	0.3068	2200	0.4000
9203	5291.8701	0.1624	2150	0.4000
9345	4674.5869	0.1046	2100	0.4000
9466	4360.2686	0.2182	2050	0.4000
9618	3227.0571	-0.0578	2000	0.4000
9741	4759.0703	0.2569	1950	0.4000
9871	3611.5156	-0.0022	1900	0.4000
10008	3237.0942	0.0883	1850	0.4000
10133	5574.7461	0.4490	1800	0.4000
10277	2867.7903	-0.1615	1750	0.4000
10441	2162.8594	-0.1852	1700	0.4000
10562	3121.5642	0.2393	1650	0.4000
10703	5939.5034	0.4793	1600	0.4000
10854	3555.2815	0.2092	1550	0.4000
10997	2607.9470	-0.1531	1500	0.4000
11139	2493.8799	-0.0681	1450	0.4000
11272	5677.5576	0.4897	1400	0.4000
11440	3327.0974	0.3389	1350	0.4000
11574	3710.3154	0.3652	1300	0.4000
11703	3799.2107	0.4351	1250	0.4000
11848	1792.0836	0.0759	1200	0.4000
11997	3227.7703	0.4399	1150	0.4000
12130	1257.2844	-0.2372	1100	0.4000
12288	2046.7089	0.0232	1050	0.4000
12440	2608.7864	0.2990	1000	0.4000
12604	1384.6643	0.1449	950	0.4000
12766	2387.5264	0.2622	900	0.4000
12917	1564.8647	-0.1007	850	0.4000
13068	1065.3069	0.0851	800	0.4000
13226	1280.7936	0.1320	750	0.4000
13375	2363.0947	0.3967	700	0.4000
13542	1426.7749	0.0748	650	0.4000
13702	1341.0129	0.0678	600	0.4000
13859	1656.1296	0.3891	550	0.4000
14024	772.4857	0.0345	500	0.4000
14184	686.6980	-0.0240	450	0.4000
14332	495.1965	-0.1425	400	0.4000
14481	696.0382	0.2668	350	0.4000
