# tick 4000
[agents]
entity	resources	trust_baseline	age	venture_chance
2573	4602.5737	0.1065	1650	0.4000
2643	4684.5664	0.3876	1600	0.4000
2717	2636.5095	-0.0808	1550	0.4000
2771	4006.7422	0.1914	1500	0.4000
2835	4128.3086	0.2481	1450	0.4000
2893	3794.8364	0.2216	1400	0.4000
2959	3878.0903	0.2028	1350	0.4000
3035	3692.1550	0.3129	1300	0.4000
3109	2981.1719	-0.0408	1250	0.4000
3185	2883.5420	-0.0335	1200	0.4000
3255	1896.8595	0.0313	1150	0.4000
3328	4085.0054	0.4541	1100	0.4000
3391	1979.5613	-0.2073	1050	0.4000
3467	2532.3774	0.0854	1000	0.4000
3530	2585.8191	0.2177	950	0.4000
3623	2435.9309	0.2066	900	0.4000
3716	2299.1650	0.1700	850	0.4000
3794	1981.0039	-0.0713	800	0.4000
3871	2262.8337	0.3400	750	0.4000
3961	1995.0829	0.2644	700	0.4000
4034	1061.9753	-0.2349	650	0.4000
4111	1669.7611	0.2571	600	0.4000
4197	899.2086	0.1370	550	0.4000
4273	1753.3600	0.4641	500	0.4000
4364	1089.7920	0.2711	450	0.4000
4446	883.4088	0.1701	400	0.4000
4530	589.5760	0.0205	350	0.4000
4626	314.5343	-0.2398	300	0.4000
4721	897.2989	0.4036	250	0.4000
4802	700.9916	0.4308	200	0.4000
4896	381.9317	0.1711	150	0.4000
4992	159.8967	0.1983	100	0.4000
5075	124.7694	0.1698	50	0.4000

[relationships]
entity	agent_a	agent_b	trust	age	last_reinforced
495	476	493	0.8186	4000	3900
496	479	482	0.0340	4000	3176
497	481	483	0.8049	4000	3990
498	482	493	-0.0688	4000	3869
499	484	494	0.7144	4000	3832
500	475	485	0.1114	4000	3942
501	483	486	0.3447	4000	3979
502	481	489	-0.0584	4000	3592
503	479	494	0.7241	4000	3851
504	477	488	0.7391	3999	3849
505	478	482	0.5641	3999	3975
506	479	489	0.3979	3999	3984
507	480	481	-0.0039	3999	3416
508	478	481	0.4181	3999	3977
509	482	483	0.2852	3999	3821
510	485	490	0.8274	3999	3978
511	489	494	-0.1558	3999	3826
512	481	491	0.0916	3999	3413
513	477	493	0.0466	3999	3596
514	475	483	-0.0173	3998	3666
515	480	490	0.9841	3998	3992
516	482	492	-0.0319	3998	3779
517	485	492	-0.0228	3998	2836
518	486	489	0.4133	3998	3942
519	483	487	0.4964	3998	3893
520	487	490	-0.0151	3998	3857
521	488	491	0.9782	3998	3989
522	475	477	0.9044	3997	3991
523	477	483	0.0387	3997	3754
524	475	487	-0.0484	3997	3602
525	484	489	0.2754	3997	3832
526	476	491	0.3467	3997	3953
527	476	492	0.8640	3997	3927
528	490	493	0.6466	3997	3998
529	482	494	-0.0330	3997	3736
530	477	491	-0.1895	3996	3860
531	480	491	-0.0639	3996	3443
532	482	488	0.5282	3996	3955
533	481	484	0.8574	3996	3971
534	482	486	0.4047	3996	3881
535	487	488	0.8341	3996	3997
536	479	490	0.1609	3996	3941
537	493	494	0.3617	3996	3733
538	475	479	0.9533	3995	3985
539	485	491	-0.1452	3995	3818
540	484	486	-0.0813	3995	3786
541	479	488	0.0769	3995	3590
542	476	490	0.7884	3995	3934
543	476	485	0.8465	3994	3973
544	480	489	0.0334	3994	3973
545	476	481	-0.0244	3994	3698
546	475	484	0.0290	3994	2795
547	489	490	0.9361	3994	3967
548	477	479	0.8875	3993	3980
549	479	485	0.1782	3993	3730
550	482	484	0.0310	3993	3877
551	483	489	0.1117	3993	3701
552	486	491	0.2420	3993	3763
553	475	493	0.0011	3993	3801
554	477	490	0.0787	3992	3807
555	479	480	0.8916	3992	3995
556	481	487	0.4031	3992	3990
557	488	489	0.8922	3992	3943
558	490	491	0.2202	3992	3911
559	481	494	-0.0279	3992	3808
560	475	492	0.2360	3991	3988
561	483	485	0.0929	3991	3798
562	484	485	-0.0647	3991	3807
563	485	494	-0.2424	3990	3844
564	479	491	0.9704	3989	3985
565	484	492	0.0040	3989	3239
566	482	485	-0.0451	3989	3815
567	486	492	0.4216	3989	3998
568	486	487	0.2866	3989	3958
569	475	489	-0.0004	3989	2853
570	475	490	0.8922	3989	3943
571	480	493	0.9782	3989	3989
572	476	494	0.0263	3989	3632
573	475	494	0.2117	3988	3776
574	477	480	0.8315	3988	3928
575	476	487	0.5483	3988	3903
576	491	494	0.1730	3988	3772
577	488	492	0.0146	3988	3782
578	477	478	-0.0983	3987	3895
579	475	480	0.3122	3987	3626
580	481	482	0.9512	3987	3975
581	482	487	0.8780	3987	3935
582	488	490	0.7352	3987	3979
583	492	494	0.1460	3987	3968
584	477	494	-0.0134	3985	3677
585	478	490	0.0981	3985	3859
586	486	490	-0.0882	3985	3982
587	475	486	0.2313	3984	3907
588	484	491	0.1230	3984	3824
589	478	489	-0.1602	3983	3887
590	480	487	-0.1804	3983	3821
591	480	482	0.9102	3983	3953
592	476	483	0.7241	3983	3958
593	490	494	0.7288	3983	3842
594	489	491	0.5129	3983	3904
595	480	494	0.9267	3982	3962
596	483	488	0.7175	3982	3907
597	491	492	0.3440	3982	3467
598	479	492	0.2063	3982	3942
599	478	492	0.3868	3981	3853
600	479	484	-0.1690	3981	3959
601	480	483	0.0066	3980	3968
602	475	482	-0.1558	3979	3962
603	479	486	0.0056	3979	3100
604	483	494	0.5958	3979	3878
605	484	488	0.3261	3979	3848
606	491	493	0.3071	3979	3864
607	476	482	0.8537	3978	3921
608	477	482	0.7612	3978	3938
609	479	493	0.2023	3977	3955
610	480	486	0.9424	3977	3997
611	476	479	0.0481	3976	3964
612	483	493	0.8554	3976	3922
613	484	493	0.0661	3975	3188
614	481	485	0.3014	3975	3963
615	487	491	-0.1068	3975	3999
616	489	493	0.9893	3975	3995
617	478	493	0.4931	3975	3861
618	486	494	-0.1581	3974	3860
619	487	492	-0.1579	3974	3730
620	475	476	-0.0301	3973	3770
621	476	477	0.9841	3973	3992
622	478	480	0.1766	3973	3824
623	484	490	0.9665	3973	3983
624	492	493	0.7373	3973	3996
625	482	491	0.4348	3972	3584
626	481	492	0.5978	3972	3904
627	475	478	-0.0431	3971	3142
628	479	481	0.9588	3971	3979
629	478	491	0.6254	3970	4000
630	481	493	0.3282	3970	3836
631	478	487	0.0047	3968	2634
632	475	481	0.9920	3968	3996
633	481	490	0.1567	3968	3891
634	478	485	0.6768	3967	3805
635	485	493	0.8620	3967	3984
636	478	488	0.4061	3967	3983
637	480	488	0.2001	3966	3970
638	478	486	0.1571	3965	3471
639	479	487	0.1703	3965	3891
640	484	487	0.1625	3965	3949
641	490	492	0.8975	3965	3946
642	485	487	0.6956	3963	3916
643	483	491	0.0130	3963	3091
644	476	484	0.5060	3962	3934
645	489	492	0.2587	3962	3912
646	476	478	0.9158	3958	3975
647	487	489	-0.0277	3958	3592
648	478	484	0.8483	3956	3959
649	480	485	-0.0284	3956	3914
650	477	487	-0.0655	3956	3639
651	476	489	0.4746	3955	3926
652	478	483	0.2341	3955	3775
653	481	488	-0.0958	3954	3385
654	479	483	0.0502	3953	3554
655	480	484	0.1069	3952	4000
656	481	486	0.3926	3952	3533
657	487	493	0.0508	3950	3773
659	487	658	0.5496	3949	3855
660	484	658	-0.0008	3947	3998
661	489	658	0.9960	3946	3998
662	494	658	0.0348	3945	3440
663	477	484	0.1784	3943	3400
664	482	658	0.1808	3943	3777
665	483	484	0.0578	3939	3810
666	486	493	-0.1083	3938	3926
667	483	490	-0.1158	3937	3800
668	476	480	0.9025	3936	3966
669	475	491	0.5022	3935	3987
670	485	486	0.1573	3933	3891
671	493	658	0.6707	3933	3850
672	482	490	-0.1266	3932	3948
673	477	489	0.3376	3932	3876
674	477	658	-0.0609	3931	3843
675	485	658	0.3966	3930	3612
676	483	658	0.3343	3928	3983
677	477	492	0.2970	3927	3723
678	480	658	-0.0042	3927	3735
679	487	494	-0.0100	3927	3560
680	478	658	0.6260	3926	3994
681	476	488	0.1150	3925	3643
682	482	489	0.8344	3925	3996
683	477	485	0.0754	3924	3389
684	481	658	0.6748	3919	3969
685	478	479	0.3907	3918	3885
686	480	492	-0.0674	3917	3929
687	486	488	0.9305	3916	3964
688	488	494	0.2323	3916	3947
689	478	494	0.9782	3914	3989
690	483	492	0.2156	3914	3678
691	476	658	-0.0413	3912	3342
692	475	658	0.9732	3909	3988
693	475	488	0.0172	3909	3003
694	477	481	0.6228	3907	3952
695	492	658	0.3877	3906	3816
696	476	486	0.3616	3902	3839
697	477	486	0.3520	3901	3937
698	488	493	0.6835	3901	3988
700	481	699	-0.0566	3899	3819
701	493	699	0.6425	3895	3970
702	483	699	0.0711	3893	3956
703	486	699	0.2619	3891	3861
704	485	488	0.3115	3890	3772
705	488	658	0.0488	3890	3825
706	485	489	0.4062	3888	3836
707	490	699	-0.0758	3888	3936
708	480	699	0.9782	3887	3989
709	479	658	0.1033	3886	3874
710	477	699	0.0607	3885	3666
711	488	699	0.9569	3884	3978
712	658	699	0.8104	3884	3895
713	479	699	0.1791	3882	3630
714	490	658	-0.1026	3869	3798
715	475	699	0.0254	3869	2475
716	485	699	0.1909	3864	3665
717	476	699	-0.0368	3862	3664
718	484	699	-0.0595	3859	3697
720	490	719	0.0845	3849	3934
721	487	699	0.7169	3848	4000
722	489	719	0.9531	3848	3976
723	488	719	0.6946	3847	3818
724	491	719	0.0493	3846	3662
725	480	719	0.2958	3842	3954
726	481	719	0.1199	3841	3653
727	482	719	-0.2286	3841	3972
728	491	658	0.9455	3840	3972
729	485	719	0.9323	3838	3965
730	477	719	0.0707	3838	3980
731	658	719	0.1306	3836	3913
732	475	719	0.0236	3835	3716
733	478	719	-0.0285	3828	3606
734	479	719	0.3421	3826	3609
735	486	719	0.8285	3824	3906
736	482	699	0.2606	3815	3929
737	487	719	-0.1096	3810	3536
739	493	738	0.6199	3799	3882
740	477	738	0.9157	3798	3956
741	494	719	0.0916	3798	3858
742	489	738	0.2960	3798	3945
743	658	738	0.3009	3797	3996
744	699	738	0.1101	3795	3759
745	492	738	0.3930	3793	3924
746	479	738	0.0480	3790	2962
747	481	738	0.9968	3790	3999
748	484	719	0.7634	3789	3887
749	492	699	0.9685	3787	3984
750	699	719	0.0970	3784	3959
751	494	738	0.4560	3781	3859
752	476	738	0.3785	3774	3979
753	486	658	0.6469	3772	3836
754	487	738	-0.2143	3769	3926
755	493	719	0.1512	3768	3842
756	494	699	0.9841	3768	3992
757	482	738	0.3762	3768	3880
758	478	738	0.0973	3767	3996
759	719	738	0.9960	3760	3998
760	492	719	-0.0362	3759	3925
761	488	738	0.4737	3759	3656
762	491	738	-0.1939	3758	3928
763	478	699	-0.0880	3753	3921
764	490	738	0.1295	3750	3970
766	476	765	-0.0651	3748	3934
767	719	765	0.1488	3747	3974
768	480	765	0.6151	3747	3983
769	738	765	0.9802	3745	3990
770	492	765	0.0189	3744	3925
771	489	699	0.2516	3743	3882
772	658	765	0.2061	3740	3927
773	490	765	-0.0653	3739	3554
774	484	738	0.2419	3738	3983
775	486	738	0.8032	3738	3997
776	483	765	0.9120	3735	3954
777	489	765	0.9267	3735	3962
778	481	765	0.8772	3734	3961
779	483	738	0.5393	3732	3876
780	475	738	-0.1236	3731	3696
781	485	765	0.6032	3731	3941
782	477	765	0.8957	3729	3945
783	487	765	0.1496	3725	3936
784	699	765	0.2242	3725	3957
785	486	765	0.1156	3723	3850
786	476	719	0.3959	3721	3995
787	485	738	-0.0583	3717	3443
788	478	765	-0.0577	3700	3751
790	738	789	0.7437	3698	3991
791	478	789	0.9861	3698	3993
792	493	765	0.9724	3695	3986
793	479	789	-0.0914	3694	3873
794	488	765	0.7542	3693	3963
795	491	699	0.0391	3691	3548
796	480	738	0.4716	3691	3803
797	491	765	0.7315	3691	3958
798	488	789	-0.0564	3690	3992
799	477	789	-0.1440	3689	3713
800	475	765	0.0137	3688	3911
801	480	789	0.0914	3687	3099
802	476	789	0.1184	3682	3693
803	658	789	0.3243	3681	3822
804	482	765	0.1426	3680	3683
805	487	789	0.4484	3680	3788
806	485	789	0.5661	3678	3796
807	484	765	0.4745	3673	3973
808	765	789	0.4706	3672	3881
809	489	789	0.9940	3671	3997
810	479	765	0.3962	3670	3982
811	484	789	0.0760	3670	3746
812	475	789	0.0841	3669	3908
813	486	789	-0.0176	3666	3759
814	483	789	0.9627	3666	3981
815	490	789	0.7936	3662	3914
816	494	765	0.3595	3661	3778
817	491	789	0.5853	3655	3966
818	481	789	0.3670	3652	3885
820	765	819	-0.2156	3646	3998
821	658	819	0.9704	3646	3985
822	789	819	0.1508	3644	3860
823	494	819	0.2787	3643	3814
824	719	819	-0.0048	3642	3819
825	487	819	0.5327	3641	3965
826	699	789	0.0332	3638	3564
827	488	819	0.6650	3637	3956
828	486	819	0.5110	3636	3953
829	493	819	0.0913	3633	3978
830	483	719	0.8151	3628	3976
831	719	789	0.0809	3628	3664
832	484	819	0.5339	3624	3827
833	477	819	0.1777	3621	3979
834	738	819	0.0920	3618	3296
835	490	819	0.4681	3617	3937
836	482	789	0.5326	3617	3710
837	476	819	-0.0560	3612	3987
838	489	819	0.3708	3611	3867
839	492	789	0.5457	3609	3993
840	479	819	0.3731	3602	3794
842	494	841	-0.1964	3598	3875
843	487	841	0.9802	3597	3990
844	738	841	0.0202	3596	3579
845	485	841	0.4109	3595	3941
846	699	841	0.7864	3593	3880
847	479	841	0.0168	3592	3952
848	481	841	0.0118	3591	3816
849	491	841	0.8435	3587	3915
850	490	841	0.9342	3586	3966
851	493	789	0.3928	3585	3665
852	475	819	0.3994	3585	3938
853	719	841	0.9980	3584	3999
854	492	819	0.1535	3582	3952
855	475	841	-0.1092	3581	3847
856	478	819	0.0571	3579	3374
857	478	841	1.0000	3579	4000
858	819	841	0.3686	3578	3839
859	484	841	0.0181	3575	3824
860	482	819	0.3438	3570	3854
861	482	841	0.1568	3568	3885
862	789	841	0.0441	3567	3409
863	658	841	0.4049	3566	3892
864	480	841	0.4111	3564	3987
865	699	819	0.2453	3560	3612
866	493	841	-0.0268	3559	3044
867	492	841	0.0697	3557	3530
868	494	789	0.5509	3555	3864
869	491	819	-0.0299	3553	3960
871	493	870	0.0823	3549	3899
872	486	841	0.7703	3549	3957
873	480	870	0.1236	3547	3378
874	483	870	0.2775	3546	3841
875	494	870	0.9230	3545	3960
876	481	819	0.1165	3541	3767
877	485	870	0.5809	3541	3940
878	475	870	-0.0429	3537	3943
879	476	870	0.4165	3531	3972
880	658	870	0.2078	3528	3905
881	491	870	0.0373	3525	3862
882	482	870	-0.0554	3520	3831
883	488	870	0.2433	3516	3866
884	765	841	0.3466	3516	3918
885	486	870	0.1281	3515	3990
886	489	841	0.9455	3515	3972
887	484	870	0.1814	3514	3931
888	699	870	0.9249	3512	3961
889	738	870	0.2599	3510	3752
890	481	870	0.3102	3509	3983
891	492	870	0.0272	3506	3634
892	478	870	-0.0803	3505	3549
893	819	870	0.1054	3504	3797
894	477	870	0.0391	3501	3649
895	789	870	0.8975	3500	3946
897	719	870	0.7599	3499	3947
898	480	896	0.2503	3499	3462
899	493	896	0.4987	3498	3969
900	494	896	0.3158	3498	3843
901	765	896	-0.1089	3494	3728
902	481	896	0.0632	3493	3961
903	487	896	0.1691	3489	3840
904	490	896	0.0715	3488	3851
905	482	896	-0.0195	3487	3100
906	765	870	-0.1419	3485	3911
907	492	896	0.0644	3483	3820
908	475	896	0.9455	3482	3972
909	789	896	0.0972	3482	3548
910	477	841	0.5696	3482	3750
911	483	841	0.1299	3481	3580
912	485	896	0.9120	3479	3954
913	658	896	0.9821	3478	3991
914	870	896	0.3137	3477	3989
915	484	896	0.1048	3475	3207
916	841	896	0.6415	3473	3953
917	486	896	0.9512	3469	3975
918	489	870	0.0843	3467	3808
919	478	896	0.3753	3462	3809
920	819	896	-0.0402	3455	3576
922	485	921	0.9920	3449	3996
923	476	921	0.7245	3448	3839
924	841	921	0.9102	3443	3953
925	896	921	0.7053	3442	3876
926	482	921	0.0386	3442	3910
927	480	921	0.4893	3437	3806
928	483	819	0.1645	3437	3937
929	488	841	-0.0777	3437	3945
930	493	921	0.4282	3437	3832
931	478	921	0.0019	3436	2793
932	699	921	-0.0666	3436	3677
933	484	921	0.1614	3435	3866
934	719	896	0.5460	3434	3928
935	488	921	0.4885	3434	3975
936	480	819	0.3264	3431	3972
937	870	921	0.1308	3429	3862
938	487	921	0.0426	3428	3921
939	479	921	0.4565	3427	3981
940	491	896	0.4167	3426	3995
941	476	841	0.8975	3422	3946
942	479	870	0.9940	3422	3997
943	487	870	-0.0320	3421	3686
944	483	921	0.1561	3419	3476
945	481	921	0.5470	3415	3890
946	479	896	0.1023	3414	3924
947	492	921	0.5183	3414	3929
948	486	921	0.2821	3410	3809
949	719	921	0.5829	3408	3845
950	475	921	0.8628	3407	3990
951	483	896	0.1244	3403	3283
952	489	896	0.0911	3400	3634
953	658	921	-0.1375	3400	3843
955	486	954	-0.1730	3399	3793
956	490	921	0.1944	3398	3765
957	489	921	0.6253	3397	3933
958	494	954	0.2898	3397	3694
959	477	896	0.4846	3396	3994
960	477	954	0.7933	3395	3983
961	789	954	-0.0115	3394	3682
962	738	954	0.9900	3389	3995
963	491	954	-0.0583	3388	3842
964	485	819	0.9305	3387	3964
965	738	921	0.1680	3387	3867
966	478	954	0.0553	3387	3759
967	921	954	0.2191	3385	3933
968	896	954	0.0660	3383	3871
969	493	954	0.0396	3380	3587
970	870	954	0.3326	3379	3836
971	819	921	0.6714	3379	3801
972	494	921	0.2991	3378	3775
973	487	954	0.3690	3377	3502
974	491	921	0.9724	3376	3986
975	765	954	0.2607	3374	3888
976	484	954	0.8975	3372	3946
977	819	954	0.8710	3369	3931
978	485	954	-0.0494	3366	3914
979	477	921	0.9335	3365	3984
980	483	954	0.3486	3362	3996
981	482	954	0.2295	3356	3577
982	490	954	0.5155	3355	3991
983	699	954	-0.0515	3352	3777
984	476	954	0.9569	3351	3978
986	719	985	0.2181	3349	3927
987	488	954	0.2513	3348	3949
988	488	985	0.9230	3348	3960
989	494	985	0.2289	3347	3964
990	789	921	0.7802	3346	3876
991	489	954	0.6052	3344	3831
992	841	985	-0.0588	3344	3891
993	482	985	0.9861	3340	3993
994	819	985	0.0905	3337	3698
995	476	896	-0.0434	3337	3600
996	481	985	0.0345	3335	3322
997	485	985	0.2929	3335	3938
998	480	954	-0.0077	3335	3830
999	479	954	0.1618	3333	3993
1000	841	954	-0.1165	3332	3852
1001	475	985	0.0751	3331	3440
1002	483	985	0.3719	3329	3853
1003	765	921	0.0427	3327	3793
1004	954	985	0.7571	3327	3861
1005	699	985	-0.0537	3326	3847
1006	765	985	0.0343	3323	3868
1007	484	985	0.1618	3320	3855
1008	738	896	0.0246	3319	3533
1009	841	870	0.4200	3318	3868
1010	478	985	0.7787	3317	3897
1011	490	870	-0.1461	3314	3861
1012	479	985	0.0301	3314	3626
1013	658	985	-0.0053	3312	3783
1014	492	954	0.1164	3311	3774
1015	789	985	0.2327	3304	3925
1016	487	985	0.1711	3302	3625
1017	493	985	-0.0892	3300	3857
1019	738	1018	-0.0309	3299	3677
1020	475	1018	0.1125	3298	3895
1021	481	1018	-0.0320	3296	3392
1022	658	954	0.2583	3295	3778
1023	789	1018	0.0602	3295	3972
1024	765	1018	0.2323	3294	3886
1025	476	1018	0.6764	3293	3993
1026	870	1018	0.4640	3292	3743
1027	658	1018	0.9011	3290	3948
1028	738	985	0.2789	3289	3740
1029	954	1018	0.7376	3289	3848
1030	480	985	0.6573	3288	3956
1031	492	985	0.2814	3288	3600
1032	719	954	0.3640	3287	4000
1033	841	1018	0.4936	3286	3869
1034	478	1018	0.4163	3285	3976
1035	491	985	0.7147	3283	3977
1036	484	1018	0.8904	3276	3942
1037	921	1018	-0.0259	3275	3552
1038	477	1018	0.7601	3273	3863
1039	481	954	-0.0365	3272	3795
1040	479	1018	0.2366	3272	3655
1041	490	985	0.2213	3270	3942
1042	492	1018	0.7882	3269	3981
1043	699	1018	0.0475	3266	3385
1044	985	1018	0.7203	3264	3994
1045	485	1018	0.2749	3263	3966
1046	491	1018	0.1104	3262	3778
1047	699	896	0.2969	3259	3680
1048	719	1018	0.6387	3258	3792
1049	483	1018	0.8137	3257	3992
1051	489	1018	-0.0514	3249	3694
1052	493	1050	0.9821	3247	3991
1053	476	1050	0.2246	3246	3782
1054	699	1050	0.9213	3245	3986
1055	488	1018	0.7787	3244	3961
1056	719	1050	0.3259	3244	3889
1057	765	1050	0.3197	3242	3999
1058	479	1050	0.3771	3241	3935
1059	491	1050	0.3188	3240	3837
1060	1018	1050	0.3685	3239	3611
1061	954	1050	0.0787	3238	3752
1062	896	1050	0.6757	3238	3978
1063	494	1018	0.3243	3237	3832
1064	819	1018	-0.0277	3234	3606
1065	738	1050	0.8894	3233	3947
1066	841	1050	0.9249	3232	3961
1067	484	1050	0.5145	3231	3976
1068	492	1050	-0.0508	3231	3962
1069	475	1050	-0.0515	3230	3617
1070	490	1018	0.1821	3229	3912
1071	482	1018	0.0644	3228	3370
1072	494	1050	0.0537	3225	3893
1073	985	1050	0.3800	3224	3960
1074	870	1050	0.9398	3220	3969
1075	658	1050	-0.0851	3218	3959
1076	477	1050	-0.0329	3217	3610
1077	896	985	0.1347	3214	3648
1078	483	1050	0.0848	3213	3781
1079	489	1050	0.4982	3213	3876
1080	489	985	0.4494	3213	3986
1081	487	1018	0.9665	3213	3983
1082	485	1050	0.0346	3212	3508
1083	487	1050	-0.0324	3209	3892
1084	475	954	0.7087	3206	3828
1085	921	1050	0.6037	3204	3998
1086	789	1050	-0.0958	3202	3957
1088	921	1087	0.1040	3199	3885
1089	482	1087	0.2350	3197	3869
1090	494	1087	-0.0655	3196	3621
1091	480	1050	0.3266	3193	3994
1092	1018	1087	-0.1007	3193	3622
1093	481	1050	0.3316	3192	3792
1094	481	1087	0.3319	3188	3861
1095	658	1087	0.0686	3186	3486
1096	489	1087	-0.0116	3185	3563
1097	789	1087	-0.1521	3185	3962
1098	699	1087	0.9900	3184	3995
1099	841	1087	0.6672	3184	3955
1100	486	1050	0.9066	3182	3951
1101	488	1087	0.1027	3179	3875
1102	896	1018	0.2170	3177	3875
1103	486	1018	0.5310	3175	3967
1104	483	1087	-0.0696	3174	3527
1105	488	1050	0.2047	3171	3565
1106	954	1087	0.8496	3171	3921
1107	477	985	0.1918	3168	3837
1108	921	985	0.3015	3164	3965
1109	493	1018	0.6170	3161	3933
1110	477	1087	-0.0352	3160	3976
1111	985	1087	0.1480	3156	3934
1112	485	1087	0.9102	3153	3953
1113	490	1087	0.0937	3151	3331
1115	488	1114	-0.1605	3149	3993
1116	491	1114	0.1034	3149	3741
1117	482	1114	0.5256	3149	3975
1118	479	1114	0.8235	3148	3903
1119	484	1114	0.1135	3148	3792
1120	719	1114	0.3379	3147	3773
1121	870	1087	0.4814	3146	3930
1122	480	1087	0.8591	3143	3964
1123	1087	1114	0.2563	3143	3970
1124	789	1114	0.0218	3143	3286
1125	481	1114	-0.0988	3141	3942
1126	870	1114	0.1272	3140	3716
1127	487	1114	0.8623	3135	3926
1128	896	1114	-0.0174	3133	3964
1129	479	1087	0.3944	3132	3944
1130	494	1114	0.1831	3129	3996
1131	765	1087	-0.0938	3128	3968
1132	486	985	0.0164	3126	3776
1133	480	1018	-0.1132	3123	3908
1134	819	1114	0.8104	3123	3895
1135	954	1114	0.7971	3122	3976
1136	921	1114	0.2309	3121	3983
1137	985	1114	-0.1202	3119	3846
1138	493	1114	-0.1143	3118	3667
1139	841	1114	0.4135	3116	3951
1140	738	1114	-0.0350	3111	3323
1141	490	1114	0.2867	3110	3734
1142	870	985	0.0932	3108	3972
1143	477	1114	0.9881	3108	3994
1144	719	1087	-0.0991	3105	3566
1145	488	896	-0.0244	3103	3488
1146	1018	1114	0.0365	3101	3724
1147	478	1114	0.1466	3100	3571
1149	1018	1148	0.1994	3099	3967
1150	1050	1087	0.1842	3098	3709
1151	870	1148	0.1962	3098	3429
1152	482	1148	0.8777	3097	3991
1153	699	1148	0.9802	3095	3990
1154	490	1148	0.3665	3094	3985
1155	819	1087	0.0624	3093	3954
1156	1050	1148	0.0803	3090	3884
1157	480	1148	0.9120	3089	3954
1158	1087	1148	0.0856	3088	3590
1159	481	1148	-0.0178	3087	3750
1160	477	1148	0.0646	3086	3696
1161	658	1148	0.5709	3084	3995
1162	478	1148	0.0335	3081	3420
1163	476	985	0.6850	3080	3811
1164	738	1148	0.8815	3078	3937
1165	475	1148	0.1140	3077	3435
1166	491	1087	0.5753	3076	3842
1167	479	1148	-0.1629	3075	3864
1168	493	1148	0.2061	3075	3896
1169	493	1087	0.1247	3073	3493
1170	486	1087	0.1252	3072	3537
1171	789	1148	0.0355	3072	3775
1172	841	1148	0.7739	3070	3872
1173	487	1087	0.9512	3068	3975
1174	921	1148	0.1515	3067	4000
1175	738	1087	0.1546	3066	3877
1176	475	1114	0.3665	3065	3742
1177	485	1148	0.1065	3064	3720
