# tick 14000
[agents]
entity	resources	trust_baseline	age	venture_chance
475	38216.4727	0.3535	14001	0.4000
476	39259.4375	0.1505	14001	0.4000
477	36003.0156	0.0672	14001	0.4000
478	35888.4648	-0.2501	14001	0.4000
479	43922.3516	0.4062	14001	0.4000
480	38251.9727	0.1820	14001	0.4000
481	35352.4180	0.0362	14001	0.4000
482	37196.7930	0.1083	14001	0.4000
483	42208.6328	0.3881	14001	0.4000
484	44070.9414	0.3295	14001	0.4000
485	35534.1250	-0.0857	14001	0.4000
486	35028.5820	0.0506	14001	0.4000
487	37469.8086	0.1805	14001	0.4000
488	39193.7656	0.3488	14001	0.4000
489	34326.7930	-0.2702	14001	0.4000
490	38264.3789	0.3627	14001	0.4000
491	40550.3945	0.3531	14001	0.4000
492	41471.2656	0.4483	14001	0.4000
493	35819.1367	0.1472	14001	0.4000
494	34776.4648	-0.0788	14001	0.4000
658	36220.0391	0.1627	13950	0.4000
699	35721.1367	-0.1374	13900	0.4000
719	29918.5918	-0.2379	13850	0.4000
738	42531.8516	0.4453	13800	0.4000
765	34276.5078	0.1304	13750	0.4000
789	37109.8867	0.2903	13700	0.4000
819	35654.7891	0.1452	13650	0.4000
841	33769.8828	0.0435	13600	0.4000
870	33956.2734	0.2187	13550	0.4000
896	37615.0391	0.3990	13500	0.4000
921	32478.6680	0.1386	13450	0.4000
954	39417.3320	0.4982	13400	0.4000
985	37313.0508	0.3623	13350	0.4000
1018	31267.6270	0.0939	13300	0.4000
1050	34824.9062	0.2954	13250	0.4000
1087	29582.8633	-0.0748	13200	0.4000
1114	28769.8750	0.1448	13150	0.4000
1148	33412.2422	0.2965	13100	0.4000
1184	27979.3555	-0.0927	13050	0.4000
1219	29280.0801	-0.0178	13000	0.4000
1255	28194.8457	-0.2533	12950	0.4000
1288	28817.0898	-0.0451	12900	0.4000
1328	29256.7969	0.0659	12850	0.4000
1373	35663.5664	0.4288	12800	0.4000
1405	30994.4805	0.2095	12750	0.4000
1454	34027.5469	0.4615	12700	0.4000
1502	27581.3086	0.0212	12650	0.4000
1550	29537.3164	-0.2005	12600	0.4000
1592	27694.1230	-0.0345	12550	0.4000
1641	29057.5430	0.1195	12500	0.4000
1691	26634.4180	-0.2580	12450	0.4000
1748	32649.3008	0.4186	12400	0.4000
1797	28285.3262	0.2156	12350	0.4000
1837	25062.6445	-0.1455	12300	0.4000
1886	28105.8516	0.1014	12250	0.4000
1935	24470.9590	-0.0609	12200	0.4000
1995	28953.0547	0.2927	12150	0.4000
2048	25294.7930	-0.0721	12100	0.4000
2105	25415.0078	0.1035	12050	0.4000
2153	23961.0312	-0.1700	12000	0.4000
2208	24761.8613	-0.0250	11950	0.4000
2259	30912.9062	0.4014	11900	0.4000
2316	26439.0938	0.1602	11850	0.4000
2374	30569.3711	0.3722	11800	0.4000
2447	23358.6797	-0.2070	11750	0.4000
2511	24670.9492	0.0638	11700	0.4000
2573	23502.5742	0.1065	11650	0.4000
2643	27426.5664	0.3876	11600	0.4000
2717	21352.5098	-0.0808	11550	0.4000
2771	23507.7422	0.1914	11500	0.4000
2835	25950.3086	0.2481	11450	0.4000
2893	24314.8359	0.2216	11400	0.4000
2959	24343.0898	0.2028	11350	0.4000
3035	24958.1562	0.3129	11300	0.4000
3109	21422.1719	-0.0408	11250	0.4000
3185	21479.5430	-0.0335	11200	0.4000
3255	20071.8594	0.0313	11150	0.4000
3328	27957.0059	0.4541	11100	0.4000
3391	20985.5625	-0.2073	11050	0.4000
3467	23119.3770	0.0854	11000	0.4000
3530	25107.8203	0.2177	10950	0.4000
3623	22803.9297	0.2066	10900	0.4000
3716	24559.1641	0.1700	10850	0.4000
3794	21470.0039	-0.0713	10800	0.4000
3871	24589.8340	0.3400	10750	0.4000
3961	22085.0820	0.2644	10700	0.4000
4034	21025.9766	-0.2349	10650	0.4000
4111	22358.7617	0.2571	10600	0.4000
4197	19831.2090	0.1370	10550	0.4000
4273	25483.3594	0.4641	10500	0.4000
4364	21437.7930	0.2711	10450	0.4000
4446	21100.4082	0.1701	10400	0.4000
4530	20912.5762	0.0205	10350	0.4000
4626	20300.5352	-0.2398	10300	0.4000
4721	23300.2988	0.4036	10250	0.4000
4802	24904.9922	0.4308	10200	0.4000
4896	18772.9316	0.1711	10150	0.4000
4992	20709.8965	0.1983	10100	0.4000
5075	21803.7695	0.1698	10050	0.4000
5179	22762.1074	0.3545	10000	0.4000
5268	20097.4844	0.0187	9950	0.4000
5345	17812.8496	-0.1886	9900	0.4000
5460	17860.9766	-0.2815	9850	0.4000
4294972912	19519.6953	0.3279	9750	0.4000
5707	16809.9160	-0.0821	9700	0.4000
5790	17485.5000	-0.0525	9650	0.4000
5878	15960.4316	-0.0463	9600	0.4000
5964	16269.6797	-0.2112	9550	0.4000
6058	21410.3594	0.3547	9500	0.4000
6167	20251.9102	0.2648	9450	0.4000
6265	17004.1445	-0.2718	9400	0.4000
6364	15745.7568	0.0892	9350	0.4000
6466	15510.0703	0.1764	9300	0.4000
6573	20183.7148	0.2222	9250	0.4000
6688	15588.6426	0.0271	9200	0.4000
6804	15205.0732	0.0103	9150	0.4000
6925	17462.2422	-0.0283	9100	0.4000
7042	15769.6895	-0.1669	9050	0.4000
7145	19268.2363	0.3032	9000	0.4000
7269	20854.1699	0.3993	8950	0.4000
7387	17474.7441	0.4087	8900	0.4000
7493	14438.9668	0.1216	8850	0.4000
7617	16572.2148	0.2986	8800	0.4000
7738	15943.7100	0.0227	8750	0.4000
7841	16238.4951	0.2355	8700	0.4000
