# tick 12000
[agents]
entity	resources	trust_baseline	age	venture_chance
475	35377.4727	0.3535	12001	0.4000
476	35824.4375	0.1505	12001	0.4000
477	33502.0156	0.0672	12001	0.4000
478	32693.4648	-0.2501	12001	0.4000
479	40727.3516	0.4062	12001	0.4000
480	35231.9727	0.1820	12001	0.4000
481	32809.4180	0.0362	12001	0.4000
482	34190.7930	0.1083	12001	0.4000
483	38669.6328	0.3881	12001	0.4000
484	41128.9414	0.3295	12001	0.4000
485	32729.1250	-0.0857	12001	0.4000
486	32067.5820	0.0506	12001	0.4000
487	34343.8086	0.1805	12001	0.4000
488	36344.7656	0.3488	12001	0.4000
489	31576.7930	-0.2702	12001	0.4000
490	35389.3789	0.3627	12001	0.4000
491	37322.3945	0.3531	12001	0.4000
492	38405.2656	0.4483	12001	0.4000
493	32056.1367	0.1472	12001	0.4000
494	31573.4648	-0.0788	12001	0.4000
658	32972.0391	0.1627	11950	0.4000
699	32497.1367	-0.1374	11900	0.4000
719	27582.5918	-0.2379	11850	0.4000
738	39730.8516	0.4453	11800	0.4000
765	30799.5078	0.1304	11750	0.4000
789	33459.8867	0.2903	11700	0.4000
819	32922.7891	0.1452	11650	0.4000
841	30871.8848	0.0435	11600	0.4000
870	30854.2754	0.2187	11550	0.4000
896	34563.0391	0.3990	11500	0.4000
921	29169.6680	0.1386	11450	0.4000
954	36797.3320	0.4982	11400	0.4000
985	34196.0508	0.3623	11350	0.4000
1018	28675.6270	0.0939	11300	0.4000
1050	31527.9062	0.2954	11250	0.4000
1087	26442.8633	-0.0748	11200	0.4000
1114	25539.8750	0.1448	11150	0.4000
1148	30301.2402	0.2965	11100	0.4000
1184	25620.3555	-0.0927	11050	0.4000
1219	26737.0801	-0.0178	11000	0.4000
1255	25080.8457	-0.2533	10950	0.4000
1288	25195.0898	-0.0451	10900	0.4000
1328	26045.7969	0.0659	10850	0.4000
1373	32379.5664	0.4288	10800	0.4000
1405	28204.4805	0.2095	10750	0.4000
1454	30762.5449	0.4615	10700	0.4000
1502	24661.3086	0.0212	10650	0.4000
1550	26253.3164	-0.2005	10600	0.4000
1592	25559.1230	-0.0345	10550	0.4000
1641	25779.5430	0.1195	10500	0.4000
1691	23528.4180	-0.2580	10450	0.4000
1748	29711.3008	0.4186	10400	0.4000
1797	24849.3262	0.2156	10350	0.4000
1837	22002.6445	-0.1455	10300	0.4000
1886	25071.8516	0.1014	10250	0.4000
1935	21390.9590	-0.0609	10200	0.4000
1995	26046.0547	0.2927	10150	0.4000
2048	23038.7930	-0.0721	10100	0.4000
2105	22488.0078	0.1035	10050	0.4000
2153	21569.0312	-0.1700	10000	0.4000
2208	21650.8613	-0.0250	9950	0.4000
2259	27964.9062	0.4014	9900	0.4000
2316	23285.0938	0.1602	9850	0.4000
2374	26945.3711	0.3722	9800	0.4000
2447	20410.6797	-0.2070	9750	0.4000
2511	21894.9492	0.0638	9700	0.4000
2573	20364.5742	0.1065	9650	0.4000
2643	24130.5664	0.3876	9600	0.4000
2717	18297.5098	-0.0808	9550	0.4000
2771	20585.7422	0.1914	9500	0.4000
2835	23074.3086	0.2481	9450	0.4000
2893	21460.8359	0.2216	9400	0.4000
2959	21989.0898	0.2028	9350	0.4000
3035	22284.1562	0.3129	9300	0.4000
3109	18779.1719	-0.0408	9250	0.4000
3185	18648.5430	-0.0335	9200	0.4000
3255	16808.8594	0.0313	9150	0.4000
3328	24593.0059	0.4541	9100	0.4000
3391	18397.5625	-0.2073	9050	0.4000
3467	20733.3770	0.0854	9000	0.4000
3530	21785.8203	0.2177	8950	0.4000
3623	19364.9297	0.2066	8900	0.4000
3716	22025.1641	0.1700	8850	0.4000
3794	18612.0039	-0.0713	8800	0.4000
3871	20962.8340	0.3400	8750	0.4000
3961	19266.0820	0.2644	8700	0.4000
4034	18638.9766	-0.2349	8650	0.4000
4111	19620.7617	0.2571	8600	0.4000
4197	17127.2090	0.1370	8550	0.4000
4273	21676.3594	0.4641	8500	0.4000
4364	18350.7930	0.2711	8450	0.4000
4446	18027.4082	0.1701	8400	0.4000
4530	18267.5762	0.0205	8350	0.4000
4626	17420.5352	-0.2398	8300	0.4000
4721	19748.2988	0.4036	8250	0.4000
4802	22010.9922	0.4308	8200	0.4000
4896	15613.9316	0.1711	8150	0.4000
4992	18044.8965	0.1983	8100	0.4000
5075	18752.7695	0.1698	8050	0.4000
5179	19457.1074	0.3545	8000	0.4000
5268	17136.4844	0.0187	7950	0.4000
5345	14804.8496	-0.1886	7900	0.4000
5460	14894.9756	-0.2815	7850	0.4000
4294972912	16110.6953	0.3279	7750	0.4000
5707	14164.9160	-0.0821	7700	0.4000
5790	14924.4990	-0.0525	7650	0.4000
5878	13475.4316	-0.0463	7600	0.4000
5964	13460.6797	-0.2112	7550	0.4000
6058	18121.3594	0.3547	7500	0.4000
6167	16799.9102	0.2648	7450	0.4000
6265	14476.1455	-0.2718	7400	0.4000
6364	13328.7568	0.0892	7350	0.4000
6466	12899.0703	0.1764	7300	0.4000
6573	16956.7148	0.2222	7250	0.4000
6688	12726.6426	0.0271	7200	0.4000
6804	12441.0732	0.0103	7150	0.4000
6925	14280.2422	-0.0283	7100	0.4000
7042	12719.6895	-0.1669	7050	0.4000
7145	16489.2363	0.3032	7000	0.4000
7269	17101.1699	0.3993	6950	0.4000
7387	14517.7441	0.4087	6900	0.4000
7493	11949.9668	0.1216	6850	0.4000
7617	13757.2158	0.2986	6800	0.4000
7738	12398.7100	0.0227	6750	0.4000
7841	13403.4951	0.2355	6700	0.4000
7963	15248.2070	0.3651	6650	0.4000
8068	11449.5098	-0.2504	6600	0.4000
8187	10818.3301	-0.2798	6550	0.4000
8315	12871.0869	0.1972	6500	0.4000
8454	10775.7412	-0.2208	6450	0.4000
8563	16049.4688	0.3971	6400	0.4000
8682	10743.8379	0.0297	6350	0.4000
8798	12587.4014	0.4328	6300	0.4000
8931	10599.9775	-0.2521	6250	0.4000
9059	12591.7637	0.3068	6200	0.4000
9203	12692.8701	0.1624	6150	0.4000
9345	11526.5869	0.1046	6100	0.4000
9466	10523.2686	0.2182	6050	0.4000
9618	9518.0566	-0.0578	6000	0.4000
9741	12223.0703	0.2569	5950	0.4000
9871	9745.5156	-0.0022	5900	0.4000
10008	11118.0938	0.0883	5850	0.4000
10133	13977.7461	0.4490	5800	0.4000
10277	9597.7900	-0.1615	5750	0.4000
10441	8187.8594	-0.1852	5700	0.4000
10562	10395.5645	0.2393	5650	0.4000
10703	14545.5039	0.4793	5600	0.4000
10854	9834.2812	0.2092	5550	0.4000
10997	9232.9473	-0.1531	5500	0.4000
11139	9481.8799	-0.0681	5450	0.4000
11272	14064.5576	0.4897	5400	0.4000
11440	9916.0977	0.3389	5350	0.4000
11574	11807.3154	0.3652	5300	0.4000
11703	11857.2109	0.4351	5250	0.4000
11848	8872.0840	0.0759	5200	0.4000
11997	11928.7705	0.4399	5150	0.4000
12130	7546.2842	-0.2372	5100	0.4000
12288	9666.7090	0.0232	5050	0.4000
12440	10993.7861	0.2990	5000	0.4000
12604	8533.6641	0.1449	4950	0.4000
12766	9426.5264	0.2622	4900	0.4000
12917	7578.8647	-0.1007	4850	0.4000
13068	7779.3066	0.0851	4800	0.4000
13226	7530.7935	0.1320	4750	0.4000
13375	10837.0947	0.3967	4700	0.4000
13542	9293.7754	0.0748	4650	0.4000
13702	8318.0127	0.0678	4600	0.4000
13859	10571.1299	0.3891	4550	0.4000
14024	7334.4858	0.0345	4500	0.4000
14184	7585.6982	-0.0240	4450	0.4000
14332	6332.1963	-0.1425	4400	0.4000
14481	9417.0381	0.2668	4350	0.4000
14637	7439.7720	0.0743	4300	0.4000
14804	8104.3374	0.0045	4250	0.4000
14961	6511.4199	-0.0117	4200	0.4000
15114	7018.8281	-0.0220	4150	0.4000
15287	6574.2529	-0.2019	4100	0.4000
15444	6545.0630	-0.0950	4050	0.4000
15625	8826.8818	0.4075	4000	0.4000
15791	9704.2236	0.3674	3950	0.4000
15958	7530.9297	0.0909	3900	0.4000
16122	5686.7588	-0.1940	3850	0.4000
16282	6224.7437	-0.1628	3800	0.4000
16449	5037.8057	-0.0271	3750	0.4000
16631	6462.3188	-0.2411	3700	0.4000
16813	8000.8525	0.2854	3650	0.4000
17003	6872.9688	0.1543	3600	0.4000
17169	4870.6021	-0.1571	3550	0.4000
17341	6283.1367	-0.1772	3500	0.4000
17523	6403.0981	0.2081	3450	0.4000
17728	5444.0151	0.1382	3400	0.4000
17919	6874.5210	0.2346	3350	0.4000
18106	6923.9165	0.3215	3300	0.4000
18278	5490.0576	-0.0363	3250	0.4000
18457	4869.9702	0.0181	3200	0.4000
18636	6630.0283	0.2595	3150	0.4000
18836	6861.3301	0.4010	3100	0.4000
19026	4770.9922	-0.1625	3050	0.4000
19237	6857.7998	0.3172	3000	0.4000
19430	5307.1812	-0.1096	2950	0.4000
19630	4445.5063	-0.2708	2900	0.4000
19838	4224.4526	-0.1207	2850	0.4000
20028	4694.3252	0.0183	2800	0.4000
20226	5066.6362	0.2199	2750	0.4000
20413	8017.5640	0.4823	2700	0.4000
20624	5266.2544	0.0662	2650	0.4000
20819	5607.3955	0.3579	2600	0.4000
21017	4219.2861	-0.2797	2550	0.4000
21226	6213.9180	0.4832	2500	0.4000
21421	3274.7847	-0.2161	2450	0.4000
21615	4832.9277	0.3492	2400	0.4000
21821	4031.9712	-0.0448	2350	0.4000
22021	4599.3076	0.2341	2300	0.4000
22218	5392.3481	0.2865	2250	0.4000
22433	3640.4238	-0.1300	2200	0.4000
22633	3175.5020	-0.1753	2150	0.4000
22823	3475.2939	-0.0873	2100	0.4000
23032	3248.7500	-0.0477	2050	0.4000
23247	3238.2534	-0.0209	2000	0.4000
23449	3986.5471	0.1680	1950	0.4000
23666	4785.8145	0.3958	1900	0.4000
23862	3031.8513	-0.2254	1850	0.4000
24079	5067.2109	0.4243	1800	0.4000
24275	3772.9780	0.1695	1750	0.4000
24488	3783.2593	0.2888	1700	0.4000
24716	2997.0156	-0.1391	1650	0.4000
24914	2681.9062	-0.2381	1600	0.4000
25119	2904.4363	0.1107	1550	0.4000
25347	2777.7939	0.1595	1500	0.4000
25561	2647.7366	0.1711	1450	0.4000
25790	4012.9873	0.4229	1400	0.4000
26008	1875.6830	0.0875	1350	0.4000
26262	2811.6411	0.0796	1300	0.4000
26466	1902.8605	-0.0599	1250	0.4000
26682	3084.5432	0.3504	1200	0.4000
26922	1959.6316	-0.0141	1150	0.4000
27158	2748.6050	0.2189	1100	0.4000
27370	3299.9011	0.4622	1050	0.4000
27622	1824.5850	-0.1106	1000	0.4000
27856	2326.4387	0.1444	950	0.4000
28087	1459.2054	-0.0097	900	0.4000
28313	2530.1892	0.4797	850	0.4000
28555	2715.3467	0.4808	800	0.4000
28781	1585.9978	-0.2653	750	0.4000
29016	1206.1296	-0.2995	700	0.4000
29252	933.5814	-0.1890	650	0.4000
29481	1131.0552	-0.0303	600	0.4000
29727	1269.3239	0.0722	550	0.4000
29980	831.6643	-0.1165	500	0.4000
