# tick 16000
[agents]
entity	resources	trust_baseline	age	venture_chance
475	41070.4727	0.3535	16001	0.4000
476	41908.4375	0.1505	16001	0.4000
477	37997.0156	0.0672	16001	0.4000
478	38506.4648	-0.2501	16001	0.4000
479	47282.3516	0.4062	16001	0.4000
480	40946.9727	0.1820	16001	0.4000
481	38085.4180	0.0362	16001	0.4000
482	39384.7930	0.1083	16001	0.4000
483	45342.6328	0.3881	16001	0.4000
484	47470.9414	0.3295	16001	0.4000
485	38300.1250	-0.0857	16001	0.4000
486	38135.5820	0.0506	16001	0.4000
487	40581.8086	0.1805	16001	0.4000
488	42132.7656	0.3488	16001	0.4000
489	37670.7930	-0.2702	16001	0.4000
490	41083.3789	0.3627	16001	0.4000
491	43687.3945	0.3531	16001	0.4000
492	44374.2656	0.4483	16001	0.4000
493	38795.1367	0.1472	16001	0.4000
494	37348.4648	-0.0788	16001	0.4000
658	39051.0391	0.1627	15950	0.4000
699	38290.1367	-0.1374	15900	0.4000
719	32677.5918	-0.2379	15850	0.4000
738	44843.8516	0.4453	15800	0.4000
765	37657.5078	0.1304	15750	0.4000
789	39493.8867	0.2903	15700	0.4000
819	38748.7891	0.1452	15650	0.4000
841	36606.8828	0.0435	15600	0.4000
870	36907.2734	0.2187	15550	0.4000
896	40430.0391	0.3990	15500	0.4000
921	35323.6680	0.1386	15450	0.4000
954	41928.3320	0.4982	15400	0.4000
985	40218.0508	0.3623	15350	0.4000
1018	33802.6250	0.0939	15300	0.4000
1050	37484.9062	0.2954	15250	0.4000
1087	32480.8633	-0.0748	15200	0.4000
1114	31249.8750	0.1448	15150	0.4000
1148	35935.2422	0.2965	15100	0.4000
1184	30672.3555	-0.0927	15050	0.4000
1219	32213.0801	-0.0178	15000	0.4000
1255	30770.8457	-0.2533	14950	0.4000
1288	31713.0898	-0.0451	14900	0.4000
1328	32231.7969	0.0659	14850	0.4000
1373	38733.5664	0.4288	14800	0.4000
1405	33627.4805	0.2095	14750	0.4000
1454	37064.5469	0.4615	14700	0.4000
1502	30109.3086	0.0212	14650	0.4000
1550	32389.3164	-0.2005	14600	0.4000
1592	30857.1230	-0.0345	14550	0.4000
1641	32040.5430	0.1195	14500	0.4000
1691	29720.4180	-0.2580	14450	0.4000
1748	36234.3008	0.4186	14400	0.4000
1797	31161.3262	0.2156	14350	0.4000
1837	27369.6445	-0.1455	14300	0.4000
1886	30509.8516	0.1014	14250	0.4000
1935	26927.9590	-0.0609	14200	0.4000
1995	31800.0547	0.2927	14150	0.4000
2048	27836.7930	-0.0721	14100	0.4000
2105	28024.0078	0.1035	14050	0.4000
2153	26106.0312	-0.1700	14000	0.4000
2208	27223.8613	-0.0250	13950	0.4000
2259	33829.9062	0.4014	13900	0.4000
2316	29611.0938	0.1602	13850	0.4000
2374	33037.3711	0.3722	13800	0.4000
2447	26680.6797	-0.2070	13750	0.4000
2511	26909.9492	0.0638	13700	0.4000
2573	26305.5742	0.1065	13650	0.4000
2643	30858.5664	0.3876	13600	0.4000
2717	24359.5098	-0.0808	13550	0.4000
2771	25944.7422	0.1914	13500	0.4000
2835	28895.3086	0.2481	13450	0.4000
2893	26710.8359	0.2216	13400	0.4000
2959	27247.0898	0.2028	13350	0.4000
3035	27559.1562	0.3129	13300	0.4000
3109	23832.1719	-0.0408	13250	0.4000
3185	24223.5430	-0.0335	13200	0.4000
3255	22998.8594	0.0313	13150	0.4000
3328	30557.0059	0.4541	13100	0.4000
3391	23367.5625	-0.2073	13050	0.4000
3467	26080.3770	0.0854	13000	0.4000
3530	28068.8203	0.2177	12950	0.4000
3623	25344.9297	0.2066	12900	0.4000
3716	27808.1641	0.1700	12850	0.4000
3794	23977.0039	-0.0713	12800	0.4000
3871	26861.8340	0.3400	12750	0.4000
3961	25003.0820	0.2644	12700	0.4000
4034	24237.9766	-0.2349	12650	0.4000
4111	25117.7617	0.2571	12600	0.4000
4197	22642.2090	0.1370	12550	0.4000
4273	28462.3594	0.4641	12500	0.4000
4364	24311.7930	0.2711	12450	0.4000
4446	23669.4082	0.1701	12400	0.4000
4530	23948.5762	0.0205	12350	0.4000
4626	22913.5352	-0.2398	12300	0.4000
4721	26604.2988	0.4036	12250	0.4000
4802	27846.9922	0.4308	12200	0.4000
4896	21351.9316	0.1711	12150	0.4000
4992	23296.8965	0.1983	12100	0.4000
5075	25240.7695	0.1698	12050	0.4000
5179	25120.1074	0.3545	12000	0.4000
5268	22937.4844	0.0187	11950	0.4000
5345	20891.8496	-0.1886	11900	0.4000
5460	20635.9766	-0.2815	11850	0.4000
4294972912	22721.6953	0.3279	11750	0.4000
5707	19635.9160	-0.0821	11700	0.4000
5790	20274.5000	-0.0525	11650	0.4000
5878	18398.4316	-0.0463	11600	0.4000
5964	18939.6797	-0.2112	11550	0.4000
6058	24862.3594	0.3547	11500	0.4000
6167	23073.9102	0.2648	11450	0.4000
6265	20182.1445	-0.2718	11400	0.4000
6364	18193.7578	0.0892	11350	0.4000
6466	18294.0703	0.1764	11300	0.4000
6573	22871.7148	0.2222	11250	0.4000
6688	17994.6426	0.0271	11200	0.4000
6804	17975.0742	0.0103	11150	0.4000
6925	20124.2422	-0.0283	11100	0.4000
7042	18146.6895	-0.1669	11050	0.4000
7145	21886.2363	0.3032	11000	0.4000
7269	23450.1699	0.3993	10950	0.4000
7387	20593.7441	0.4087	10900	0.4000
