# tick 8000
[agents]
entity	resources	trust_baseline	age	venture_chance
874	475	873	-0.3015	7299	7842
875	487	873	-0.1611	7298	7551
876	479	873	-0.2435	7296	7944
877	494	873	-0.3284	7295	7878
971	955	4294967861	-0.1172	7126	7949
879	747	873	0.0463	7293	7878
880	476	873	-0.0986	7291	7247
970	491	955	-0.0022	7126	7904
882	700	873	0.0038	7287	7506
883	486	873	0.0580	7281	7960
969	700	955	-0.1126	7134	7967
968	955	4294968111	-0.2378	7134	7807
886	488	873	-0.0935	7272	7954
887	479	818	-0.1681	7269	7575
888	766	873	-0.1064	7265	7455
889	477	873	-0.0972	7264	7673
890	493	873	-0.3420	7263	7874
891	494	818	-0.0937	7263	7702
892	660	873	0.0101	7261	7970
893	873	4294967884	-0.2451	7261	7792
894	491	873	-0.0196	7257	7940
967	475	955	-0.0560	7135	7540
896	478	4294968111	0.0473	7251	7917
898	483	873	0.5884	7249	7992
899	700	897	-0.1683	7249	7739
900	480	897	0.9861	7247	7993
901	488	897	-0.1057	7247	7965
902	476	897	-0.2443	7247	7983
903	479	897	-0.0325	7244	7544
904	897	4294968111	-0.0782	7244	7529
966	492	955	-0.0914	7135	7972
906	873	4294968111	0.2389	7240	7961
907	489	897	-0.2257	7240	7861
908	766	897	-0.1486	7239	7753
909	660	897	0.3018	7238	7977
910	483	897	-0.0689	7235	7426
965	478	955	-0.0790	7136	7574
912	490	873	-0.1973	7232	7756
913	723	897	0.7994	7231	7985
914	818	873	-0.0844	7227	7698
915	487	897	-0.4600	7225	7911
916	818	897	-0.1198	7224	7899
917	897	8589935100	-0.1145	7223	7868
918	491	897	0.1305	7221	7903
919	494	897	-0.1628	7219	7839
920	484	873	-0.0614	7217	7491
921	486	897	0.1769	7216	7940
922	489	873	0.1054	7210	7680
923	484	897	-0.0524	7207	7496
924	478	897	-0.1063	7205	7514
925	480	873	0.6348	7202	7955
927	483	926	-0.2006	7197	7708
928	491	926	0.1387	7196	7811
929	873	8589935100	-0.3490	7194	7996
930	897	926	-0.2001	7194	7784
931	873	926	0.0710	7193	7925
932	926	8589935100	-0.0101	7192	7609
933	486	926	-0.1018	7192	7749
934	926	4294968111	-0.0746	7192	7954
935	480	926	-0.3056	7191	7935
936	492	873	-0.2342	7189	7703
937	475	897	0.1760	7188	7940
938	478	926	-0.2350	7187	7978
939	766	926	-0.0623	7184	7495
940	723	926	-0.1377	7182	7731
941	494	926	0.0417	7174	7979
942	475	926	-0.0062	7172	7993
943	477	897	-0.0214	7171	6689
944	493	926	0.2897	7166	7875
964	489	955	-0.1405	7137	7795
946	490	926	-0.0969	7162	7891
947	478	873	-0.2354	7159	7856
948	476	926	-0.0562	7158	7683
949	926	4294967861	0.0938	7157	7861
950	747	897	-0.3298	7156	7926
951	487	926	-0.1526	7156	7760
952	488	926	-0.1293	7155	7957
953	897	4294967884	-0.1304	7151	7930
954	492	897	-0.1283	7150	7928
956	818	926	-0.2837	7148	7834
957	926	955	-0.0967	7146	7998
958	494	955	0.0141	7142	7827
959	493	955	-0.2686	7141	7969
960	490	897	-0.3169	7140	7902
961	489	926	-0.0396	7139	7646
4294968145	873	4294967861	-0.3014	7094	7983
4294968287	747	955	0.0048	7094	7858
4294968258	493	989	-0.0470	7092	7642
4294968241	478	989	0.2195	7091	7893
4294968207	491	989	-0.2374	7090	7888
4294968201	766	989	-0.2120	7090	7927
4294968191	484	989	-0.2374	7090	7948
4294968181	476	955	-0.0594	7090	7863
4294968180	492	989	-0.1061	7086	7905
4294968177	989	4294968111	-0.2045	7084	7667
4294968174	723	989	-0.1932	7082	7997
4294968168	483	989	-0.1735	7081	7754
4294968167	484	926	-0.3140	7081	7938
4294968166	700	989	-0.1179	7074	7960
4294968164	477	989	-0.1473	7072	7949
4294968163	955	989	-0.2941	7068	7966
4294968162	487	989	-0.0713	7067	7851
4294968161	480	989	-0.1755	7063	7753
4294968160	989	4294967884	-0.0782	7060	7965
4294968159	488	955	-0.2848	7059	7984
4294968158	818	989	-0.2299	7057	7773
4294968157	989	8589935100	-0.2608	7056	7966
4294968156	475	989	-0.2343	7055	7762
4294968155	484	955	-0.1680	7054	7693
4294968154	477	955	-0.3013	7053	7996
4294968152	660	926	-0.2119	7052	7994
4294968151	747	989	0.0679	7052	7765
4294968149	897	989	-0.0689	7049	7792
4294968148	818	4294968150	0.0730	7048	7960
4294968147	766	4294968150	0.0100	7048	7900
4294968146	723	4294968150	-0.1629	7047	7806
994	476	4294968150	-0.2691	7045	7979
995	483	955	-0.2007	7044	7716
996	989	4294968150	-0.3370	7042	7934
997	926	4294968150	0.0452	7038	7888
998	489	989	-0.2440	7037	7925
999	989	4294967861	0.2041	7037	7995
1000	484	4294968150	-0.1684	7037	7953
1001	479	4294968150	-0.1496	7036	7871
1002	897	4294968150	-0.1898	7032	7663
1003	477	4294968150	-0.2158	7031	7710
1004	492	4294968150	-0.0759	7030	7432
1005	873	4294968150	-0.3261	7030	7892
1006	483	4294968150	-0.0916	7025	7257
1007	487	4294968150	-0.1687	7022	7726
1008	897	4294967861	-0.2411	7021	7951
1009	491	4294968150	0.2174	7020	7799
