# tick 14000
[agents]
entity	resources	trust_baseline	age	venture_chance
475	6892.4727	0.3535	14001	0.4000
476	1031.4375	0.1505	14001	0.4000
477	3438.0137	0.0672	14001	0.4000
478	760.4648	-0.2501	14001	0.4000
479	6108.3491	0.4062	14001	0.4000
480	1634.9717	0.1820	14001	0.4000
660	187.0381	0.1627	13950	0.4000
8589941223	423.3697	-0.1913	1650	0.4000
483	5729.6348	0.3881	14001	0.4000
484	3754.9409	0.3295	14001	0.4000
4294967884	1970.4531	0.1096	13800	0.4000
17179873571	1060.0905	0.3126	2450	0.4000
487	2899.8096	0.1805	14001	0.4000
488	1910.7671	0.3488	14001	0.4000
8589935308	723.1955	0.0718	2750	0.4000
490	5995.3789	0.3627	14001	0.4000
491	8526.3945	0.3531	14001	0.4000
492	9565.2656	0.4483	14001	0.4000
493	73.1360	0.1472	14001	0.4000
12884902719	1123.1622	0.0103	2050	0.4000
4294967861	3499.8320	0.3158	13750	0.4000
8589936843	685.2640	-0.1121	650	0.4000
723	5779.2012	0.3664	13650	0.4000
747	2149.0781	0.2761	13600	0.4000
766	9179.7500	0.4544	13550	0.4000
818	6835.4551	0.2908	13450	0.4000
4294968111	4160.0166	0.3556	13400	0.4000
989	1589.9966	0.2725	13100	0.4000
8589937022	281.3348	0.3264	5300	0.4000
25769807122	677.5608	0.3022	350	0.4000
926	4510.1719	0.3869	13200	0.4000
12884909522	319.4814	-0.1983	1050	0.4000
4294968150	1218.1738	0.0590	13050	0.4000
1018	1887.7388	0.3272	13000	0.4000
7270	236.2495	0.1914	3100	0.4000
1089	7390.1621	0.4827	12900	0.4000
21474838979	681.5041	0.4622	950	0.4000
4294968677	1795.6016	0.2984	12300	0.4000
1198	1923.0459	-0.0071	12750	0.4000
1236	6878.2192	0.4908	12700	0.4000
8570	795.3065	0.1276	1250	0.4000
1310	836.7847	0.0615	12600	0.4000
12884906691	355.2899	0.1062	550	0.4000
4294968716	537.3379	0.1954	12350	0.4000
8589941653	93.3585	0.1318	1300	0.4000
1480	6373.4023	0.4540	12200	0.4000
4294974937	199.2734	0.0265	700	0.4000
17179875797	226.6749	0.1330	250	0.4000
1613	95.5874	0.3066	12000	0.4000
4294969334	1889.7290	0.4303	11150	0.4000
