# tick 20000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
8589944198	475	12884910244	-0.7223	5433	20000
17179870604	1866	17179870748	-0.1743	68	19981
2123	1348	1866	-0.7524	17629	19989
4294967881	475	503	1.0000	19948	20000
8589945156	12884902614	12884912485	0.5640	340	19980
25769814186	2825	30064781834	0.9138	1787	19955
11047	1866	10730	-0.5387	13137	19912
11600	1393	10730	-0.9980	12948	19999
8589946156	10730	25769812374	-0.2726	99	19990
8589937406	12884910346	30064777418	-0.9093	562	19971
2868	475	2825	-0.8899	17023	19973
4294969511	11439	8589947326	-0.4357	1697	19983
17179870679	11439	17179877594	-0.6778	1097	19934
21474840410	7558	17179870748	-0.2667	69	19980
8589941262	12884908770	51539620808	0.2573	1390	19962
4294977002	10730	30064781834	0.9425	1713	19988
12884906266	475	17179873634	-0.4685	2258	19960
8589948717	17179870748	30064781834	0.8201	69	19985
8589941132	1348	30064777418	-0.5627	540	19993
12884907919	11439	12884902614	0.3834	3561	19932
17179872947	1393	12884902614	-0.7798	3581	19977
4294975421	8589947326	17179873634	-0.9802	1691	19990
1247	1232	4294967997	-0.7375	18536	19988
12884910494	2212	12884910244	-0.5912	5380	19906
12884907590	4294967997	12884910244	-0.7195	5321	19887
2941	1866	2825	-0.8279	16979	19938
30064775398	10730	17179877594	-0.1669	1084	19977
17179872986	17179870040	30064777418	0.4623	72	19957
17179877459	1393	12884908770	-0.0905	1389	19942
8589936236	2825	51539620808	-0.4879	1537	19942
8589948532	1232	12884908770	-0.8006	1389	19953
10700	2825	10460	0.0820	13261	19909
2231	475	2212	-0.6171	17532	19978
10745	7558	10730	0.9455	13244	19972
17179870617	2825	12884908770	-0.1751	1344	19807
30064777224	2825	17179873634	0.5587	2233	19963
12884906324	7558	17179873634	-0.7489	2289	19959
12884913441	17179870748	51539620808	0.3378	77	19973
8589944606	1393	12884910346	-0.0195	938	19827
55834585960	11439	30064781834	-0.7267	1791	19912
8589940838	475	8589939079	-0.9011	5625	19948
10531	1348	10460	-0.2782	13327	19992
8589938369	1232	51539620808	0.9685	1542	19984
8589944813	503	8589939079	-0.5994	5848	19913
8589945193	12884902614	12884910244	-0.6001	3583	19985
12884911114	7558	12884910244	-0.5869	5420	19979
11795	2825	11439	0.1485	12882	19996
17179877362	1866	17179876945	-0.5466	564	19991
8589948436	12884910346	30064781834	-0.4837	944	19891
12884905609	10460	30064781834	-0.2745	1795	19974
8589936110	2825	12884902614	-0.5640	3546	19928
25769813156	12884910244	17179873634	-0.6921	2262	19937
17179870859	2825	12884910346	-0.4530	940	19947
2867	1232	2825	-0.9276	17025	19994
8589937405	7558	30064777418	-0.7537	564	19989
10804	1866	10460	-0.7027	13227	19914
8589948902	12884908770	17179870748	0.5088	78	19971
8589948754	25769812374	42949679366	-0.2097	78	19954
12884903780	1866	12884902614	-0.9394	3415	19979
55834577764	8589947326	12884912485	-0.5113	306	19942
4294983196	7558	12884912485	0.1396	313	19916
8589944283	8589939079	12884910346	-0.9743	941	19987
8589949804	17179873634	30064777418	-0.6537	565	19898
17179880246	10460	12884910346	-0.7929	942	19933
12884906738	8589939079	12884910244	0.5910	5421	19996
8589945116	12884908770	17179870834	0.0886	768	19995
12884910187	1348	12884910244	-0.6699	5267	19988
4294969291	10730	30064777418	-0.2687	486	19999
4294973896	1348	8589939079	-0.7162	5829	19992
1415	1232	1393	0.3823	18332	19987
51539615924	8589947326	17179877594	-0.6808	983	19999
42949675292	12884902614	30064781834	0.8085	1795	19996
30064784528	4294967997	12884912485	-0.2555	343	20000
11523	1348	10730	-0.6294	12971	19867
4294981208	1393	12884912485	0.4040	315	19886
17179883622	1232	12884910244	-0.8318	5255	19972
8589936073	1866	12884910346	0.9940	891	19997
34359748606	503	17179876945	-0.6413	635	19992
4294972678	10460	8589939079	-0.9011	5769	19948
2225	1348	2212	-0.7097	17540	19999
1320	475	1232	0.6049	18440	19914
17179869857	12884912485	51539620808	0.9861	343	19993
1239	503	1232	-0.4131	18543	19979
42949675821	12884910244	30064777418	0.9781	599	19999
8589944743	503	12884910346	-0.9051	944	19991
4294969043	475	12884908770	-0.4374	1317	19878
2267	1393	2212	0.9379	17497	19968
4294976027	1393	8589939079	-0.6235	5790	19889
10903	10730	4294967997	-0.8346	13189	19953
12884905685	17179873634	30064781834	-0.7946	1797	19930
12884902553	1348	12884902614	-0.6747	3489	19957
8589950401	11439	25769812374	-0.1155	79	19970
12884914369	7558	8589939079	-0.5210	5560	19747
21474840801	17179877594	25769812374	0.0582	80	19992
21474837738	2212	30064781834	0.7979	1797	19989
12884918010	12884910244	12884910346	-0.7532	949	19942
8589936395	503	8589947326	0.9334	1672	19974
8589938374	17179876945	30064777418	-0.3604	507	19961
12884905576	12884902614	12884908770	0.1686	1382	19994
4294976827	2825	17179877594	-0.2545	1085	19827
30064775392	4294967997	17179870834	-0.4055	793	19968
11142	1232	10460	-0.9286	13102	19995
1473	1348	1393	-0.8104	18265	19895
8589936098	12884908770	17179877594	0.0729	1081	19968
2892	1393	2825	-0.6872	17008	19957
25769809234	12884908770	30064781834	-0.1707	1348	19992
11492	503	11439	0.7532	12984	19993
12884904844	8589939079	30064777418	-0.4668	548	19860
17179881472	11439	17179870748	-0.0207	81	19940
8384	503	7558	-0.6168	14152	19935
10702	475	10460	0.5352	13260	19983
21474842638	4294967997	51539620808	0.2670	1352	19975
4294979699	10460	8589947326	-0.8868	1691	19996
1395	1393	4294967997	0.8367	18348	19997
17179874411	4294967997	12884908770	-0.7778	1379	19966
12884906292	1232	17179873634	-0.0948	2276	19994
30064774093	1866	8589947326	-0.9169	1647	19966
12884909280	1866	12884910244	-0.9980	5379	19999
12884902669	4294967997	30064777418	-0.5899	549	19995
11712	10730	11439	-0.5836	12907	19903
8145	7558	4294967997	-0.7954	14255	19977
12884907250	2825	12884910244	-0.6701	5233	19956
7752	1348	7558	-0.8675	14417	19929
30064779424	17179870748	17179873634	-0.1714	99	19944
8589936233	475	8589947326	0.1203	1669	19979
8589950264	2212	17179870748	-0.2722	85	19991
17179873132	17179870834	30064777418	-0.4968	567	19868
17179869942	17179873634	25769812374	-0.4825	85	19979
4294974456	1232	8589939079	-0.7133	5834	19970
17179870250	12884912485	30064777418	-0.1692	343	19982
11473	7558	11439	-0.1862	12992	19981
4294977536	17179877594	51539620808	0.3957	1035	19812
1365	1348	4294967997	-0.4957	18387	19812
17179877546	12884908770	17179873634	-0.5603	1399	19958
21474839811	2212	30064777418	0.8843	569	19999
8589949037	4294967997	17179870748	0.0226	86	19964
21474839407	10460	30064777418	-0.1925	572	19958
8589935389	1348	51539620808	0.1048	1454	19994
68719482664	1866	12884912485	-0.3932	345	19987
17179880041	2825	30064777418	0.9665	572	19983
25769817749	10730	12884908770	0.8475	1392	19987
8060	1866	7558	-0.7214	14292	19944
12884909027	1348	12884908770	0.9763	1363	19988
1430	503	1393	-0.7704	18316	19980
12884903282	17179870748	17179876945	-0.3211	87	19988
17179878787	11439	17179876945	-0.5175	601	19972
8589938429	17179873634	51539620808	0.9161	1544	19998
8589938466	503	30064781834	-0.5436	1743	19841
8589937927	1348	8589947326	-0.5871	1657	19849
8589938484	475	12884902614	-0.8469	3537	19917
4294977887	8589947326	12884902614	0.9980	1690	19999
30064772345	2212	12884902614	-0.6660	3568	19797
10535	503	10460	-0.9157	13327	20000
21474850048	11439	17179873634	-0.7268	2187	19978
38654710718	10730	51539620808	0.7742	1547	19974
25769807799	12884908350	12884910244	-0.0020	2730	17270
4294975106	503	12884902614	-0.9234	3505	19978
2851	503	2825	-0.7833	17033	19960
25769815393	30064777418	30064781834	0.9704	572	19985
8589941250	7558	12884908770	0.8300	1399	19998
1920	1393	1866	0.3771	17800	19969
11692	10460	11439	-0.4809	12917	19760
