# tick 12000
[agents]
entity	resources	trust_baseline	age	venture_chance
8589936732	1054	8589940415	0.9588	2256	11979
4294968228	475	957	-0.0129	11045	11950
4294968227	484	957	-0.1132	11044	11829
4294968225	476	957	-0.2270	11040	11757
17179872394	8589940965	8589941695	0.2931	1110	11856
4294968223	487	957	-0.1005	11039	11581
4294968222	488	957	-0.0915	11038	11612
4294968221	490	957	0.0498	11037	11965
4294968220	479	957	-0.0412	11026	11785
17179871548	4294971634	17179873444	0.5246	672	11988
4294968216	957	4294968036	-0.3989	11024	11999
4294968214	478	957	0.2837	11023	11979
4294968213	957	4294967803	-0.0469	11019	11982
17179870896	7176	4294974604	-0.0689	744	11917
4294968211	957	4294968065	-0.0385	11017	11525
4294968209	477	840	-0.1944	11017	11874
4294968206	485	957	-0.1707	11016	11902
12884905605	1771	4294969961	-0.2154	305	11846
5157	477	8589939109	-0.1137	5060	11890
7592	4294973659	8589939198	0.2346	506	11787
12884904526	1771	7372	-0.1108	1606	11557
4294968201	492	957	-0.1737	11000	11781
4294968199	480	957	-0.1044	10999	11731
12884905390	840	8589936888	0.0033	617	11990
4294968197	488	4294968200	-0.2081	10996	11905
961	475	4294968200	-0.2128	10995	11915
962	478	4294968200	-0.1790	10990	11715
963	4294968065	4294968200	-0.1437	10990	11514
964	487	4294968200	-0.2021	10989	11950
965	4294967969	4294968200	-0.0068	10988	11802
966	664	957	-0.1021	10987	11811
967	485	4294968200	-0.1381	10986	11932
968	795	957	0.0856	10986	11851
969	490	4294968200	-0.2741	10977	11999
970	477	4294968200	-0.0808	10977	11288
971	957	4294968200	0.1650	10976	11980
972	957	4294967924	-0.3735	10975	11984
4294974411	8589940965	12884906909	0.0193	1430	11985
974	664	4294968200	0.0004	10971	11944
4294971642	4294968200	8589939109	0.0782	5122	11988
976	483	4294968200	-0.2018	10970	11934
977	869	4294968200	-0.1636	10966	11944
978	4294967803	4294968200	0.0023	10966	11351
979	479	4294968200	-0.3999	10963	11877
980	4294968036	4294968200	-0.1147	10962	11959
981	957	4294967969	-0.0929	10959	11860
4294974902	2674	12884906441	-0.3614	49	11951
983	476	4294968200	0.0486	10956	11831
984	492	4294968200	-0.1525	10953	11801
985	795	4294968200	0.0879	10953	11977
986	480	4294968200	-0.0790	10950	11440
988	485	987	-0.0225	10948	11996
989	664	987	0.0073	10945	11612
8589937178	2129	3907	0.0000	6701	5299
991	491	4294968200	0.0202	10941	11616
8589941347	4453	8589935842	-0.1072	1721	11758
993	987	4294967803	-0.1782	10940	11770
994	869	987	-0.1541	10940	11978
995	4294967924	4294968200	-0.1378	10939	11632
996	987	4294967969	-0.2253	10936	11971
8589938896	5370	12884906909	-0.0743	1430	11855
998	478	987	0.0505	10929	11792
999	491	987	-0.2527	10927	11960
1000	480	987	-0.1885	10927	11978
1001	486	957	-0.1234	10926	11808
1002	493	4294968200	-0.1203	10926	11758
1003	477	957	-0.2922	10925	11894
1004	476	987	-0.1134	10925	11992
1005	479	987	-0.0915	10924	11863
12884905674	4294971145	8589936976	0.0165	4342	11918
1007	987	4294968200	-0.2102	10923	11904
1008	492	987	0.9861	10923	11993
1009	488	987	-0.0164	10921	11730
8589935531	4294968439	4294972445	-0.0310	3337	11856
1011	487	987	-0.1782	10920	11855
7588	4790	17179875804	0.7275	512	11948
1013	840	987	0.2978	10917	11953
8589939783	4294968911	12884906909	-0.0894	1430	11481
1015	475	987	-0.1036	10915	11777
1016	987	4294967924	0.0539	10914	11797
1017	483	957	0.2652	10912	11837
4294975110	987	7734	-0.0963	411	11988
1019	493	987	-0.0362	10909	11868
