# tick 24000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
475	2143.4731	0.3535	24001	0.4000	1,2,1	0.5000	25
8589948195	1877.1523	0.1310	5500	0.4000	1,1,3	0.5000	23
4294978330	896.0830	-0.1041	4400	0.4000	1,2,2	0.5000	26
8589939079	5670.8599	0.0727	9850	0.4000	0,0,1	0.5000	1
479	284.1245	-0.0857	24001	0.4000	3,2,1	0.5000	57
480	1208.0625	0.4021	24001	0.4000	0,3,3	0.5000	15
8589945089	2440.4448	-0.1719	3550	0.4000	2,2,3	0.5000	43
8589944423	355.5920	0.3793	950	0.4000	1,0,0	0.5000	16
4294981821	1858.9829	-0.1817	9000	0.4000	2,2,1	0.5000	41
9531	1022.5435	-0.1913	17700	0.4000	2,2,1	0.5000	41
8589948205	68.0530	0.0136	900	0.4000	1,2,2	0.5000	26
503	1641.7998	0.4325	24001	0.4000	0,3,0	0.5000	12
4294972176	877.9342	-0.0306	1000	0.4000	2,3,2	0.5000	46
5031	218.7051	0.3873	19700	0.4000	2,0,0	0.5000	32
4294967865	1301.6689	0.1746	23700	0.4000	3,1,2	0.5000	54
4294967997	2083.8486	0.3743	23900	0.4000	3,3,0	0.5000	60
12445	672.0762	0.2786	16650	0.4000	2,1,2	0.5000	38
4294979014	119.2593	-0.0035	6350	0.4000	0,2,3	0.5000	11
8589948751	175.8259	0.1487	7750	0.4000	3,2,1	0.5000	57
4294982993	421.0486	0.3083	2350	0.4000	3,2,0	0.5000	56
4294976772	3311.3674	-0.2458	3800	0.4000	1,2,2	0.5000	26
8589951062	69.8794	0.2554	2550	0.4000	3,3,1	0.5000	61
13818	1461.8540	-0.0558	16200	0.4000	0,1,3	0.5000	7
3257	2095.1372	-0.0389	20750	0.4000	3,3,3	0.5000	63
12884907697	171.3810	-0.2024	100	0.4000	0,3,3	0.5000	15
30064777491	1702.8550	-0.1392	1100	0.4000	1,1,0	0.5000	20
4294983123	2904.3564	-0.2565	3600	0.4000	1,2,0	0.5000	24
8589935373	327.9062	0.1460	23150	0.4000	2,3,1	0.5000	45
8589943552	1645.4684	0.0077	1850	0.4000	3,2,1	0.5000	57
4294976657	1877.4340	-0.2254	2300	0.4000	3,3,1	0.5000	61
4294973528	424.4612	-0.1775	6450	0.4000	1,1,1	0.5000	21
4294977480	2565.4663	-0.1905	2500	0.4000	2,1,1	0.5000	37
21474851451	570.6763	-0.2193	6250	0.4000	0,3,0	0.5000	12
12884914361	477.6748	0.4103	1900	0.4000	2,3,2	0.5000	46
1059	468.2324	0.4055	22800	0.4000	3,3,1	0.5000	61
12884904749	1937.1616	0.4802	2250	0.4000	1,2,3	0.5000	27
4294983321	1545.4189	-0.1666	3250	0.4000	0,1,2	0.5000	6
8589946157	1551.6426	0.0599	4100	0.4000	2,2,3	0.5000	43
8589943569	1213.8066	0.0556	2700	0.4000	0,3,1	0.5000	13
1232	479.0361	0.2243	22550	0.4000	3,0,0	0.5000	48
8589936955	1289.7422	0.1166	1400	0.4000	3,1,2	0.5000	54
10460	1136.2307	0.3219	17350	0.4000	2,0,2	0.5000	34
8589938402	262.9252	0.4962	50	0.4000	1,2,3	0.5000	27
4294974895	1093.9679	0.4143	2750	0.4000	0,3,3	0.5000	15
8589946575	31.9913	-0.1935	550	0.4000	1,1,2	0.5000	22
4294981345	2984.1758	-0.2675	2100	0.4000	2,1,0	0.5000	36
4294982778	928.7330	0.2484	3400	0.4000	3,3,1	0.5000	61
8589937076	541.8724	-0.2909	1600	0.4000	0,2,0	0.5000	8
1617	1810.4268	-0.1892	22100	0.4000	3,1,3	0.5000	55
17179882462	600.9434	-0.1870	6300	0.4000	3,2,2	0.5000	58
4294979206	267.8763	-0.1989	5850	0.4000	2,1,0	0.5000	36
4294979341	2080.8047	0.0179	7000	0.4000	2,3,2	0.5000	46
4294970865	201.0024	0.1105	3650	0.4000	3,3,1	0.5000	61
1866	2119.6582	0.1821	21850	0.4000	1,3,0	0.5000	28
8589937967	1324.2207	0.1511	1700	0.4000	0,1,3	0.5000	7
8589949759	1038.5869	0.3198	4000	0.4000	0,2,3	0.5000	11
4223	577.3862	0.1425	20150	0.4000	3,2,2	0.5000	58
8589943680	3723.2515	0.2418	6150	0.4000	2,2,0	0.5000	40
4294973495	865.7820	0.1480	8150	0.4000	2,2,0	0.5000	40
8589946840	2052.0632	-0.1064	2450	0.4000	0,1,3	0.5000	7
25769808237	336.4663	0.0999	350	0.4000	0,3,3	0.5000	15
8589943630	3006.4666	-0.0124	3150	0.4000	2,1,0	0.5000	36
4294971958	60.6320	-0.1514	8350	0.4000	1,0,0	0.5000	16
8589945746	2856.6357	0.0198	7800	0.4000	0,3,0	0.5000	12
4294970069	2210.7339	0.4441	4800	0.4000	2,0,1	0.5000	33
4294969805	1672.3289	0.1332	8200	0.4000	1,2,1	0.5000	25
4294975536	1424.4924	-0.1688	2200	0.4000	1,0,1	0.5000	17
4294969654	1120.7791	0.2984	2400	0.4000	1,0,0	0.5000	16
2755	225.4775	-0.0154	21100	0.4000	0,0,0	0.5000	0
2825	188.4634	-0.0700	21050	0.4000	3,1,2	0.5000	54
4294976176	1768.7285	0.3526	6400	0.4000	3,2,1	0.5000	57
8589948254	96.3651	-0.2713	1650	0.4000	1,3,1	0.5000	29
4294979955	2549.7273	0.1109	4950	0.4000	3,2,1	0.5000	57
8589945892	308.1192	0.1281	800	0.4000	0,0,0	0.5000	0
4294979120	1104.7476	0.1448	8700	0.4000	3,1,1	0.5000	53
4294971653	2328.4658	0.2063	3300	0.4000	0,3,0	0.5000	12
12884914155	476.9419	0.3332	1250	0.4000	1,2,2	0.5000	26
4294973713	2028.0215	0.0617	8500	0.4000	0,0,3	0.5000	3
8589939062	2717.1328	0.2119	3200	0.4000	1,0,2	0.5000	18
8589946862	4205.2861	0.0655	4050	0.4000	0,1,3	0.5000	7
4294970973	2407.5049	-0.2538	7950	0.4000	3,1,0	0.5000	52
12884912450	15.8150	0.0370	1950	0.4000	0,2,1	0.5000	9
4294981764	2610.7644	-0.2772	5100	0.4000	3,2,3	0.5000	59
21474837390	745.2141	-0.0276	7700	0.4000	0,2,1	0.5000	9
12884911043	1133.7202	0.3991	1450	0.4000	0,1,1	0.5000	5
4294978925	641.5933	-0.0058	7600	0.4000	0,3,3	0.5000	15
8589944819	1140.2192	-0.1340	1800	0.4000	0,0,0	0.5000	0
4294971594	2040.9827	0.0925	2650	0.4000	1,1,1	0.5000	21
4294977495	1155.9004	-0.1089	7450	0.4000	0,3,1	0.5000	13
4294968576	1003.4155	-0.2962	7400	0.4000	2,2,2	0.5000	42
4294976777	2864.2839	0.2786	2850	0.4000	2,0,1	0.5000	33
8589950124	777.8513	-0.2346	2050	0.4000	0,3,2	0.5000	14
4294981604	1189.5753	0.4345	2000	0.4000	2,3,2	0.5000	46
4294976242	3527.0630	-0.0036	7200	0.4000	3,2,0	0.5000	56
8589944644	2120.9731	0.1740	3050	0.4000	3,2,1	0.5000	57
4294972708	733.2407	0.4243	7100	0.4000	0,3,3	0.5000	15
4294985193	155.7520	0.2319	2900	0.4000	2,1,3	0.5000	39
4294971767	1151.7556	0.4934	6950	0.4000	3,3,1	0.5000	61
