# tick 22000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
475	3680.4731	0.3535	22001	0.4000	1,2,1	0.5000	25
8589948195	3071.1523	0.1310	3500	0.4000	1,1,3	0.5000	23
4294978330	2241.0830	-0.1041	2400	0.4000	1,2,2	0.5000	26
8589939079	6835.8599	0.0727	7850	0.4000	0,0,1	0.5000	1
479	1591.1245	-0.0857	22001	0.4000	3,2,1	0.5000	57
480	2260.0625	0.4021	22001	0.4000	0,3,3	0.5000	15
8589945089	2739.4448	-0.1719	1550	0.4000	2,2,3	0.5000	43
8589938671	321.7155	-0.2563	6950	0.4000	0,1,3	0.5000	7
4294981821	3226.9829	-0.1817	7000	0.4000	2,2,1	0.5000	41
9531	2784.5435	-0.1913	15700	0.4000	2,2,1	0.5000	41
3721	344.4751	0.1814	18450	0.4000	1,3,2	0.5000	30
503	3365.7998	0.4325	22001	0.4000	0,3,0	0.5000	12
11152	498.8384	0.3644	15100	0.4000	3,2,3	0.5000	59
5031	842.7051	0.3873	17700	0.4000	2,0,0	0.5000	32
4294967865	2454.6689	0.1746	21700	0.4000	3,1,2	0.5000	54
4294967997	3166.8486	0.3743	21900	0.4000	3,3,0	0.5000	60
12445	2384.0762	0.2786	14650	0.4000	2,1,2	0.5000	38
4294979014	1143.2593	-0.0035	4350	0.4000	0,2,3	0.5000	11
8589948751	1843.8259	0.1487	5750	0.4000	3,2,1	0.5000	57
11439	1033.8770	-0.0167	15000	0.4000	2,3,1	0.5000	45
4294976772	3349.3674	-0.2458	1800	0.4000	1,2,2	0.5000	26
21474838901	680.6976	-0.2487	6250	0.4000	0,1,0	0.5000	4
13818	2838.8540	-0.0558	14200	0.4000	0,1,3	0.5000	7
3257	3522.1372	-0.0389	18750	0.4000	3,3,3	0.5000	63
8589935318	750.7607	0.4385	21300	0.4000	0,3,3	0.5000	15
3967	452.1177	0.4046	18300	0.4000	2,3,2	0.5000	46
4294983123	3583.3564	-0.2565	1600	0.4000	1,2,0	0.5000	24
8589935373	2024.9062	0.1460	21150	0.4000	2,3,1	0.5000	45
4294969712	224.5575	0.0348	6300	0.4000	2,0,3	0.5000	35
4294976657	511.4340	-0.2254	300	0.4000	3,3,1	0.5000	61
4294973528	2028.4612	-0.1775	4450	0.4000	1,1,1	0.5000	21
4294975381	946.6162	0.1138	6100	0.4000	2,1,3	0.5000	39
21474851451	1124.6763	-0.2193	4250	0.4000	0,3,0	0.5000	12
12884910244	119.6748	-0.1303	7450	0.4000	0,3,1	0.5000	13
1059	1684.2324	0.4055	20800	0.4000	3,3,1	0.5000	61
4294971764	787.5999	0.4130	7400	0.4000	1,0,1	0.5000	17
4294983321	1356.4189	-0.1666	1250	0.4000	0,1,2	0.5000	6
8589946157	2937.6426	0.0599	2100	0.4000	2,2,3	0.5000	43
1193	952.2812	-0.1162	20600	0.4000	1,1,0	0.5000	20
1232	1665.0361	0.2243	20550	0.4000	3,0,0	0.5000	48
1273	764.5469	-0.0569	20500	0.4000	0,2,1	0.5000	9
10460	1994.2307	0.3219	15350	0.4000	2,0,2	0.5000	34
1348	1364.7900	-0.2153	20400	0.4000	3,1,2	0.5000	54
4294974895	732.9679	0.4143	750	0.4000	0,3,3	0.5000	15
4294971247	705.3265	0.4533	3550	0.4000	1,3,1	0.5000	29
4294981345	341.1756	-0.2675	100	0.4000	2,1,0	0.5000	36
4294982778	1423.7330	0.2484	1400	0.4000	3,3,1	0.5000	61
4294980811	179.0430	0.0413	4850	0.4000	1,3,2	0.5000	30
1617	3183.4268	-0.1892	20100	0.4000	3,1,3	0.5000	55
17179882462	2751.9434	-0.1870	4300	0.4000	3,2,2	0.5000	58
4294979206	929.8763	-0.1989	3850	0.4000	2,1,0	0.5000	36
4294979341	3609.8047	0.0179	5000	0.4000	2,3,2	0.5000	46
4294970865	1846.0024	0.1105	1650	0.4000	3,3,1	0.5000	61
1866	2829.6582	0.1821	19850	0.4000	1,3,0	0.5000	28
7558	248.7153	0.3421	16500	0.4000	3,1,1	0.5000	53
8589949759	2000.5869	0.3198	2000	0.4000	0,2,3	0.5000	11
4223	2181.3862	0.1425	18150	0.4000	3,2,2	0.5000	58
8589943680	4637.2515	0.2418	4150	0.4000	2,2,0	0.5000	40
4294973495	2158.7820	0.1480	6150	0.4000	2,2,0	0.5000	40
8589946840	870.0633	-0.1064	450	0.4000	0,1,3	0.5000	7
4849	417.6855	0.0181	17800	0.4000	0,0,3	0.5000	3
8589943630	2286.4666	-0.0124	1150	0.4000	2,1,0	0.5000	36
4294971958	1363.6320	-0.1514	6350	0.4000	1,0,0	0.5000	16
8589945746	4098.6357	0.0198	5800	0.4000	0,3,0	0.5000	12
4294970069	3248.7339	0.4441	2800	0.4000	2,0,1	0.5000	33
4294969805	2915.3289	0.1332	6200	0.4000	1,2,1	0.5000	25
12892	121.7935	0.4332	14500	0.4000	0,0,1	0.5000	1
7346	758.4932	0.2787	16600	0.4000	1,2,3	0.5000	27
2755	1837.4775	-0.0154	19100	0.4000	0,0,0	0.5000	0
2825	2028.4634	-0.0700	19050	0.4000	3,1,2	0.5000	54
4294976176	2992.7285	0.3526	4400	0.4000	3,2,1	0.5000	57
8589944526	336.0203	0.1105	7100	0.4000	2,3,3	0.5000	47
4294979955	4006.7273	0.1109	2950	0.4000	3,2,1	0.5000	57
12884906468	357.7197	-0.1787	6750	0.4000	0,3,0	0.5000	12
4294979120	2215.7476	0.1448	6700	0.4000	3,1,1	0.5000	53
4294971653	1953.4658	0.2063	1300	0.4000	0,3,0	0.5000	12
4294982203	557.5811	0.1473	4650	0.4000	0,0,0	0.5000	0
4294973713	3180.0215	0.0617	6500	0.4000	0,0,3	0.5000	3
8589939062	2492.1328	0.2119	1200	0.4000	1,0,2	0.5000	18
8589946862	3652.2861	0.0655	2050	0.4000	0,1,3	0.5000	7
4294970973	3723.5049	-0.2538	5950	0.4000	3,1,0	0.5000	52
4294979556	49.0792	-0.2040	5900	0.4000	3,1,1	0.5000	53
4294981764	3960.7644	-0.2772	3100	0.4000	3,2,3	0.5000	59
21474837390	1931.2141	-0.0276	5700	0.4000	0,2,1	0.5000	9
4294977093	299.7241	0.1767	5650	0.4000	0,2,1	0.5000	9
4294978925	1848.5933	-0.0058	5600	0.4000	0,3,3	0.5000	15
4294969516	821.8082	0.4036	5550	0.4000	2,3,3	0.5000	47
8589935551	752.5262	-0.1918	2150	0.4000	3,3,3	0.5000	63
4294977495	2563.9004	-0.1089	5450	0.4000	0,3,1	0.5000	13
4294968576	2237.4155	-0.2962	5400	0.4000	2,2,2	0.5000	42
4294970416	875.4333	0.1061	5350	0.4000	1,2,0	0.5000	24
4294970845	322.0604	-0.1691	5300	0.4000	0,3,1	0.5000	13
4294976040	37.7456	-0.1190	5250	0.4000	3,2,2	0.5000	58
4294976242	4501.0630	-0.0036	5200	0.4000	3,2,0	0.5000	56
8589944644	1510.9730	0.1740	1050	0.4000	3,2,1	0.5000	57
4294972708	2220.2407	0.4243	5100	0.4000	0,3,3	0.5000	15
4294969848	165.2091	0.1005	5050	0.4000	1,2,0	0.5000	24
4294971767	2058.7556	0.4934	4950	0.4000	3,3,1	0.5000	61
4294974471	1401.4805	-0.1800	4900	0.4000	2,2,0	0.5000	40
8589937445	718.0027	0.0468	4800	0.4000	1,1,1	0.5000	21
4294976269	2312.0449	0.0758	4750	0.4000	2,2,3	0.5000	43
4294969327	1434.7378	0.0616	4700	0.4000	0,1,2	0.5000	6
12884909655	1702.2629	0.3065	4600	0.4000	3,2,3	0.5000	59
4294981062	890.3794	-0.1831	4550	0.4000	0,1,3	0.5000	7
