# tick 4000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
475	6570.4731	0.3535	4001	0.4000	1,2,1	0.5000	25
505	4592.0361	0.2831	4001	0.4000	2,2,1	0.5000	41
477	6734.9717	0.1820	4001	0.4000	3,1,3	0.5000	55
491	3850.1602	0.1300	4001	0.4000	3,3,2	0.5000	62
479	4474.1245	-0.0857	4001	0.4000	3,2,1	0.5000	57
480	7095.0620	0.4021	4001	0.4000	0,3,3	0.5000	15
8589935484	2367.1489	0.4688	3850	0.4000	0,0,0	0.5000	0
482	2269.5413	-0.2269	4001	0.4000	0,0,2	0.5000	2
500	4386.0928	0.2809	4001	0.4000	2,2,0	0.5000	40
4294968165	2948.6992	-0.1994	3950	0.4000	2,3,2	0.5000	46
512	2311.0400	0.0971	4001	0.4000	0,1,2	0.5000	6
503	6985.7998	0.4325	4001	0.4000	0,3,0	0.5000	12
487	5417.5796	-0.2480	4001	0.4000	1,3,3	0.5000	31
508	2502.7700	0.0445	4001	0.4000	0,3,1	0.5000	13
4294967865	5206.6689	0.1746	3700	0.4000	3,1,2	0.5000	54
4294967997	5800.8486	0.3743	3900	0.4000	3,3,0	0.5000	60
8589935287	2516.7002	-0.2999	3800	0.4000	0,0,3	0.5000	3
4294967909	4127.9106	-0.1077	3650	0.4000	2,2,3	0.5000	43
17179869874	4003.8208	-0.0187	3600	0.4000	0,1,2	0.5000	6
4294968083	2924.5649	-0.2819	3550	0.4000	3,1,2	0.5000	54
4294967895	4285.8330	0.4978	3500	0.4000	1,2,0	0.5000	24
4294967841	5664.4194	0.3616	3450	0.4000	1,2,3	0.5000	27
8589935087	2109.8755	0.4744	3400	0.4000	1,1,0	0.5000	20
8589935386	3844.0337	-0.0607	3350	0.4000	2,3,3	0.5000	47
8589935318	3692.7607	0.4385	3300	0.4000	0,3,3	0.5000	15
8589935089	3498.7271	0.3490	3250	0.4000	1,0,0	0.5000	16
8589935490	5438.5996	0.0247	3200	0.4000	0,2,1	0.5000	9
8589935373	5491.9062	0.1460	3150	0.4000	2,3,1	0.5000	45
4294967992	3819.2629	-0.0362	3100	0.4000	0,3,2	0.5000	14
4294967982	7078.0322	0.1539	3050	0.4000	0,3,2	0.5000	14
4294968268	5579.2119	0.1606	3000	0.4000	2,3,2	0.5000	46
4294968259	2398.8975	0.3560	2950	0.4000	0,1,0	0.5000	4
996	3119.2856	0.1389	2900	0.4000	0,1,0	0.5000	4
1024	3769.3169	0.1201	2850	0.4000	2,0,2	0.5000	34
1059	4491.2324	0.4055	2800	0.4000	3,3,1	0.5000	61
1096	1661.1342	-0.1281	2750	0.4000	3,0,3	0.5000	51
1129	1971.4633	0.2111	2700	0.4000	1,0,2	0.5000	18
1155	3208.3203	0.3532	2650	0.4000	3,0,1	0.5000	49
1193	4769.2812	-0.1162	2600	0.4000	1,1,0	0.5000	20
1232	3720.0364	0.2243	2550	0.4000	3,0,0	0.5000	48
1273	4314.5469	-0.0569	2500	0.4000	0,2,1	0.5000	9
1308	2704.2788	0.4858	2450	0.4000	0,1,1	0.5000	5
1348	4125.7900	-0.2153	2400	0.4000	3,1,2	0.5000	54
1393	5391.2822	-0.2601	2350	0.4000	3,1,0	0.5000	52
1441	4523.4531	-0.0482	2300	0.4000	0,2,0	0.5000	8
1481	5693.6318	0.4403	2250	0.4000	2,3,0	0.5000	44
